precinct_county_nce,precinct_county_name,precinct_name,precinct_nr,uat_name,uat_siruta,report_version,report_stage_code,report_type_scope_code,report_type_category_code,report_type_code,created_at,a,a1,a2,b,b1,b2,b3,c,d,e,f,"PARTIDUL UMANIST SOCIAL LIBERAL-voturi","ȘOȘOACĂ DUMITRU-SILVESTRU-voturi","ALIANȚA DREAPTA UNITĂ USR - PMP - FORȚA DREPTEI-voturi","PÎRVĂNESCU PAULA-MARINELA-voturi","ROMÂNIA SOCIALISTĂ-voturi","GHEORGHE VLAD-DAN-voturi","PARTIDUL PATRIOȚILOR-voturi","PARTIDUL ALTERNATIVA DREAPTĂ-voturi","PARTIDUL ROMÂNIA MARE-voturi","PARTIDUL S.O.S. ROMÂNIA-voturi","PARTIDUL REÎNNOIM PROIECTUL EUROPEAN AL ROMÂNIEI-voturi","ALIANȚA ELECTORALĂ PSD PNL-voturi","ȘTEFĂNUȚĂ NICOLAE-BOGDĂNEL-voturi","UNIUNEA DEMOCRATĂ MAGHIARĂ DIN ROMÂNIA-voturi","PARTIDUL DIASPORA UNITĂ-voturi","ALIANȚA AUR-voturi"
1,ALBA,"ŞCOALA GIMNAZIALĂ IOAN MAIORESCU BUCERDEA GRANOASĂ",213,"BUCERDEA GRÂNOASĂ",9026,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 05:19:01",749,749,0,488,472,0,16,800,312,450,38,2,3,15,5,1,1,6,0,5,14,2,150,2,26,4,214
1,ALBA,"ŞCOALA GIMNAZIALĂ ”IOAN MIHU” VINEREA",154,"ORAŞ CUGIR",1696,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 06:14:15",905,905,0,506,497,0,9,1000,494,492,14,2,3,26,3,5,11,3,1,4,19,3,307,14,6,7,78
1,ALBA,"ȘCOALA GIMNAZIALĂ IOAN MIHU - VINEREA",153,"ORAŞ CUGIR",1696,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 10:26:37",1056,1055,1,547,544,0,3,1160,613,522,25,4,6,30,3,3,12,3,0,4,16,4,352,12,2,10,61
1,ALBA,"ŞCOALA GIMNAZIALĂ „ION AGÂRBICEANU”",18,"MUNICIPIUL ALBA IULIA",1017,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 03:59:40",811,810,1,375,359,0,16,900,525,359,16,5,0,24,5,1,9,3,1,0,12,19,164,11,13,16,76
1,ALBA,"ŞCOALA GIMNAZIALĂ „ION AGÂRBICEANU”",17,"MUNICIPIUL ALBA IULIA",1017,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 05:51:27",834,831,3,365,342,0,23,900,535,359,6,2,5,26,5,3,18,5,1,1,23,18,146,14,11,10,71
1,ALBA,"ŞCOALA GIMNAZIALĂ ”ION BREAZU” MIHALŢ",316,MIHALŢ,5700,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 06:48:40",802,802,0,527,508,0,19,886,359,500,27,2,3,20,2,2,3,0,2,4,12,3,364,5,5,3,70
1,ALBA,"ŞCOALA GIMNAZIALĂ ”ION BREAZU” MIHALŢ",315,MIHALŢ,5700,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 15:32:37",973,973,0,641,571,0,70,1088,447,615,26,1,7,41,6,0,7,3,1,4,33,8,390,10,7,10,87
1,ALBA,"ŞCOALA GIMNAZIALĂ ”ION MICU MOLDOVAN” BLAJ",88,"MUNICIPIUL BLAJ",1348,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 14:29:18",1569,1569,0,636,617,0,19,1600,964,501,135,1,5,8,1,0,6,0,0,3,24,4,349,1,8,1,90
1,ALBA,"ŞCOALA GIMNAZIALĂ ”IOSIF PERVAIN” CUGIR",148,"ORAŞ CUGIR",1696,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 04:38:08",1103,1103,0,539,530,0,9,1200,661,523,16,6,5,49,0,4,19,5,0,2,14,9,288,14,14,17,77
1,ALBA,"ŞCOALA GIMNAZIALĂ ”IOSIF PERVAIN” CUGIR",147,"ORAŞ CUGIR",1696,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 04:01:27",1002,1002,0,450,435,0,15,1103,653,433,17,1,6,44,0,4,1,2,1,0,12,7,275,7,2,10,61
1,ALBA,"ȘCOALA GIMNAZIALĂ IOSIF PERVAIN CUGIR",149,"ORAŞ CUGIR",1696,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 07:38:25",1110,1110,0,469,462,0,7,1200,731,442,27,3,4,54,2,0,9,5,0,3,17,6,255,11,4,12,57
1,ALBA,"ŞCOALA GIMNAZIALĂ ”IULIU MANIU” VINŢU DE JOS",435,"VINŢU DE JOS",8826,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 12:08:43",1342,1342,0,759,748,0,11,1559,800,700,59,10,6,42,4,5,17,3,3,1,45,15,321,20,9,11,188
1,ALBA,"ŞCOALA GIMNAZIALĂ LANCRĂM",108,"MUNICIPIUL SEBEŞ",1874,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 10:16:44",1415,1415,0,751,725,0,26,1600,849,727,24,3,5,41,8,6,15,4,0,2,47,17,408,21,4,13,133
1,ALBA,"ŞCOALA GIMNAZIALĂ LĂZEȘTI",389,SCĂRIŞOARA,7197,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 18:53:45",189,189,0,139,119,0,20,210,71,133,6,1,2,4,0,0,4,0,0,0,5,1,58,0,0,3,55
1,ALBA,"ȘCOALA GIMNAZIALĂ LIVEZILE",292,LIVEZILE,5167,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 16:38:29",541,541,0,403,365,0,38,580,177,388,15,5,3,6,2,1,8,1,1,4,17,3,249,7,4,5,72
1,ALBA,"ŞCOALA GIMNAZIALĂ ”LIVIU REBREANU” AIUDUL DE SUS",66,"MUNICIPIUL AIUD",1213,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 03:22:04",872,872,0,373,369,0,4,960,587,358,15,7,5,11,1,1,10,2,0,1,20,4,164,12,43,1,76
1,ALBA,"ŞCOALA GIMNAZIALĂ ”LIVIU REBREANU” AIUDUL DE SUS",67,"MUNICIPIUL AIUD",1213,4,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 20:42:44",1107,1107,0,437,428,0,9,1217,780,402,35,10,4,18,2,0,6,1,1,2,16,2,192,8,81,4,55
1,ALBA,"ȘCOALA GIMNAZIALĂ LOMAN",376,SĂSCIORI,7099,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 10:37:17",689,689,0,351,345,0,6,746,395,322,29,0,5,9,2,2,10,1,0,0,12,4,245,1,0,2,29
1,ALBA,"ȘCOALA GIMNAZIALĂ ”LUCIAN BLAGA”",156,"ORAŞ OCNA MUREŞ",1794,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 17:54:34",1105,1105,0,543,528,0,15,1200,657,528,15,3,3,36,2,4,7,3,2,3,27,13,301,8,33,15,68
1,ALBA,"ŞCOALA GIMNAZIALĂ METEŞ",309,METEŞ,5577,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 03:19:05",465,461,4,273,251,4,18,512,239,250,23,3,1,5,0,1,3,1,0,1,11,1,157,1,1,4,60
1,ALBA,"ŞCOALA GIMNAZIALĂ MICEŞTI",48,"MUNICIPIUL ALBA IULIA",1017,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 05:59:23",1460,1459,1,785,765,0,20,1600,815,766,19,6,2,85,9,4,22,5,5,7,29,31,369,20,9,25,138
1,ALBA,"ŞCOALA GIMNAZIALĂ MICEŞTI - SALA DE SPORT",47,"MUNICIPIUL ALBA IULIA",1017,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 04:11:33",1223,1223,0,659,642,0,17,1400,741,637,22,3,3,81,3,4,24,3,8,3,26,20,287,18,12,31,111
1,ALBA,"ŞCOALA GIMNAZIALĂ „MIHAI EMINESCU”",22,"MUNICIPIUL ALBA IULIA",1017,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 05:37:15",1153,1153,0,553,518,0,35,1202,649,536,17,7,1,47,5,4,10,1,3,3,26,27,239,14,7,28,114
1,ALBA,"ŞCOALA GIMNAZIALĂ „MIHAI EMINESCU”",23,"MUNICIPIUL ALBA IULIA",1017,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 11:00:23",1641,1632,9,745,736,0,9,1800,1055,720,25,6,9,52,13,5,24,8,3,6,21,42,311,25,16,30,149
1,ALBA,"ŞCOALA GIMNAZIALĂ ”MIHAIL KOGĂLNICEANU” SEBEŞ",106,"MUNICIPIUL SEBEŞ",1874,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 03:51:14",1071,1071,0,425,416,0,9,1200,775,405,20,3,2,10,3,2,11,3,0,4,22,4,169,11,7,15,139
1,ALBA,"ŞCOALA GIMNAZIALĂ ”MIHAIL KOGĂLNICEANU” SEBEŞ",104,"MUNICIPIUL SEBEŞ",1874,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 04:28:36",1014,1011,3,446,428,1,17,1100,654,435,11,5,2,31,5,1,17,4,5,5,14,14,194,10,0,11,117
1,ALBA,"ŞCOALA GIMNAZIALĂ ”MIHAIL KOGĂLNICEANU” SEBEŞ",105,"MUNICIPIUL SEBEŞ",1874,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 16:51:37",953,953,0,399,386,0,13,1200,801,391,8,1,2,17,0,0,8,10,1,0,30,9,145,9,5,9,145
1,ALBA,"ŞCOALA GIMNAZIALĂ ”MIHAIL KOGĂLNICEANU” SEBEŞ",107,"MUNICIPIUL SEBEŞ",1874,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 16:28:50",1035,1035,0,406,392,0,14,1100,694,386,20,1,19,10,1,3,10,0,1,4,0,9,173,10,1,13,131
1,ALBA,"ŞCOALA GIMNAZIALĂ MUŞCA",307,LUPŞA,5336,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-11 00:32:13",849,849,0,595,563,0,32,905,310,563,32,6,5,15,0,0,6,2,1,4,35,11,360,5,1,8,104
1,ALBA,"ŞCOALA GIMNAZIALĂ ” NICODIM GANEA” BISTRA",204,BISTRA,3039,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 05:13:05",800,800,0,503,493,0,10,875,372,472,31,1,7,14,6,1,10,4,1,5,26,4,294,10,1,5,83
1,ALBA,"ŞCOALA GIMNAZIALĂ ”NICODIM GANEA” BISTRA",206,BISTRA,3039,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 19:27:22",758,758,0,406,394,0,12,830,424,383,23,1,9,14,5,1,8,3,1,6,33,1,212,5,1,7,76
1,ALBA,"ŞCOALA GIMNAZIALĂ ”NICODIM GANEA” BISTRA",205,BISTRA,3039,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 20:03:20",1046,1046,0,689,676,0,13,1144,455,662,27,6,17,0,17,1,0,5,11,0,48,4,376,12,12,11,142
1,ALBA,"ŞCOALA GIMNAZIALĂ NR. 2 SEBEŞ",101,"MUNICIPIUL SEBEŞ",1874,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 09:01:11",1448,1448,0,810,775,0,35,1600,790,790,20,2,6,55,5,2,30,6,2,6,16,52,394,30,11,27,146
1,ALBA,"ŞCOALA GIMNAZIALĂ NR. 3 - CUGIR",133,"ORAŞ CUGIR",1696,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 03:20:57",974,974,0,427,418,0,9,1000,573,403,24,4,3,46,2,1,11,3,2,3,12,4,227,13,8,12,52
1,ALBA,"ŞCOALA GIMNAZIALĂ NR. 3 - CUGIR",134,"ORAŞ CUGIR",1696,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 02:43:40",1340,1340,0,564,549,0,15,1400,836,542,22,7,4,53,2,5,9,8,0,2,33,14,298,20,2,11,74
1,ALBA,"ŞCOALA GIMNAZIALĂ NR. 3 - CUGIR",136,"ORAŞ CUGIR",1696,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 04:43:41",1048,1048,0,440,428,0,12,1100,660,422,18,1,3,43,0,2,4,4,2,4,11,15,249,6,6,11,61
1,ALBA,"ŞCOALA GIMNAZIALĂ NR. 3 - CUGIR",135,"ORAŞ CUGIR",1696,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 04:02:12",1195,1195,0,485,476,0,9,1200,715,462,23,3,4,61,2,0,10,1,1,2,22,9,263,19,4,6,55
1,ALBA,"ȘCOALA GIMNAZIALĂ NR.3 CUGIR",137,"ORAŞ CUGIR",1696,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 04:38:13",974,974,0,466,456,0,10,1100,634,454,12,5,4,52,2,3,11,4,1,5,14,11,259,13,7,14,49
1,ALBA,"ȘCOALA GIMNAZIALĂ OHABA",334,OHABA,6164,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 13:56:07",316,316,0,252,222,0,30,389,137,223,29,2,0,2,0,0,5,4,1,2,4,0,161,1,0,2,39
1,ALBA,"ŞCOALA GIMNAZIALĂ ”OVIDIU HULEA” AIUD",54,"MUNICIPIUL AIUD",1213,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 20:02:29",961,961,0,433,417,0,16,1057,624,411,22,8,3,19,0,2,10,2,0,3,18,20,167,10,71,8,70
1,ALBA,"ŞCOALA GIMNAZIALĂ ”OVIDIU HULEA” AIUD",55,"MUNICIPIUL AIUD",1213,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 06:31:32",1128,1128,0,511,494,0,17,1241,730,498,13,10,1,25,1,3,16,0,0,7,15,30,203,6,95,12,74
1,ALBA,"ȘCOALA GIMNAZIALĂ ”OVIDIU HULEA” AIUD",53,"MUNICIPIUL AIUD",1213,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 04:04:03",1456,1456,0,666,650,0,16,1601,935,652,14,19,7,50,3,2,22,0,2,3,19,22,291,8,96,12,96
1,ALBA,"ȘCOALA GIMNAZIALĂ ”OVIDIU HULEA” AIUD",52,"MUNICIPIUL AIUD",1213,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 04:39:31",1317,1317,0,630,607,0,23,1435,805,618,12,9,5,38,4,2,18,2,1,2,16,20,282,17,101,13,88
1,ALBA,"ŞCOALA GIMNAZIALĂ PETREŞTI",110,"MUNICIPIUL SEBEŞ",1874,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 04:56:54",1467,1458,9,635,630,0,5,1600,965,607,28,5,6,17,3,2,23,5,1,3,33,20,283,12,10,14,170
1,ALBA,"ŞCOALA GIMNAZIALĂ PETREŞTI",111,"MUNICIPIUL SEBEŞ",1874,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 04:20:31",1536,1536,0,697,676,0,21,1700,1003,672,25,4,5,35,4,1,16,2,1,2,45,25,293,19,6,14,200
1,ALBA,"ŞCOALA GIMNAZIALĂ PETREŞTI",109,"MUNICIPIUL SEBEŞ",1874,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 03:11:58",1509,1509,0,692,682,0,10,1700,1008,653,39,2,9,35,6,1,25,3,1,3,34,26,289,21,2,7,189
1,ALBA,"ŞCOALA GIMNAZIALĂ ”PETRU PAVEL ARON” BLAJ",87,"MUNICIPIUL BLAJ",1348,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 05:23:07",1684,1657,27,825,798,27,0,1700,875,777,48,4,16,85,1,4,16,5,5,5,34,19,409,20,7,20,127
1,ALBA,"ŞCOALA GIMNAZIALĂ PIANU DE SUS",337,PIANU,6217,3,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 15:01:17",1363,1363,0,926,916,0,10,1471,545,869,57,4,9,64,4,3,22,8,1,7,62,14,506,10,3,14,138
1,ALBA,"ȘCOALA GIMNAZIALĂ RĂCHITA",377,SĂSCIORI,7099,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 04:06:25",778,778,0,490,485,0,5,856,366,446,44,2,1,4,0,0,6,3,1,3,21,2,285,2,4,2,110
1,ALBA,"ŞCOALA GIMNAZIALĂ RĂHĂU",112,"MUNICIPIUL SEBEŞ",1874,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 09:54:48",855,851,4,460,447,4,9,902,442,437,23,4,5,11,3,0,9,6,1,0,17,6,272,7,0,7,89
1,ALBA,"ŞCOALA GIMNAZIALĂ ŞARD",280,IGHIU,4927,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 03:31:28",959,959,0,524,509,0,15,1050,526,492,32,3,14,29,2,3,6,7,2,5,25,6,289,2,14,14,71
1,ALBA,"ŞCOALA GIMNAZIALĂ ŞARD",281,IGHIU,4927,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 05:42:07",1184,1166,18,597,579,1,17,1300,703,565,32,0,5,35,1,2,14,5,0,6,28,10,326,16,3,20,94
1,ALBA,"ȘCOALA GIMNAZIALĂ SĂSCIORI",373,SĂSCIORI,7099,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 06:58:38",1322,1322,0,757,738,0,19,1455,698,725,32,6,7,22,6,2,29,2,2,5,29,17,479,10,4,12,93
1,ALBA,"ŞCOALA GIMNAZIALĂ ” SAVA ALBESCU ” SAT FENEŞ",176,"ORAŞ ZLATNA",1936,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 04:06:15",726,726,0,550,536,0,14,799,249,525,25,0,1,8,1,0,10,2,0,1,12,9,413,3,0,8,57
1,ALBA,"ŞCOALA GIMNAZIALĂ ”SEPTIMIU ALBINI”",243,CUT,9019,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 09:27:42",1056,1055,1,736,694,1,41,1200,464,694,42,3,0,16,5,1,17,1,0,1,35,10,507,22,2,8,66
1,ALBA,"ŞCOALA GIMNAZIALĂ ”SIMION BĂRNUŢIU” TIUR",91,"MUNICIPIUL BLAJ",1348,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 15:07:26",1265,1265,0,662,633,0,29,1444,782,641,21,5,2,39,1,2,8,0,0,3,39,16,363,23,50,5,85
1,ALBA,"ŞCOALA GIMNAZIALĂ ”SIMION LAZĂR” LUNCA MUREŞULUI, STRADA GĂRII NR. 241 A",302,"LUNCA MUREŞULUI",5309,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 04:22:29",764,764,0,463,446,0,17,830,367,420,43,3,4,13,1,2,5,1,0,2,24,0,170,3,127,10,55
1,ALBA,"ŞCOALA GIMNAZIALĂ ”SIMION LAZĂR” LUNCA MUREȘULUI, STRADA GĂRII NR. 241 A",303,"LUNCA MUREŞULUI",5309,3,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 14:02:54",882,882,0,604,582,0,22,1000,396,551,53,2,6,12,0,1,3,3,0,1,25,3,169,4,283,3,36
1,ALBA,"ŞCOALA GIMNAZIALĂ ”SIMION PANTEA” SĂLCIUA",368,SĂLCIUA,6976,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 18:01:38",531,531,0,371,354,0,17,600,229,357,14,6,6,10,1,0,5,2,1,1,5,6,213,1,1,14,85
1,ALBA,"ŞCOALA GIMNAZIALĂ ”SINGIDAVA” CUGIR",142,"ORAŞ CUGIR",1696,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 03:31:28",1160,1160,0,420,411,0,9,1200,780,380,40,2,8,31,0,2,3,1,1,3,35,1,231,3,3,4,52
1,ALBA,"ŞCOALA GIMNAZIALĂ ”SINGIDAVA” CUGIR",140,"ORAŞ CUGIR",1696,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 06:29:57",1050,1050,0,432,422,0,10,1200,768,419,13,3,8,60,1,2,6,1,0,0,25,10,228,11,2,8,54
1,ALBA,"ŞCOALA GIMNAZIALĂ ”SINGIDAVA” CUGIR",141,"ORAŞ CUGIR",1696,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 03:30:05",1289,1289,0,572,559,0,13,1400,828,550,22,5,2,70,0,1,10,4,2,6,21,15,294,10,9,12,89
1,ALBA,"ȘCOALA GIMNAZIALĂ ”SINGIDAVA” CUGIR",143,"ORAŞ CUGIR",1696,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 03:03:13",1172,1172,0,561,550,0,11,1300,739,547,14,4,5,72,3,3,13,3,1,3,19,12,296,19,5,12,77
1,ALBA,"ȘCOALA GIMNAZIALĂ SÎNMICLĂUŞ",409,ŞONA,7865,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 04:33:22",1149,1149,0,662,653,0,9,1263,601,602,60,0,4,7,1,3,1,3,0,2,6,2,154,5,350,4,60
1,ALBA,"ŞCOALA GIMNAZIALĂ ŞONA",405,ŞONA,7865,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 15:53:47",1061,1061,0,532,521,0,11,1167,635,497,35,2,2,22,2,1,2,1,0,2,31,0,317,10,25,2,78
1,ALBA,"ȘCOALA GIMNAZIALĂ ȘPRING",410,ŞPRING,7945,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 12:31:16",569,569,0,437,371,0,66,599,162,422,15,4,4,39,0,0,12,2,5,0,17,6,285,5,10,7,26
1,ALBA,"ŞCOALA GIMNAZIALĂ STRUNGARI",341,PIANU,6217,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 01:53:43",216,216,0,159,150,0,9,237,78,156,3,0,0,4,0,0,9,1,0,0,7,1,104,1,2,0,27
1,ALBA,"ȘCOALA GIMNAZIALĂ TĂTÂRLAUA",229,"CETATEA DE BALTĂ",3958,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 02:33:27",637,637,0,233,222,0,11,700,467,209,24,1,2,3,0,1,1,2,0,0,3,0,160,2,2,1,31
1,ALBA,"ŞCOALA GIMNAZIALĂ TEIUŞ",167,"ORAŞ TEIUŞ",8096,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 18:19:19",1281,1281,0,630,615,0,15,1675,1045,594,36,2,4,24,6,3,11,4,4,1,31,11,310,13,14,5,151
1,ALBA,"ȘCOALĂ GIMNAZIALĂ ȚELNA",282,IGHIU,4927,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 02:54:51",892,879,13,480,467,13,0,950,470,464,16,1,7,27,5,2,4,3,2,1,21,6,311,14,1,0,59
1,ALBA,"ȘCOALA GIMNAZIALĂ „TIMOTEI OVIDIU TARNU” STREMȚ",398,STREMŢ,7767,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 04:31:47",1152,1152,0,836,771,0,65,1260,424,796,40,4,4,15,2,3,10,5,4,4,42,14,505,15,4,17,148
1,ALBA,"ŞCOALA GIMNAZIALĂ ”TOMA COCIŞIU” BLAJ",80,"MUNICIPIUL BLAJ",1348,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 14:01:00",1124,1124,0,526,510,0,16,1300,774,511,15,2,1,47,7,4,8,5,0,4,20,16,282,9,25,16,65
1,ALBA,"ȘCOALA GIMNAZIALĂ „VASILE BOLOGA” GEOAGIU DE SUS",399,STREMŢ,7767,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 05:19:04",627,627,0,438,404,0,34,690,252,428,10,0,7,8,3,2,10,3,0,2,9,3,276,10,6,8,81
1,ALBA,"ŞCOALA GIMNAZIALĂ „VASILE GOLDIŞ”",2,"MUNICIPIUL ALBA IULIA",1017,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 06:39:53",995,995,0,446,424,0,22,1100,654,430,16,2,4,44,2,2,13,1,3,0,12,25,210,13,20,9,70
1,ALBA,"ŞCOALA GIMNAZIALĂ „VASILE GOLDIŞ”",3,"MUNICIPIUL ALBA IULIA",1017,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 07:35:56",1301,1301,0,605,595,0,10,1600,995,591,14,5,3,47,4,1,20,7,5,4,33,41,258,37,9,19,98
1,ALBA,"ŞCOALA PRIMARĂ ACMARIU",210,BLANDIANA,3397,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 01:39:15",274,246,28,245,194,28,23,300,55,228,17,1,0,7,1,0,1,2,1,0,3,4,175,3,2,2,26
1,ALBA,"ŞCOALA PRIMARĂ ALMAŞU DE MIJLOC",191,"ALMAŞU MARE",2309,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 01:14:31",114,114,0,83,75,0,8,125,42,79,4,2,0,8,0,0,2,1,0,0,2,1,43,2,1,1,16
1,ALBA,"ŞCOALA PRIMARĂ BĂCĂINŢI",403,ŞIBOT,7810,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 04:09:44",211,205,6,140,123,6,11,230,90,133,7,0,0,2,0,0,6,0,0,0,4,4,88,4,1,2,22
1,ALBA,"ŞCOALA PRIMARĂ BELDIU",170,"ORAŞ TEIUŞ",8096,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 01:42:19",201,201,0,128,119,0,9,227,99,120,8,0,1,5,1,0,0,2,0,0,3,1,74,4,2,0,27
1,ALBA,"ȘCOALA PRIMARĂ BEȚA",299,"LOPADEA NOUĂ",5210,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 01:28:41",300,300,0,219,209,0,10,339,120,209,10,0,0,1,0,0,2,0,0,1,0,0,77,0,127,0,1
1,ALBA,"ŞCOALA PRIMARĂ BIHARIA",264,"GÂRDA DE SUS",4525,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 00:46:51",103,103,0,65,59,0,6,115,50,61,4,0,0,3,0,1,1,4,0,0,4,0,30,1,0,4,13
1,ALBA,"ŞCOALA PRIMARĂ BRĂZEŞTI",120,"ORAŞ BAIA DE ARIEŞ",2915,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 16:03:45",198,198,0,111,99,0,12,220,109,109,2,3,2,3,0,0,5,0,1,0,1,2,50,2,1,5,34
1,ALBA,"ȘCOALA PRIMARĂ BUCERDEA VINOASĂ",278,IGHIU,4927,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 02:34:55",779,757,22,535,492,21,22,850,315,522,13,2,0,31,2,0,5,7,4,0,24,10,347,4,4,14,68
1,ALBA,"ŞCOALA PRIMARĂ BUCIUM-SAT",214,BUCIUM,3459,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-11 09:05:10",367,367,0,261,241,0,20,400,139,251,10,0,3,3,0,0,7,0,0,1,9,2,180,4,1,3,38
1,ALBA,"ŞCOALA PRIMARĂ - BUCURU",150,"ORAŞ CUGIR",1696,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 00:21:38",84,84,0,47,36,0,11,100,53,45,2,0,0,3,0,0,0,1,0,0,0,1,36,0,1,0,3
1,ALBA,"ŞCOALA PRIMARĂ BUNINGINEA",237,CIURULEASA,4008,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 12:31:39",356,356,0,265,248,0,17,389,124,233,32,1,4,0,3,0,0,3,1,2,18,4,139,1,0,0,57
1,ALBA,"ŞCOALA PRIMARĂ - CĂLENE",151,"ORAŞ CUGIR",1696,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 12:02:33",45,45,0,25,17,0,8,52,27,25,0,0,0,2,0,0,0,0,0,0,2,1,13,0,1,0,6
1,ALBA,"ȘCOALA PRIMARĂ CĂPÎLNA",374,SĂSCIORI,7099,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 03:06:04",670,670,0,348,337,0,11,735,387,322,26,0,1,9,3,1,8,3,2,1,13,10,221,7,0,3,40
