precinct_county_nce,precinct_county_name,precinct_name,precinct_nr,uat_name,uat_siruta,report_version,report_stage_code,report_type_scope_code,report_type_category_code,report_type_code,created_at,a,a1,a2,b,b1,b2,b3,c,d,e,f,"GHEORGHE VLAD-DAN-voturi","UNIUNEA DEMOCRATĂ MAGHIARĂ DIN ROMÂNIA-voturi","ROMÂNIA SOCIALISTĂ-voturi","PARTIDUL S.O.S. ROMÂNIA-voturi","PARTIDUL PATRIOȚILOR-voturi","PÎRVĂNESCU PAULA-MARINELA-voturi","PARTIDUL DIASPORA UNITĂ-voturi","ALIANȚA ELECTORALĂ PSD PNL-voturi","ALIANȚA DREAPTA UNITĂ USR - PMP - FORȚA DREPTEI-voturi","PARTIDUL ROMÂNIA MARE-voturi","ȘOȘOACĂ DUMITRU-SILVESTRU-voturi","PARTIDUL UMANIST SOCIAL LIBERAL-voturi","ȘTEFĂNUȚĂ NICOLAE-BOGDĂNEL-voturi","PARTIDUL REÎNNOIM PROIECTUL EUROPEAN AL ROMÂNIEI-voturi","ALIANȚA AUR-voturi","PARTIDUL ALTERNATIVA DREAPTĂ-voturi"
31,PRAHOVA,"LICEUL TEHNOLOGIC DE SERVICII ”SFÂNTUL APOSTOL ANDREI”",154,"MUNICIPIUL PLOIEŞTI",130534,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 07:46:42",1251,1251,0,482,467,0,15,1400,918,465,17,34,5,2,32,4,7,29,139,69,4,9,13,16,38,61,3
31,PRAHOVA,"LICEUL TEHNOLOGIC ”ELIE RADU” (FOST COLEGIUL TEHNIC ”ELIE RADU”)",119,"MUNICIPIUL PLOIEŞTI",130534,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 02:45:33",1278,1278,0,490,471,0,19,1400,910,465,25,20,0,3,24,6,8,12,185,64,6,7,8,26,24,69,3
31,PRAHOVA,"LICEUL TEHNOLOGIC ”ELIE RADU” (FOST COLEGIUL TEHNIC ”ELIE RADU”)",120,"MUNICIPIUL PLOIEŞTI",130534,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 03:27:22",797,797,0,363,350,0,13,900,537,348,15,15,3,1,27,7,8,11,132,48,4,0,9,25,20,35,3
31,PRAHOVA,"LICEUL TEHNOLOGIC ”ELIE RADU” (FOST COLEGIUL TEHNIC ”ELIE RADU”)",118,"MUNICIPIUL PLOIEŞTI",130534,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 03:42:45",1527,1527,0,593,588,0,5,1600,1007,569,23,35,5,5,32,12,15,24,169,76,7,6,12,25,45,94,7
31,PRAHOVA,"LICEUL TEHNOLOGIC ENERGETIC - (CORP A SALA DE CLASA NR.3-INTRAREA PRINCIPALA)",165,"MUNICIPIUL CÂMPINA",131256,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 05:46:38",823,823,0,360,340,0,20,900,540,345,15,14,13,9,35,6,2,7,129,31,4,6,7,13,24,45,0
31,PRAHOVA,"LICEUL TEHNOLOGIC ENERGETIC -(CORP A-SALA DE CLASA NR.5-INTRAREA SECUNDARA)",164,"MUNICIPIUL CÂMPINA",131256,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 15:00:56",1018,1018,0,512,495,0,17,1100,588,491,21,17,18,3,37,11,2,19,184,66,1,6,13,21,41,50,2
31,PRAHOVA,"LICEUL TEHNOLOGIC ”LAZĂR EDELEANU” (FOST COLEGIUL TEHNIC ”LAZĂR EDELEANU”, FOST LICEUL DE CHIMIE)",63,"MUNICIPIUL PLOIEŞTI",130534,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 17:08:26",1534,1534,0,594,577,0,17,1700,1106,568,26,23,13,8,47,9,6,18,189,74,6,11,12,19,29,101,3
31,PRAHOVA,"LICEUL TEHNOLOGIC ”LAZĂR EDELEANU” (FOST COLEGIUL TEHNIC ”LAZĂR EDELEANU”, FOST LICEUL DE CHIMIE)",62,"MUNICIPIUL PLOIEŞTI",130534,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 16:09:58",1194,1194,0,546,529,0,17,1300,754,530,16,23,13,7,21,13,13,22,142,97,8,7,18,21,29,92,4
31,PRAHOVA,"LICEUL TEHNOLOGIC MECANIC - (CORP A SALA 2)",174,"MUNICIPIUL CÂMPINA",131256,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 05:14:39",1212,1211,1,591,585,0,6,1300,709,554,37,17,14,9,23,9,10,15,226,51,3,6,10,24,39,95,3
31,PRAHOVA,"LICEUL TEHNOLOGIC MECANIC - (CORP A SALA 3)",175,"MUNICIPIUL CÂMPINA",131256,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 05:32:05",1398,1398,0,634,621,0,13,1600,967,591,42,18,20,7,37,7,7,14,271,56,6,5,12,18,30,80,3
31,PRAHOVA,"LICEUL TEHNOLOGIC MECANIC - (SALA DE SPORT)",173,"MUNICIPIUL CÂMPINA",131256,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 10:40:52",1437,1437,0,631,621,0,10,1600,969,607,24,17,33,1,42,10,4,16,273,50,8,10,12,12,36,77,6
31,PRAHOVA,"LICEUL TEHNOLOGIC ”TASE DUMITRESCU ” MIZIL",239,"ORAŞ MIZIL",131407,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 04:33:24",1002,1002,0,323,309,0,14,1100,777,280,43,3,5,3,13,1,1,2,170,3,1,4,4,12,4,52,2
31,PRAHOVA,"LICEUL TEHNOLOGIC ”TASE DUMITRESCU” MIZIL",238,"ORAŞ MIZIL",131407,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 04:41:53",841,841,0,373,362,0,11,900,527,352,21,14,1,4,18,2,2,7,186,25,2,1,6,15,14,49,6
31,PRAHOVA,"LICEUL TEHNOLOGIC ”TEODOR DIAMANT”",204,"ORAŞ BOLDEŞTI-SCĂENI",131069,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 06:46:26",980,980,0,516,504,0,12,1100,584,496,20,8,5,3,28,8,6,12,216,49,5,2,9,15,9,118,3
31,PRAHOVA,"LICEUL TEHNOLOGIC ”TOMA N. SOCOLESCU” (FOST COLEGIUL TEHNIC ”TOMA N. SOCOLESCU”)",116,"MUNICIPIUL PLOIEŞTI",130534,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 06:30:11",934,934,0,404,391,0,13,1000,596,390,14,14,4,6,25,6,14,11,112,61,10,5,7,17,26,67,5
31,PRAHOVA,"LICEUL TEHNOLOGIC ”TOMA N. SOCOLESCU” (FOST COLEGIUL TEHNIC ”TOMA N. SOCOLESCU”)",117,"MUNICIPIUL PLOIEŞTI",130534,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 05:35:53",636,636,0,267,252,0,15,700,433,258,9,15,4,0,9,2,3,3,81,50,3,2,2,14,29,39,2
31,PRAHOVA,"LICEUL TEHNOLOGIC UCECOM ”SPIRU HARET” (FOST GRUPUL SCOLAR DE ARTE SI MESERII ”SPIRU HARET”)",13,"MUNICIPIUL PLOIEŞTI",130534,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 05:18:37",1052,1052,0,415,401,0,14,1200,785,398,17,8,4,2,32,8,8,16,116,71,10,7,6,22,26,61,1
31,PRAHOVA,"LICEUL TEORETIC",411,"FILIPEŞTII DE PĂDURE",133161,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 08:32:26",1475,1475,0,885,868,0,17,1600,715,840,45,17,11,6,43,8,6,25,309,61,10,3,15,29,28,265,4
31,PRAHOVA,"LICEUL TEORETIC ”AUREL VLAICU” BREAZA",210,"ORAŞ BREAZA",131103,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 18:51:33",1504,1504,0,779,756,0,23,1600,841,690,30,24,9,5,31,1,6,20,422,50,8,9,4,18,0,82,1
31,PRAHOVA,"LICEUL TEORETIC ”AUREL VLAICU” BREAZA",209,"ORAŞ BREAZA",131103,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 04:11:27",1038,1038,0,580,528,0,52,1100,520,543,37,17,2,2,21,0,7,11,276,52,4,6,6,15,44,75,5
31,PRAHOVA,"LICEUL TEORETIC ”AUREL VLAICU” BREAZA",211,"ORAŞ BREAZA",131103,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 05:16:50",809,808,1,479,468,0,11,900,421,447,32,10,4,4,21,2,3,10,248,33,0,6,3,6,25,69,3
31,PRAHOVA,"LICEUL TEORETIC ”AUREL VLAICU” BREAZA",208,"ORAŞ BREAZA",131103,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 06:09:15",1358,1358,0,723,687,0,36,1500,777,660,63,27,9,4,25,4,8,16,343,50,3,5,12,22,23,108,1
31,PRAHOVA,"LICEUL TEORETIC AZUGA",181,"ORAŞ AZUGA",130954,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 08:06:12",1610,1610,0,954,903,0,51,1800,846,904,50,31,9,7,50,4,4,23,456,37,5,10,13,22,60,171,2
31,PRAHOVA,"LICEUL TEORETIC ”BRÂNCOVEANU VODĂ” ORAȘUL URLAȚI",270,"ORAŞ URLAŢI",131620,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 08:24:19",1437,1437,0,674,670,0,4,1600,926,635,39,13,5,4,72,15,4,17,345,21,3,7,3,20,10,94,2
31,PRAHOVA,"LICEUL TEORETIC ”BRÂNCOVEANU VODĂ” ORAȘUL URLATI (CLADIREA VECHE)",269,"ORAŞ URLAŢI",131620,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 08:54:59",1443,1443,0,692,680,0,12,1600,908,667,25,18,2,6,58,5,3,15,363,43,1,5,6,29,14,96,3
31,PRAHOVA,"LICEUL TEORETIC ” GRIGORE TOCILESCU” MIZIL",245,"ORAŞ MIZIL",131407,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 04:08:34",1005,991,14,385,372,0,13,1100,715,367,18,10,2,6,27,5,4,7,152,22,4,3,11,12,14,82,6
31,PRAHOVA,"LICEUL TEORETIC ”ŞERBAN VODĂ”",264,"ORAŞ SLĂNIC",131577,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 08:35:54",1023,1023,0,614,566,0,48,1100,486,575,39,19,3,4,31,2,4,12,209,75,13,5,9,23,14,147,5
31,PRAHOVA,"LICEUL TEORETIC ”ŞERBAN VODĂ”",265,"ORAŞ SLĂNIC",131577,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 06:02:55",1136,1136,0,638,604,0,34,1200,562,610,28,15,3,5,44,6,6,12,200,78,11,5,4,35,19,157,10
31,PRAHOVA,"MUZEUL JUDEŢEAN DE ISTORIE ŞI ARHEOLOGIE PRAHOVA",15,"MUNICIPIUL PLOIEŞTI",130534,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 04:39:16",663,663,0,260,245,0,15,700,440,253,7,8,5,1,13,5,2,6,89,40,2,1,8,16,19,37,1
31,PRAHOVA,"OCOLUL SILVIC",20,"MUNICIPIUL PLOIEŞTI",130534,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 06:51:51",1297,1297,0,570,557,0,13,1400,830,543,27,23,3,6,25,14,9,36,151,100,6,4,17,31,49,64,5
31,PRAHOVA,"PALATUL COPIILOR (FOSTA SCOALA NR. 20)",73,"MUNICIPIUL PLOIEŞTI",130534,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 09:37:00",1865,1865,0,792,772,0,20,1900,1108,759,33,55,4,5,37,7,12,27,218,143,9,8,15,43,75,91,10
31,PRAHOVA,"PALATUL COPIILOR (FOSTA SCOALA NR. 20)",75,"MUNICIPIUL PLOIEŞTI",130534,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 05:46:33",1308,1308,0,558,548,0,10,1400,842,539,19,25,2,5,24,12,5,19,181,79,12,8,11,34,64,53,5
31,PRAHOVA,"PALATUL COPIILOR (FOSTA SCOALA NR. 20)",74,"MUNICIPIUL PLOIEŞTI",130534,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 04:38:25",1175,1175,0,495,488,0,7,1300,805,472,23,23,2,5,17,13,10,18,146,84,6,5,10,27,24,77,5
31,PRAHOVA,"PALATUL COPIILOR (FOSTA SCOALA NR. 20)",76,"MUNICIPIUL PLOIEŞTI",130534,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 05:45:34",753,753,0,321,307,0,14,740,419,310,11,13,8,3,16,4,7,11,104,48,2,4,7,12,22,46,3
31,PRAHOVA,"PALATUL COPIILOR (FOSTA SCOALA NR. 20)",77,"MUNICIPIUL PLOIEŞTI",130534,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 07:15:18",865,865,0,374,367,0,7,1000,626,344,30,18,0,3,14,5,10,20,104,52,3,12,4,13,31,47,8
31,PRAHOVA,"PALATUL CULTURII",2,"MUNICIPIUL PLOIEŞTI",130534,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 21:52:04",853,853,0,377,347,0,30,900,523,367,10,16,2,3,31,5,8,14,108,65,4,5,16,25,26,34,5
31,PRAHOVA,"PALATUL CULTURII",1,"MUNICIPIUL PLOIEŞTI",130534,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 04:35:44",1414,1414,0,512,492,0,20,1600,1088,490,22,15,1,3,29,8,5,22,135,90,4,3,19,28,64,57,7
31,PRAHOVA,"PALATUL CULTURII",3,"MUNICIPIUL PLOIEŞTI",130534,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 19:07:53",936,936,0,423,406,0,17,1000,577,401,22,14,6,5,17,7,2,22,119,70,3,5,8,27,37,59,0
31,PRAHOVA,PRIMĂRIA,378,CIORANI,132681,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 14:36:03",911,911,0,558,540,0,18,1000,442,522,36,19,9,2,32,11,1,4,238,77,13,16,5,11,9,69,6
31,PRAHOVA,"PRIMĂRIA COMUNEI FLOREȘTI",424,FLOREŞTI,133330,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 03:03:14",570,570,0,327,317,0,10,600,273,305,22,3,3,1,13,21,1,12,180,7,3,6,2,4,5,43,1
31,PRAHOVA,"PRIMĂRIA ORAŞ MIZIL",241,"ORAŞ MIZIL",131407,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 06:15:20",1005,1005,0,435,429,0,6,1100,666,405,29,14,6,4,31,5,5,18,194,34,4,6,6,12,7,59,0
31,PRAHOVA,"PRIMĂRIA ORAŞ MIZIL",240,"ORAŞ MIZIL",131407,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 05:51:48",991,991,0,437,424,0,13,1100,663,426,11,18,1,3,21,1,5,11,223,25,6,4,2,13,16,77,0
31,PRAHOVA,"PRIMĂRIA POIANA CÂMPINA-CLĂDIRE BIROURI",507,"POIANA CÂMPINA",131274,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 11:56:11",1209,1209,0,691,672,0,19,1300,610,657,33,6,11,6,34,6,7,16,347,50,4,10,15,16,16,105,8
31,PRAHOVA,"PRIMĂRIA TRĂISTENI",613,"VALEA DOFTANEI",136107,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 05:49:06",931,931,0,486,469,0,17,950,464,465,21,14,6,2,14,0,2,3,263,32,6,2,2,6,13,100,0
31,PRAHOVA,"PUNCTUL DE LUCRU AL PRIMĂRIEI BRAZI DIN SATUL POPEŞTI",345,BRAZI,130712,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 11:13:45",1463,1463,0,784,772,0,12,1600,816,708,76,23,6,9,79,9,8,23,297,55,9,19,5,35,19,107,5
31,PRAHOVA,"SALA DE FESTIVITĂŢI A PRIMĂRIEI COMUNEI BRAZI",343,BRAZI,130712,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 07:21:21",633,633,0,414,392,0,22,700,286,375,39,15,6,5,28,4,9,20,146,18,4,9,4,13,14,79,1
31,PRAHOVA,"SALA DE SPORT A ŞCOLII GIMNAZIALE ”DUMITRU HERA” BĂTEŞTI",342,BRAZI,130712,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 15:10:55",1429,1429,0,804,777,0,27,1600,796,751,53,30,5,4,69,10,7,25,283,60,8,9,6,31,28,171,5
31,PRAHOVA,"SALA DE SPORT A ŞCOLII GIMNAZIALE ”PROFESOR OPREA MIHAI” SAT NEGOIEŞTI",344,BRAZI,130712,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 10:57:58",1540,1540,0,835,800,0,35,1700,867,791,42,30,12,14,93,13,10,17,310,70,16,23,11,37,28,102,5
31,PRAHOVA,"SALA DE SPORT BUCOV",353,BUCOV,130785,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 13:04:56",1688,1688,0,702,686,0,16,1900,1198,668,34,34,0,4,42,9,6,20,273,75,7,6,11,36,27,116,2
31,PRAHOVA,"SALA DE SPORT BUCOV",355,BUCOV,130785,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 03:51:20",1438,1438,0,658,650,0,8,1600,942,631,27,14,1,6,26,2,7,12,286,104,5,8,8,22,29,98,3
31,PRAHOVA,"SALA DE SPORT BUCOV",354,BUCOV,130785,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 18:21:13",1523,1523,0,691,685,0,6,1700,1008,621,65,14,0,1,44,2,0,6,349,45,3,8,16,22,14,94,3
31,PRAHOVA,"SALǍ DE SPORT CU TRIBUNǍ 180 LOCURI",183,"ORAŞ AZUGA",130954,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 05:19:01",1154,1154,0,734,690,0,44,1300,566,688,46,22,5,7,39,7,4,26,354,49,6,10,10,10,31,107,1
31,PRAHOVA,"SALA DE SPORT MIZIL",235,"ORAŞ MIZIL",131407,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 10:56:46",1557,1557,0,614,602,0,12,1700,1086,567,47,7,7,5,39,5,7,7,343,28,2,7,5,13,12,78,2
31,PRAHOVA,"SALA DE SPORT TINERETULUI",184,"ORAŞ BĂICOI",130981,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 14:32:51",1033,1033,0,599,571,0,28,1100,501,541,58,17,7,4,28,6,3,19,235,54,6,7,26,20,18,84,7
31,PRAHOVA,"SALA DE UTILITATE PUBLICĂ",405,DUMBRĂVEŞTI,131461,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 05:59:56",1265,1265,0,854,842,0,12,1420,566,797,57,9,5,2,68,2,4,8,543,14,4,11,10,14,4,98,1
31,PRAHOVA,"SALĂ MULTIFUNCȚIONALĂ BĂLTIȚA",485,MĂNEŞTI,134194,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 04:12:21",697,697,0,411,387,0,24,800,389,388,23,4,3,1,27,4,0,7,263,13,0,7,4,2,10,43,0
31,PRAHOVA,"SALA MULTIFUNCTIONALA COCOSESTI",495,PĂULEŞTI,130847,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 04:39:39",926,926,0,700,681,0,19,1000,300,675,25,34,8,1,46,15,3,25,334,50,4,8,5,23,24,94,1
31,PRAHOVA,"SALĂ MULTIFUNCȚIONALĂ ZALHANAUA",487,MĂNEŞTI,134194,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 03:17:04",830,830,0,458,445,0,13,900,442,430,28,4,1,0,31,3,1,8,275,13,4,6,2,3,8,70,1
31,PRAHOVA,"SALA POLIVALENTĂ PLOPENI",248,"ORAŞ PLOPENI",131443,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 07:28:36",1032,1032,0,574,557,0,17,1100,526,546,28,12,2,2,11,10,3,13,320,37,5,3,9,12,15,89,3
31,PRAHOVA,"SALA POLIVALENTĂ PLOPENI",247,"ORAŞ PLOPENI",131443,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 05:23:04",1133,1133,0,636,616,0,20,1200,564,609,27,14,7,9,43,5,4,4,334,35,4,6,8,13,14,106,3
31,PRAHOVA,"S.C.APA NOVA S.R.L.",70,"MUNICIPIUL PLOIEŞTI",130534,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 22:03:50",967,967,0,495,429,0,66,1100,605,466,29,14,12,7,19,9,6,16,143,97,5,7,6,17,46,60,2
31,PRAHOVA,"S.C.APA NOVA S.R.L.",71,"MUNICIPIUL PLOIEŞTI",130534,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 20:37:26",834,834,0,401,264,0,137,900,499,355,46,5,0,6,21,43,7,7,136,7,8,12,7,10,11,74,1
31,PRAHOVA,"S.C. ”ELECTRICA” S.A.",18,"MUNICIPIUL PLOIEŞTI",130534,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 05:37:52",1068,1068,0,435,418,0,17,1200,765,406,29,23,4,7,26,11,5,15,97,70,4,4,9,23,33,71,4
31,PRAHOVA,"ȘCOALA COADA IZVORULUI",486,MĂNEŞTI,134194,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 07:59:29",708,708,0,442,425,0,17,800,358,425,17,3,6,2,20,1,1,3,296,12,3,2,25,1,6,44,0
31,PRAHOVA,"SCOALA CU CLASELE I - IV",365,CEPTURA,132510,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 05:33:07",108,108,0,66,49,0,17,200,134,63,3,0,0,0,2,0,0,1,48,3,0,0,1,1,3,4,0
31,PRAHOVA,"ŞCOALA CU CLASELE I-IV",310,BĂLŢEŞTI,132271,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 12:27:50",1521,1521,0,955,908,0,47,1700,745,869,86,10,14,2,60,5,2,2,609,11,4,6,5,14,18,106,1
31,PRAHOVA,"ȘCOALA CU CLASELE I-IV",376,CIORANI,132681,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 07:19:09",954,954,0,549,541,0,8,1100,551,507,42,7,4,3,47,8,2,7,212,75,12,16,7,8,2,86,11
31,PRAHOVA,"ȘCOALA CU CLASELE I-IV BELCIUG",397,DRĂGĂNEŞTI,133018,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 09:44:12",424,424,0,244,238,0,6,500,259,225,16,2,0,2,8,0,4,3,105,45,4,0,7,4,3,38,0
31,PRAHOVA,"ȘCOALA CU CLASELE I-IV CORNU DE JOS",398,DRĂGĂNEŞTI,133018,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 03:05:17",475,475,0,276,259,0,17,500,224,247,29,9,1,3,18,8,0,0,146,26,2,1,3,2,7,21,0
31,PRAHOVA,"SCOALA CU CLASELE I - IV NISIPOASA",501,PLOPU,134390,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 09:04:33",679,679,0,477,463,0,14,693,216,464,13,1,9,2,22,0,0,0,344,15,2,0,6,10,9,44,0
31,PRAHOVA,"ȘCOALA CU CLASELE I-IV TRESTIOARA",624,VÂLCĂNEŞTI,136198,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 05:20:06",334,334,0,187,182,0,5,400,213,175,12,0,6,0,10,1,0,1,89,20,3,4,3,2,0,34,2
31,PRAHOVA,"SCOALA CU CLASELE I-VIII CATINA",425,FLOREŞTI,133330,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 16:19:12",842,842,0,506,454,0,52,900,394,484,22,16,2,4,42,5,2,7,299,15,1,5,3,15,9,59,0
31,PRAHOVA,"ŞCOALA CU CLASELE I-VIII ”EROU INV.I.DRĂGĂNESCU”TRĂISTENI",614,"VALEA DOFTANEI",136107,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 06:26:21",984,984,0,523,508,0,15,1100,577,502,21,10,12,0,26,2,0,4,305,30,0,1,1,6,14,90,1
31,PRAHOVA,"SCOALA CU CLASELE I - VIII FLORESTI (LOCALUL NOU)",422,FLOREŞTI,133330,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 08:08:33",1471,1471,0,837,832,0,5,1600,763,797,40,22,6,2,66,20,0,15,494,20,3,15,5,14,2,113,0
31,PRAHOVA,"SCOALA CU CLASELE I-VIII FLORESTI (LOCALUL VECHI)",423,FLOREŞTI,133330,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 08:25:27",1129,1129,0,681,657,0,24,1200,519,661,20,23,4,3,54,9,1,16,370,32,8,9,4,17,16,92,3
31,PRAHOVA,"SCOALA CU CLASELE I-VIII ”NICHITA STANESCU” CEPTURA",363,CEPTURA,132510,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 02:56:19",906,906,0,469,454,0,15,1003,534,443,26,10,4,1,38,6,5,5,268,17,3,9,4,16,7,47,3
31,PRAHOVA,"SCOALA CU CLASELE I-VIII ”NICHITA STANESCU” CEPTURA",362,CEPTURA,132510,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 03:24:06",919,919,0,499,493,0,6,1003,504,455,44,11,2,3,22,5,3,7,271,22,5,6,3,10,8,76,1
31,PRAHOVA,"SCOALA CU CLASELE I - VIII ROTARI",366,CEPTURA,132510,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 06:34:52",586,586,0,251,246,0,5,600,349,240,11,5,1,0,16,1,1,0,174,7,2,4,0,2,5,21,1
31,PRAHOVA,"SCOALA CU CLS. I-IV ALUNIS VALE",292,ALUNIŞ,131988,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 06:44:09",691,691,0,515,475,0,40,800,285,497,18,7,7,1,24,1,2,4,231,94,3,4,3,6,14,95,1
31,PRAHOVA,"ŞCOALA DIN SATUL VALEA ANEI",556,STARCHIOJD,135315,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 03:33:48",382,382,0,199,190,0,9,400,201,180,19,0,0,0,6,0,0,0,111,4,0,4,4,0,2,49,0
31,PRAHOVA,"ȘCOALA ELEMENTARĂ ZÎMBROAIA",522,PREDEAL-SĂRARI,134755,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 01:26:32",119,119,0,91,77,0,14,198,107,87,4,1,2,0,4,1,1,1,57,2,0,2,1,2,1,12,0
31,PRAHOVA,"ṢCOALA FILIPEṢTII DE TȊRG",417,"FILIPEŞTII DE TÂRG",133214,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 19:07:07",1150,1150,0,662,639,0,23,1272,610,623,39,16,2,1,41,6,5,14,380,33,6,10,4,11,10,84,0
31,PRAHOVA,"ṢCOALA GENERALǍ BRǍTǍṢANCA",418,"FILIPEŞTII DE TÂRG",133214,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 16:04:12",1693,1693,0,1200,1160,0,40,1856,656,1121,79,37,14,2,81,15,8,26,595,89,1,19,9,30,11,177,7
31,PRAHOVA,"ȘCOALA GENERALĂ CIORANII DE SUS",377,CIORANI,132681,3,PROV,PRCNCT,EUP,EUP_SV,"2024-06-11 13:24:20",851,851,0,516,485,0,31,900,384,475,41,9,3,0,44,9,5,3,228,60,4,9,4,16,4,75,2
31,PRAHOVA,"ŞCOALA GENERALĂ CU CLASELE I-IV STĂNCEŞTI",581,"TÂRGŞORU VECHI",130892,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 11:33:29",838,838,0,427,414,0,13,900,486,399,15,13,1,1,24,3,1,6,185,50,5,7,4,13,6,79,1
31,PRAHOVA,"SCOALA GENERALA CU CL.I-VIII ARH.TOMA T.SOCOLESCU PAULESTI",493,PĂULEŞTI,130847,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 12:00:05",1607,1607,0,1030,985,0,45,1800,770,980,50,39,9,9,35,16,5,28,441,104,4,5,17,34,73,156,5
