precinct_county_nce,precinct_county_name,precinct_name,precinct_nr,uat_name,uat_siruta,report_version,report_stage_code,report_type_scope_code,report_type_category_code,report_type_code,created_at,a,a1,a2,b,b1,b2,b3,c,d,e,f,"PARTIDUL ROMÂNIA MARE-voturi","PARTIDUL S.O.S. ROMÂNIA-voturi","PARTIDUL UMANIST SOCIAL LIBERAL-voturi","GHEORGHE VLAD-DAN-voturi","PARTIDUL ALTERNATIVA DREAPTĂ-voturi","ALIANȚA ELECTORALĂ PSD PNL-voturi","ROMÂNIA SOCIALISTĂ-voturi","PÎRVĂNESCU PAULA-MARINELA-voturi","PARTIDUL DIASPORA UNITĂ-voturi","UNIUNEA DEMOCRATĂ MAGHIARĂ DIN ROMÂNIA-voturi","PARTIDUL REÎNNOIM PROIECTUL EUROPEAN AL ROMÂNIEI-voturi","ALIANȚA AUR-voturi","PARTIDUL PATRIOȚILOR-voturi","ȘOȘOACĂ DUMITRU-SILVESTRU-voturi","ALIANȚA DREAPTA UNITĂ USR - PMP - FORȚA DREPTEI-voturi","ȘTEFĂNUȚĂ NICOLAE-BOGDĂNEL-voturi"
41,VRANCEA,"ȘCOALA GIMNAZIALĂ ”PROFESOR GENERAL GHEORGHE GHEORGHIU” GOLOGANU",179,GOLOGANU,178938,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 07:19:59",1368,1368,0,854,827,0,27,1504,650,790,64,2,19,15,0,5,435,2,2,12,13,9,206,6,4,52,8
41,VRANCEA,"ŞCOALA GIMNAZIALĂ PUFEŞTI",255,PUFEŞTI,177352,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 07:53:30",1270,1270,0,668,665,0,3,1406,738,635,33,7,33,8,8,0,250,1,2,9,1,4,185,4,0,113,10
41,VRANCEA,"SCOALA GIMNAZIALA PUTNA",115,BOLOTEŞTI,175368,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 06:00:50",530,530,0,355,319,0,36,581,226,330,25,0,7,0,5,0,237,1,0,7,2,0,51,2,2,15,1
41,VRANCEA,"SCOALA GIMNAZIALA RIMNICENI",205,MĂICĂNEŞTI,176613,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 11:54:37",1124,1124,0,757,668,0,89,1239,482,692,65,1,17,1,3,0,578,0,1,6,13,4,45,9,3,7,4
41,VRANCEA,"SCOALA GIMNAZIALA ROTILESTII MICI",127,CÂMPURI,175670,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 05:09:57",512,512,0,313,277,0,36,567,254,284,29,1,16,2,1,0,233,0,0,4,1,2,17,1,1,3,2
41,VRANCEA,"ȘCOALA GIMNAZIALĂ RUGINEȘTI",269,RUGINEŞTI,177557,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 11:38:29",761,761,0,367,341,0,26,838,471,327,40,0,38,8,9,2,177,1,0,0,1,2,50,3,1,31,4
41,VRANCEA,"ȘCOALA GIMNAZIALĂ RUGINEȘTI",268,RUGINEŞTI,177557,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 13:06:29",784,784,0,371,356,0,15,863,492,349,22,1,17,13,4,0,240,0,0,0,2,2,37,1,8,20,4
41,VRANCEA,"ŞCOALA GIMNAZIALĂ SLOBOZIA BRADULUI SALA A",277,"SLOBOZIA BRADULUI",177655,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-11 14:00:54",818,818,0,571,564,0,7,896,325,495,76,0,21,1,0,0,417,0,0,0,0,1,34,0,1,20,0
41,VRANCEA,"ŞCOALA GIMNAZIALĂ SLOBOZIA BRADULUI SALA B",278,"SLOBOZIA BRADULUI",177655,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-11 16:57:39",969,969,0,644,636,0,8,1061,417,560,84,0,18,2,1,0,469,0,1,0,3,1,47,3,3,12,0
41,VRANCEA,"ŞCOALA GIMNAZIALĂ SLOBOZIA BRADULUI SALA C",279,"SLOBOZIA BRADULUI",177655,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 06:37:59",1315,1315,0,832,830,0,2,1451,619,732,100,0,0,0,0,0,680,0,0,0,0,0,52,0,0,0,0
41,VRANCEA,"ȘCOALA GIMNAZIALĂ SPULBER",287,SPULBER,178965,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-11 17:55:08",910,910,0,653,610,0,43,995,342,612,41,0,26,1,5,0,453,2,0,1,4,11,87,0,3,11,8
41,VRANCEA,"ŞCOALA GIMNAZIALĂ „ŞTEFAN CEL MARE” FOCȘANI",7,"MUNICIPIUL FOCŞANI",174744,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 06:06:16",792,792,0,379,364,0,15,877,498,369,10,2,20,5,2,4,176,4,4,10,0,16,51,0,1,61,13
41,VRANCEA,"ŞCOALA GIMNAZIALĂ „ŞTEFAN CEL MARE” FOCȘANI",6,"MUNICIPIUL FOCŞANI",174744,3,PROV,PRCNCT,EUP,EUP_SV,"2024-06-12 21:45:34",1106,1106,0,445,428,0,17,1220,775,424,21,4,19,5,8,1,229,3,3,11,0,24,45,2,3,50,17
41,VRANCEA,"ŞCOALA GIMNAZIALĂ „ŞTEFAN CEL MARE” FOCȘANI",5,"MUNICIPIUL FOCŞANI",174744,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 09:09:04",1057,1057,0,451,441,0,10,1169,718,438,13,4,27,8,19,3,213,6,2,7,3,15,59,2,3,57,10
41,VRANCEA,"ȘCOALA GIMNAZIALĂ „ȘTEFAN CEL MARE” FOCȘANI",4,"MUNICIPIUL FOCŞANI",174744,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 04:05:41",1248,1248,0,528,509,0,19,1378,850,500,28,0,20,16,16,4,221,1,1,10,2,28,75,0,3,85,18
41,VRANCEA,"SCOALA GIMNAZIALA SURAIA",293,SURAIA,177842,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-11 19:53:06",1734,1734,0,856,799,0,57,1932,1076,781,75,1,34,6,14,3,511,1,7,2,10,21,88,5,12,51,15
41,VRANCEA,"ȘCOALA GIMNAZIALĂ ȚIFEȘTI",313,ŢIFEŞTI,178180,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 03:14:53",827,827,0,480,468,0,12,911,431,446,34,4,34,0,9,5,228,0,2,6,4,8,69,0,3,63,11
41,VRANCEA,"SCOALA GIMNAZIALĂ ” VASILE IFTIMESCU ” VALEA SARII",320,"VALEA SĂRII",178313,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-11 14:56:21",655,655,0,455,414,0,41,721,266,419,36,2,37,0,12,0,277,0,0,2,2,1,56,2,6,14,8
41,VRANCEA,"ȘCOALA GIMNAZIALĂ „VICTOR SLĂVESCU” COTEȘTI",147,COTEŞTI,175885,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 10:56:29",1112,1112,0,647,630,0,17,1228,581,599,48,3,25,9,6,6,237,2,4,0,11,4,113,7,6,162,4
41,VRANCEA,"ŞCOALA GIMNAZIALĂ VÎNĂTORI",324,VÂNĂTORI,178607,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 11:38:50",1377,1377,0,768,751,0,17,1507,739,735,33,4,63,9,29,4,347,0,9,11,17,33,90,4,4,84,27
41,VRANCEA,"ȘCOALA GIMNAZIALĂ VOETIN",276,SIHLEA,177600,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 14:10:35",849,849,0,425,391,0,34,936,511,376,49,1,25,3,3,0,285,0,4,4,6,2,34,3,1,3,2
41,VRANCEA,"SCOALA GOGOIU",259,RĂCOASA,177405,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 05:16:39",180,180,0,95,86,0,9,180,85,86,9,0,8,0,0,0,49,1,0,2,0,0,20,0,1,3,2
41,VRANCEA,"SCOALA HANGULESTI",362,VULTURU,178821,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-11 13:24:04",893,893,0,443,409,0,34,984,541,416,27,1,11,1,5,0,290,3,4,4,7,4,45,1,0,36,4
41,VRANCEA,"ȘCOALA I-IV NOUĂ",123,CÂMPINEANCA,174780,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 06:55:57",554,554,0,335,305,0,30,613,278,316,19,3,20,0,7,2,206,1,0,2,3,5,41,3,1,19,3
41,VRANCEA,"ȘCOALA I-IV NOUĂ",121,CÂMPINEANCA,174780,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 09:02:29",1719,1719,0,993,967,0,26,1883,890,952,41,5,62,10,16,3,536,3,5,14,4,29,137,4,4,90,30
41,VRANCEA,"ȘCOALA I-IV NOUĂ",122,CÂMPINEANCA,174780,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-11 10:49:29",1604,1604,0,890,857,0,33,1763,873,855,35,2,57,8,24,5,464,3,2,18,13,20,126,10,5,74,24
41,VRANCEA,"SCOALA ION CREANGA DUPA MAGURA",346,VINTILEASCA,178475,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-11 13:13:41",64,64,0,40,33,0,7,70,30,38,2,0,5,1,0,0,27,0,0,0,0,0,3,1,0,1,0
41,VRANCEA,"SCOALA IUGANI",109,BOGHEŞTI,175260,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-12 16:37:00",101,101,0,82,62,0,20,107,25,75,7,1,3,21,1,0,32,0,0,0,1,0,11,0,2,3,0
41,VRANCEA,"ŞCOALA LEPŞA",312,TULNICI,178117,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 04:17:31",390,390,0,250,175,0,75,430,180,238,12,2,8,4,3,1,135,0,2,8,0,10,43,0,2,17,3
41,VRANCEA,"SCOALA MALURI",363,VULTURU,178821,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 03:29:32",405,405,0,202,184,0,18,447,245,190,12,1,4,3,0,0,122,0,1,2,1,0,49,0,0,6,1
41,VRANCEA,"SCOALA NR.1",218,MOVILIŢA,176793,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 16:27:35",705,705,0,357,347,0,10,773,416,326,31,1,16,6,8,1,117,2,5,2,4,2,55,3,7,93,4
41,VRANCEA,"SCOALA NR.2",217,MOVILIŢA,176793,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 13:23:25",621,621,0,342,323,0,19,681,339,317,25,1,23,3,3,1,150,0,2,9,1,8,51,5,0,53,7
41,VRANCEA,"ŞCOALA PĂDURENI",84,"ORAŞ MĂRĂŞEŞTI",174922,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 02:47:36",401,401,0,204,192,0,12,439,235,193,11,3,10,16,0,0,111,0,0,6,0,3,32,0,2,5,5
41,VRANCEA,"ȘCOALA PRIMARĂ ALEXANDRU VLAHUȚĂ DRAGOSLOVENI",154,DUMBRĂVENI,175938,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 07:14:00",897,897,0,552,526,0,26,981,429,510,42,1,43,1,6,3,307,0,3,6,3,2,81,6,15,15,18
41,VRANCEA,"ŞCOALA PRIMARĂ BALTA RAŢEI",325,VÂNĂTORI,178607,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 02:21:30",243,243,0,116,103,0,13,267,151,110,6,3,19,1,3,1,36,1,0,1,1,1,17,2,1,18,5
41,VRANCEA,"ȘCOALA PRIMARĂ BICEȘTII DE JOS",156,DUMITREŞTI,175983,3,PROV,PRCNCT,EUP,EUP_SV,"2024-06-12 18:04:46",537,537,0,334,325,0,9,592,258,285,49,0,12,3,2,1,228,1,1,0,0,0,28,4,0,2,3
41,VRANCEA,"ȘCOALA PRIMARĂ BICEȘTII DE SUS",157,DUMITREŞTI,175983,3,PROV,PRCNCT,EUP,EUP_SV,"2024-06-12 15:32:57",554,554,0,409,391,0,18,610,201,378,31,1,12,1,5,1,231,0,2,1,1,1,111,0,2,7,2
41,VRANCEA,"SCOALA PRIMARA BOSTANESTI",241,PĂUNEŞTI,177236,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 13:26:33",873,873,0,406,396,0,10,970,564,363,43,3,11,51,8,2,189,0,6,4,3,3,52,3,3,18,7
41,VRANCEA,"SCOALA PRIMARA BUDA",144,CORBIŢA,175787,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 02:31:58",389,389,0,268,254,0,14,425,157,245,23,0,11,2,4,1,183,2,1,0,0,4,31,0,1,2,3
41,VRANCEA,"SCOALĂ PRIMARA BURCIOAIA",71,"MUNICIPIUL ADJUD",174860,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 02:10:03",434,434,0,170,165,0,5,479,309,161,9,1,13,11,1,1,95,0,0,0,2,0,24,0,6,5,2
41,VRANCEA,"ȘCOALA PRIMARĂ CĂIATA",275,SIHLEA,177600,3,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 07:03:28",598,598,0,294,278,0,16,659,365,275,19,0,21,4,2,1,181,0,0,1,1,2,47,1,3,9,2
41,VRANCEA,"ŞCOALA PRIMARĂ CĂLIMĂNEŞTI",82,"ORAŞ MĂRĂŞEŞTI",174922,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 03:16:27",460,460,0,246,238,0,8,503,257,225,21,0,14,13,1,0,115,0,0,1,0,1,70,0,2,8,0
41,VRANCEA,"ȘCOALA PRIMARĂ CĂTĂUȚI",133,CHIOJDENI,175509,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 20:15:06",236,236,0,168,145,0,23,258,90,153,15,0,2,2,0,0,137,0,0,0,0,0,9,0,2,1,0
41,VRANCEA,"ȘCOALA PRIMARĂ CERBU",201,JITIA,176551,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 04:40:22",178,178,0,129,116,0,13,197,68,122,7,1,1,2,2,0,88,0,0,1,2,3,13,1,2,6,0
41,VRANCEA,"SCOALA PRIMARA CÎMPURI",124,CÂMPURI,175670,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 05:15:43",781,781,0,488,482,0,6,861,373,449,39,1,24,3,1,1,318,0,0,1,1,3,86,3,1,4,2
41,VRANCEA,"ŞCOALA PRIMARĂ CORNETU SALA A",280,"SLOBOZIA BRADULUI",177655,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-11 15:17:27",551,551,0,413,403,0,10,608,195,329,84,0,4,0,0,0,288,0,0,0,2,0,31,0,0,4,0
41,VRANCEA,"ŞCOALA PRIMARĂ CORNETU SALA B",281,"SLOBOZIA BRADULUI",177655,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 03:44:44",602,602,0,426,420,0,6,663,237,337,89,0,5,2,1,0,284,0,0,0,7,0,34,2,0,2,0
41,VRANCEA,"ȘCOALA PRIMARĂ COSTIȘA",297,TĂNĂSOAIA,177879,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-11 22:21:56",176,176,0,145,111,0,34,193,48,132,13,2,1,1,0,0,31,0,0,2,5,0,22,1,0,64,3
41,VRANCEA,"SCOALA PRIMARA COTESTI",148,COTEŞTI,175885,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 07:27:32",457,457,0,262,249,0,13,498,236,247,15,1,12,3,2,1,86,0,0,1,2,2,36,0,5,96,0
41,VRANCEA,"ȘCOALA PRIMARĂ DEALU LUNG",186,"GURA CALIŢEI",176338,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 07:26:46",304,304,0,201,190,0,11,334,133,171,30,1,2,0,1,0,144,0,1,0,1,0,16,1,0,3,1
41,VRANCEA,"SCOALA PRIMARA DIOCHETI-REDIU",219,MOVILIŢA,176793,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 17:13:45",552,552,0,306,291,0,15,609,303,260,46,3,27,3,4,4,100,2,3,3,6,0,39,3,4,55,4
41,VRANCEA,"ȘCOALA PRIMARĂ DUMITREȘTII DE SUS",158,DUMITREŞTI,175983,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 02:03:47",213,213,0,158,152,0,6,232,74,144,14,0,6,1,3,0,94,1,1,0,1,6,23,0,3,4,1
41,VRANCEA,"ȘCOALA PRIMARĂ DUMITREȘTII - FAȚĂ",159,DUMITREŞTI,175983,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 06:28:14",156,156,0,124,115,0,9,172,48,115,9,0,7,0,1,0,80,0,1,0,2,0,20,1,0,1,2
41,VRANCEA,"SCOALA PRIMARA FETESTI",126,CÂMPURI,175670,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 06:39:17",730,730,0,355,336,0,19,804,449,317,38,1,25,2,1,0,228,0,1,1,2,1,44,2,7,2,0
41,VRANCEA,"SCOALA PRIMARA FRECATEI",220,MOVILIŢA,176793,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 02:23:04",402,402,0,178,170,0,8,443,265,147,31,1,7,0,0,1,71,2,0,6,1,1,27,1,0,24,5
41,VRANCEA,"ȘCOALA PRIMARĂ GĂLOIEȘTI",160,DUMITREŞTI,175983,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 17:20:48",454,454,0,324,312,0,12,496,172,293,31,3,13,0,5,2,222,3,2,0,1,0,31,4,2,1,4
41,VRANCEA,"ŞCOALA PRIMARĂ HARET",83,"ORAŞ MĂRĂŞEŞTI",174922,3,PROV,PRCNCT,EUP,EUP_SV,"2024-06-12 19:46:26",532,532,0,305,292,0,13,584,279,288,17,2,8,41,1,0,115,1,0,6,1,1,80,0,0,29,3
41,VRANCEA,"ŞCOALA PRIMARĂ IVĂNCEŞTI",114,BOLOTEŞTI,175368,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 03:34:49",367,367,0,215,189,0,26,401,186,197,18,0,3,2,3,0,149,0,0,2,0,0,17,0,2,13,6
41,VRANCEA,"ȘCOALA PRIMARĂ LUNCILE",134,CHIOJDENI,175509,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 20:19:55",754,754,0,497,488,0,9,834,337,416,81,0,27,3,3,1,325,0,2,0,0,2,41,6,2,1,3
41,VRANCEA,"ȘCOALA PRIMARĂ MĂNASTIOARA",170,FITIONEŞTI,176150,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 05:03:18",472,472,0,260,256,0,4,519,259,242,18,0,20,3,0,3,115,3,2,4,2,3,48,5,7,27,0
41,VRANCEA,"ȘCOALA PRIMARĂ MOTNĂU",162,DUMITREŞTI,175983,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-12 09:39:17",235,235,0,191,170,0,21,259,68,176,15,0,7,1,4,0,116,0,2,1,1,1,31,1,3,8,0
41,VRANCEA,"ȘCOALA PRIMARĂ ”NICOLAE V. BĂLAN” LACU LUI BABAN",187,"GURA CALIŢEI",176338,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 04:26:39",340,340,0,200,189,0,11,373,173,157,43,5,21,3,2,0,85,1,1,0,2,1,17,1,1,16,1
41,VRANCEA,"SCOALA PRIMARA NOVACESTI",240,PĂUNEŞTI,177236,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-11 18:29:47",1465,1465,0,688,682,0,6,1612,924,618,70,1,44,92,8,1,287,3,3,15,7,1,104,3,12,16,21
41,VRANCEA,"ȘCOALA PRIMARĂ NR.1 RĂCHITAȘU",102,"ANDREIAŞU DE JOS",175126,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-11 15:22:47",513,513,0,299,276,0,23,567,268,273,26,2,4,3,1,0,222,0,0,1,1,0,27,0,1,8,3
41,VRANCEA,"SCOALA PRIMARA NR 2 MARGINEA",196,JARIŞTEA,176506,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 20:16:55",740,740,0,419,408,0,11,813,394,388,31,2,14,2,9,0,249,1,1,2,2,5,46,21,6,23,5
41,VRANCEA,"SCOALA PRIMARA PADURENI",197,JARIŞTEA,176506,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 21:00:39",381,381,0,221,200,0,21,421,200,210,11,0,11,1,2,0,164,0,0,0,1,1,20,3,1,5,1
41,VRANCEA,"ȘCOALA PRIMARĂ PĂVĂLARI",288,SPULBER,178965,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 09:31:11",96,96,0,70,64,0,6,105,35,68,2,0,2,0,0,0,51,0,0,0,1,2,7,1,0,1,3
41,VRANCEA,"ȘCOALA PRIMARĂ PLOPU",188,"GURA CALIŢEI",176338,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 06:59:46",265,265,0,164,157,0,7,291,127,146,18,0,5,1,1,0,120,0,0,0,0,0,13,1,2,3,0
41,VRANCEA,"ŞCOALA PRIMARĂ POIANA - SALA GRĂDINIȚEI",356,VRÂNCIOAIA,178750,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-11 20:28:32",540,540,0,480,343,0,137,595,115,434,46,1,26,4,6,0,290,0,1,2,5,8,69,0,3,17,2
41,VRANCEA,"ȘCOALA PRIMARĂ POIENIȚA",163,DUMITREŞTI,175983,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 09:12:28",170,170,0,150,132,0,18,186,36,148,2,0,1,0,0,0,134,0,0,0,0,0,10,1,1,1,0
41,VRANCEA,"ȘCOALA PRIMARĂ RĂIUȚI",265,REGHIU,177469,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 01:13:43",238,238,0,156,147,0,9,260,104,141,15,0,1,1,1,1,100,0,0,0,0,4,23,0,0,7,3
41,VRANCEA,"SCOALA PRIMARA RIMNICEANCA",334,VÂRTEŞCOIU,178689,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 01:59:36",252,252,0,149,143,0,6,278,129,142,7,0,16,1,1,2,93,0,0,1,1,2,18,1,3,3,0
41,VRANCEA,"SCOALA PRIMARA SAT ARGEA",246,PLOSCUŢENI,178894,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-11 16:29:51",381,381,0,223,211,0,12,417,194,203,20,1,26,0,1,0,144,0,0,0,2,0,20,0,4,5,0
41,VRANCEA,"SCOALA PRIMARA SCINTEIA",198,JARIŞTEA,176506,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 17:24:16",172,172,0,116,101,0,15,186,70,112,4,1,3,0,0,0,91,0,1,0,0,3,5,4,2,1,1
41,VRANCEA,"ŞCOALA PRIMARĂ ”SIRETU”",76,"ORAŞ MĂRĂŞEŞTI",174922,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-12 20:25:42",1904,1904,0,725,715,0,10,2099,1374,573,152,2,8,69,1,1,198,0,0,2,1,4,278,2,3,4,0
41,VRANCEA,"SCOALĂ PRIMARA SISCANI",73,"MUNICIPIUL ADJUD",174860,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 03:10:39",704,704,0,336,328,0,8,764,428,314,22,1,18,19,5,1,209,0,3,2,1,5,35,2,5,6,2
41,VRANCEA,"SCOALA PRIMARA SURLEA",239,PĂUNEŞTI,177236,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-11 17:23:48",1060,1060,0,470,460,0,10,1174,704,409,61,1,26,47,8,1,206,0,3,9,6,5,71,0,4,19,3
41,VRANCEA,"SCOALA PRIMARA TERCHESTI",254,POPEŞTI,178901,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-11 19:46:44",447,447,0,255,242,0,13,494,239,240,15,1,8,0,5,1,171,0,3,1,1,0,40,2,1,5,1
41,VRANCEA,"ȘCOALA PRIMARĂ TINOASA",164,DUMITREŞTI,175983,3,PROV,PRCNCT,EUP,EUP_SV,"2024-06-11 08:48:38",109,109,0,104,83,0,21,119,15,102,2,0,8,1,1,0,80,0,0,0,3,1,3,0,1,3,1
41,VRANCEA,"ȘCOALA PRIMARĂ TRESTIA",165,DUMITREŞTI,175983,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 11:26:13",115,115,0,90,79,0,11,123,33,89,1,0,10,0,5,0,41,0,0,0,0,2,24,0,3,4,0
41,VRANCEA,"SCOALA PRIMARA TROTUSANU",221,MOVILIŢA,176793,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 13:43:45",369,369,0,227,214,0,13,404,177,215,12,4,15,2,4,1,124,3,0,1,18,0,36,2,2,0,3
41,VRANCEA,"ȘCOALA PRIMARĂ TULBUREA",135,CHIOJDENI,175509,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 20:20:12",250,250,0,183,173,0,10,271,88,173,10,0,5,0,1,0,140,1,0,0,0,2,20,0,2,1,1
41,VRANCEA,"ŞCOALA PRIMARĂ URECHEŞTI",319,URECHEŞTI,178279,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 04:08:05",462,462,0,258,251,0,7,505,247,243,15,3,8,1,16,0,158,1,1,4,2,4,31,2,2,4,6
41,VRANCEA,"SCOALA PRIMARA VARSATURA",199,JARIŞTEA,176506,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 20:14:32",478,478,0,227,205,0,22,524,297,221,6,3,13,1,3,0,147,2,4,1,0,0,28,9,2,7,1
41,VRANCEA,"ȘCOALA PRIMARĂ VLADNICU DE SUS",299,TĂNĂSOAIA,177879,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-11 22:11:20",191,191,0,137,100,0,37,208,71,135,2,1,4,1,1,0,56,0,0,1,1,1,50,1,2,15,1
41,VRANCEA,"SCOALA RADACINESTI",146,CORBIŢA,175787,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 00:33:20",342,342,0,243,225,0,18,372,129,212,31,0,22,5,6,0,130,1,0,3,3,0,29,0,2,8,3
41,VRANCEA,"SCOALA SALCIA VECHE",141,CIORĂŞTI,175590,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 02:25:54",230,230,0,145,133,0,12,252,107,135,10,0,7,1,2,1,103,2,2,0,0,2,9,0,1,4,1
41,VRANCEA,"SCOALA SATU NOU",142,CIORĂŞTI,175590,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 01:30:40",182,182,0,107,96,0,11,200,93,97,10,0,4,3,0,0,71,0,1,0,0,0,14,2,1,0,1
41,VRANCEA,"SCOALA SLIMNIC",307,TÂMBOEŞTI,178046,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 11:40:01",999,999,0,642,598,0,44,1108,466,586,56,0,19,7,6,1,444,0,1,7,7,2,70,5,0,13,4
41,VRANCEA,"SCOALA TRESTIENI",308,TÂMBOEŞTI,178046,3,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 05:42:24",132,132,0,113,75,0,38,145,32,106,7,1,4,4,1,1,87,0,0,0,0,0,5,0,1,0,2
41,VRANCEA,"SCOALA VADU ROSCA",364,VULTURU,178821,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 03:56:23",523,523,0,200,183,0,17,575,375,189,11,3,6,0,2,0,108,0,1,1,1,3,32,3,1,28,0
41,VRANCEA,"SCOALA VALEA COTESTI",151,COTEŞTI,175885,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-11 22:34:38",620,620,0,388,371,0,17,658,270,363,25,3,13,1,4,3,146,1,2,1,5,6,68,2,3,101,4
41,VRANCEA,"ȘCOALA VECHE SAT COSTIȘA",193,HOMOCEA,176445,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 06:56:31",292,292,0,154,143,0,11,323,169,144,10,2,12,5,3,0,104,0,0,0,0,0,8,2,1,6,1
41,VRANCEA,"SOALA DIN PIISCU-RADULUI",351,VIZANTEA-LIVEZI,178545,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 04:31:22",330,330,0,187,172,0,15,364,177,173,14,0,5,1,2,0,135,0,0,0,1,1,22,0,3,3,0
