precinct_county_nce,precinct_county_name,precinct_name,precinct_nr,uat_name,uat_siruta,report_version,report_stage_code,report_type_scope_code,report_type_category_code,report_type_code,created_at,a,a1,a2,b,b1,b2,b3,c,d,e,f,"PARTIDUL PATRIOȚILOR-voturi","PARTIDUL ALTERNATIVA DREAPTĂ-voturi","PARTIDUL REÎNNOIM PROIECTUL EUROPEAN AL ROMÂNIEI-voturi","ALIANȚA DREAPTA UNITĂ USR - PMP - FORȚA DREPTEI-voturi","ROMÂNIA SOCIALISTĂ-voturi","ȘTEFĂNUȚĂ NICOLAE-BOGDĂNEL-voturi","PARTIDUL DIASPORA UNITĂ-voturi","GHEORGHE VLAD-DAN-voturi","PARTIDUL S.O.S. ROMÂNIA-voturi","PÎRVĂNESCU PAULA-MARINELA-voturi","PARTIDUL ROMÂNIA MARE-voturi","UNIUNEA DEMOCRATĂ MAGHIARĂ DIN ROMÂNIA-voturi","ALIANȚA AUR-voturi","ȘOȘOACĂ DUMITRU-SILVESTRU-voturi","PARTIDUL UMANIST SOCIAL LIBERAL-voturi","ALIANȚA ELECTORALĂ PSD PNL-voturi"
18,GALAŢI,"ȘCOALA GIMNAZIALĂ NR. 1 NĂMOLOASA",358,NĂMOLOASA,76763,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 15:06:57",844,844,0,478,397,0,81,935,457,461,17,1,0,1,0,1,0,4,4,25,1,1,1,43,1,0,378
18,GALAŢI,"ȘCOALA GIMNAZIALĂ NR.1 NĂMOLOASA (GRĂDINIȚA NR. 1)",357,NĂMOLOASA,76763,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 15:09:47",766,766,0,482,398,0,84,843,361,464,18,1,2,6,10,0,3,3,3,18,0,0,1,40,5,0,372
18,GALAŢI,"ȘCOALA GIMNAZIALĂ NR. 1 PECHEA",370,PECHEA,76969,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 14:40:04",1203,1203,0,519,512,0,7,1323,804,491,28,1,1,11,28,2,10,4,11,17,0,2,6,74,3,21,300
18,GALAŢI,"ŞCOALA GIMNAZIALĂ NR. 1 SAT BEREŞTI - MERIA",235,BEREŞTI-MERIA,75356,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 18:42:03",391,391,0,238,221,0,17,439,219,201,19,0,0,0,3,0,0,0,0,13,0,2,3,0,3,3,174
18,GALAŢI,"ŞCOALA GIMNAZIALĂ NR. 1 SAT SLIVNA",240,BEREŞTI-MERIA,75356,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 21:39:05",512,512,0,287,280,0,7,562,275,276,11,3,0,1,2,0,1,1,2,13,3,3,3,29,3,1,211
18,GALAŢI,"ŞCOALA GIMNAZIALĂ NR. 1(ŞCOALA GENERALA DE 8 CLASETUDOR VLADIMIRESCU MOARĂ)",409,"TUDOR VLADIMIRESCU",77313,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 12:30:56",761,761,0,423,405,0,18,837,414,407,16,0,0,0,5,4,8,6,3,25,2,3,3,175,2,0,171
18,GALAŢI,"ȘCOALA GIMNAZIALĂ NR. 1 SLOBOZIA CONACHI",394,"SLOBOZIA CONACHI",77180,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 07:56:06",1349,1349,0,792,774,0,18,1486,694,761,31,4,2,7,26,2,25,5,13,37,3,3,2,102,2,2,526
18,GALAŢI,"SCOALA GIMNAZIALA NR.1 STOICANI",301,FOLTEŞTI,76282,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 06:40:44",813,813,0,420,414,0,6,895,475,393,27,2,0,0,11,1,0,2,13,30,0,4,2,31,8,4,285
18,GALAŢI,"SCOALA GIMNAZIALĂ NR.1 SUHURLUI",404,SUHURLUI,77601,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 13:08:29",1112,1112,0,694,584,0,110,1222,528,629,65,4,0,8,16,3,13,4,8,18,2,2,4,86,4,1,456
18,GALAŢI,"SCOALA GIMNAZIALA NR. 1 TOFLEA",247,BRĂHĂŞEŞTI,75766,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 12:00:37",1642,1642,0,467,447,0,20,1808,1341,392,75,3,0,0,4,0,0,0,0,6,0,0,9,17,0,1,352
18,GALAŢI,"SCOALA GIMNAZIALA NR. 1 TOFLEA",248,BRĂHĂŞEŞTI,75766,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 12:10:50",1226,1226,0,328,319,0,9,1355,1027,273,55,3,1,0,2,1,1,0,1,1,1,0,5,13,1,0,243
18,GALAŢI,"SCOALA GIMNAZIALA NR.1 TOFLEA",249,BRĂHĂŞEŞTI,75766,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 05:55:05",1549,1549,0,418,402,0,16,1704,1286,356,62,3,0,2,5,0,0,1,0,3,1,1,8,24,2,0,306
18,GALAŢI,"ȘCOALA GIMNAZIALĂ NR. 1 UMBRĂREȘTI",420,UMBRĂREŞTI,77402,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 18:50:45",1696,1696,0,814,811,0,3,1870,1056,764,50,3,1,0,14,0,10,1,1,45,0,0,7,73,4,0,605
18,GALAŢI,"ȘCOALA GIMNAZIALĂ NR.1 UNGURENI - SAT FRUNZEASCA",354,MUNTENI,75258,3,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 18:37:54",1018,1018,0,594,576,0,18,1120,526,564,30,4,1,0,12,1,5,6,10,63,0,4,3,72,2,2,379
18,GALAŢI,"ȘCOALA GIMNAZIALĂ NR.1 UNGURENI - SAT UNGURENI",356,MUNTENI,75258,3,PROV,PRCNCT,EUP,EUP_SV,"2024-06-11 12:53:42",1063,1063,0,547,536,0,11,1169,622,524,23,0,2,2,6,0,0,5,7,47,0,3,3,71,8,4,366
18,GALAŢI,"SCOALA GIMNAZIALA NR. 2",323,INDEPENDENŢA,76585,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 13:03:37",1584,1584,0,935,920,0,15,1748,813,896,39,12,3,11,83,0,9,14,10,56,1,4,53,132,7,6,495
18,GALAŢI,"SCOALA GIMNAZIALĂ NR.2",255,CAVADINEŞTI,75864,3,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 15:39:13",811,811,0,592,538,0,54,892,300,559,33,3,0,5,14,1,3,1,2,19,1,0,3,54,2,3,448
18,GALAŢI,"ŞCOALA GIMNAZIALĂ NR. 2",335,LIEŞTI,76674,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-11 12:38:17",1337,1337,0,538,532,0,6,1475,937,509,29,4,3,9,11,2,10,13,9,30,4,1,3,72,1,6,331
18,GALAŢI,"ŞCOALA GIMNAZIALĂ NR. 2",336,LIEŞTI,76674,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 10:15:46",1357,1357,0,575,566,0,9,1493,918,551,24,2,1,9,12,1,10,4,11,28,3,1,5,76,1,9,378
18,GALAŢI,"ȘCOALA GIMNAZIALĂ NR. 20 (ȘCOALA GENERALĂ NR. 20 ”TRAIAN”)",44,"MUNICIPIUL GALAŢI",75098,4,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 21:49:47",1941,1941,0,811,756,0,55,2131,1320,782,29,8,4,47,95,6,32,25,20,45,5,7,7,90,7,22,362
18,GALAŢI,"ȘCOALA GIMNAZIALĂ NR. 20 (ȘCOALA GENERALĂ NR. 20 ”TRAIAN”)",45,"MUNICIPIUL GALAŢI",75098,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 02:25:28",1769,1769,0,143,91,0,52,2001,1858,132,11,1,0,3,13,2,3,3,1,7,5,1,2,15,0,2,74
18,GALAŢI,"ȘCOALA GIMNAZIALĂ NR. 20 (ȘCOALA GENERALĂ NR. 20 ”TRAIAN”)",46,"MUNICIPIUL GALAŢI",75098,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 12:28:39",1962,1962,0,693,586,0,107,1996,1303,659,34,6,2,35,80,2,18,19,24,26,11,6,6,100,10,16,298
18,GALAŢI,"ȘCOALA GIMNAZIALĂ NR. 22 (ȘCOALA GENERALĂ ”DIMITRIE CANTEMIR” - ȘCOALA GENERALĂ NR. 22)",69,"MUNICIPIUL GALAŢI",75098,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 14:38:44",1878,1878,0,660,652,0,8,2069,1409,630,30,7,3,22,47,1,20,23,15,42,8,4,2,79,5,32,320
18,GALAŢI,"ȘCOALA GIMNAZIALĂ NR. 22 (ȘCOALA GENERALĂ ”DIMITRIE CANTEMIR” - ȘCOALA GENERALĂ NR. 22)",67,"MUNICIPIUL GALAŢI",75098,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 09:02:12",1785,1785,0,678,664,0,14,1968,1290,654,24,4,3,19,42,8,27,15,26,37,8,7,5,92,8,30,323
18,GALAŢI,"ȘCOALA GIMNAZIALĂ NR. 22 (ȘCOALA GENERALĂ ”DIMITRIE CANTEMIR” - ȘCOALA GENERALĂ NR. 22)",68,"MUNICIPIUL GALAŢI",75098,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 09:00:57",1805,1805,0,707,694,0,13,1988,1281,678,29,8,2,29,66,5,32,19,13,42,14,13,3,77,7,30,318
18,GALAŢI,"ȘCOALA GIMNAZIALĂ NR. 24 (ȘCOALA GENERALĂ NR. 24)",47,"MUNICIPIUL GALAŢI",75098,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 09:51:25",1491,1491,0,616,596,0,20,1641,1025,598,18,8,6,52,86,2,24,22,25,26,3,4,5,60,3,12,260
18,GALAŢI,"ȘCOALA GIMNAZIALĂ NR. 25 (ȘCOALA GENERALĂ ”PETRU RAREȘ” - ȘCOALA GENERALĂ NR. 25)",35,"MUNICIPIUL GALAŢI",75098,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 05:14:52",1449,1449,0,581,570,0,11,1605,1024,554,27,6,4,37,53,3,21,25,15,29,7,6,5,82,3,24,234
18,GALAŢI,"ȘCOALA GIMNAZIALĂ NR. 25 (ȘCOALA GENERALĂ ”PETRU RAREȘ” - ȘCOALA GENERALĂ NR. 25)",36,"MUNICIPIUL GALAŢI",75098,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 11:07:25",1255,1255,0,508,453,0,55,1338,830,492,16,2,2,43,62,2,14,18,9,29,9,2,3,63,5,23,206
18,GALAŢI,"ȘCOALA GIMNAZIALĂ NR. 25 (ȘCOALA GENERALĂ ”PETRU RAREȘ” - ȘCOALA GENERALĂ NR. 25)",34,"MUNICIPIUL GALAŢI",75098,4,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 14:31:21",1659,1659,0,555,543,0,12,1828,1273,537,18,6,3,32,50,6,18,19,19,33,4,10,4,74,7,24,228
18,GALAŢI,"ȘCOALA GIMNAZIALĂ NR. 26 (ŞCOALA GENERALĂ ”ION CREANGĂ” - ȘCOALA GENERALĂ NR. 26)",2,"MUNICIPIUL GALAŢI",75098,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 07:08:20",1080,1080,0,450,431,0,19,1189,739,437,13,2,1,31,51,3,21,24,15,24,7,6,7,50,2,14,179
18,GALAŢI,"ȘCOALA GIMNAZIALĂ NR. 26 (ŞCOALA GENERALĂ ”ION CREANGĂ” - ȘCOALA GENERALĂ NR. 26)",1,"MUNICIPIUL GALAŢI",75098,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 21:37:58",1632,1632,0,467,452,0,15,1823,1356,452,15,8,6,33,72,2,14,14,19,24,4,3,5,56,1,13,178
18,GALAŢI,"ȘCOALA GIMNAZIALĂ NR. 26 (ŞCOALA GIMNAZIALĂ ”ION CREANGĂ” - ȘCOALA GENERALĂ NR. 26)",5,"MUNICIPIUL GALAŢI",75098,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 11:38:32",1281,1281,0,492,483,0,9,1409,917,470,22,5,5,40,64,4,19,11,16,19,3,3,4,50,4,17,206
18,GALAŢI,"ȘCOALA GIMNAZIALĂ NR. 26 (ŞCOALA GIMNAZIALĂ ”ION CREANGĂ” - ȘCOALA GENERALĂ NR. 26)",3,"MUNICIPIUL GALAŢI",75098,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 07:18:56",1164,1164,0,519,510,0,9,1283,764,496,23,7,6,48,94,2,15,14,12,17,3,5,6,47,5,9,206
18,GALAŢI,"ȘCOALA GIMNAZIALĂ NR. 26 (ŞCOALA GIMNAZIALĂ ”ION CREANGĂ” - ȘCOALA GENERALĂ NR. 26)",4,"MUNICIPIUL GALAŢI",75098,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-11 14:20:17",992,992,0,441,425,0,16,1093,652,424,17,2,1,25,71,4,17,22,3,16,5,8,2,51,2,13,182
18,GALAŢI,"ȘCOALA GIMNAZIALĂ NR. 26 (ŞCOALA GIMNAZIALĂ ”ION CREANGĂ” - ȘCOALA GENERALĂ NR. 26)",6,"MUNICIPIUL GALAŢI",75098,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 20:32:06",1195,1195,0,454,447,0,7,1317,863,435,19,2,2,30,71,3,12,12,19,0,4,3,5,57,4,11,200
18,GALAŢI,"ȘCOALA GIMNAZIALĂ NR. 26 (ŞCOALA GIMNAZIALĂ ”ION CREANGĂ” - ȘCOALA GENERALĂ NR. 26)",7,"MUNICIPIUL GALAŢI",75098,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 12:07:02",892,892,0,388,374,0,14,981,593,373,15,4,3,14,53,4,14,12,9,15,5,2,2,51,5,14,166
18,GALAŢI,"ȘCOALA GIMNAZIALĂ NR. 29 (ȘCOALA GENERALĂ ”SFÂNTA ANA” - ȘCOALA GENERALĂ NR. 29)",64,"MUNICIPIUL GALAŢI",75098,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 19:18:03",1858,1858,0,609,600,0,9,2049,1440,583,26,7,6,16,48,4,16,15,22,40,5,1,3,76,3,26,295
18,GALAŢI,"ȘCOALA GIMNAZIALĂ NR. 29 (ȘCOALA GENERALĂ ”SFÂNTA ANA” - ȘCOALA GENERALĂ NR. 29)",63,"MUNICIPIUL GALAŢI",75098,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 10:08:41",1835,1835,0,514,499,0,15,2039,1525,500,14,3,1,19,35,4,18,12,9,37,6,4,3,77,4,23,245
18,GALAŢI,"ȘCOALA GIMNAZIALĂ NR. 29 (ȘCOALA GENERALĂ ”SFÂNTA ANA” - ȘCOALA GENERALĂ NR. 29)",65,"MUNICIPIUL GALAŢI",75098,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 15:36:52",1872,1872,0,716,708,0,8,2064,1348,680,36,5,4,19,39,8,23,22,23,34,7,8,0,74,5,25,384
18,GALAŢI,"ȘCOALA GIMNAZIALĂ NR. 29 (ȘCOALA GENERALĂ ”SFÂNTA ANA” - ȘCOALA GENERALĂ NR. 29)",66,"MUNICIPIUL GALAŢI",75098,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-11 16:59:24",1833,1833,0,720,706,0,14,2020,1300,703,17,7,2,22,61,4,42,21,19,39,7,6,5,96,8,27,337
18,GALAŢI,"SCOALA GIMNAZIALA NR. 2 CHIRAFTEI",349,MĂSTĂCANI,76718,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 17:04:27",1023,1023,0,469,455,0,14,1120,651,447,22,3,3,0,27,1,16,4,4,34,1,3,2,83,5,3,258
18,GALAŢI,"ȘCOALA GIMNAZIALĂ NR.2 „SFÂNTUL STELIAN„ UMBRĂREȘTI - DEAL",426,UMBRĂREŞTI,77402,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 18:36:19",996,996,0,515,506,0,9,1098,583,490,25,1,1,8,5,0,2,4,9,25,1,1,4,32,2,2,393
18,GALAŢI,"ŞCOALA GIMNAZIALĂ NR. 3",337,LIEŞTI,76674,5,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 11:56:21",1415,1415,0,646,638,0,8,1559,913,617,29,4,0,7,18,0,10,4,12,35,1,3,1,99,7,2,414
18,GALAŢI,"ȘCOALA GIMNAZIALĂ NR. 33 (ȘCOALA GENERALĂ ”SFÂNTUL DUMITRU” - ȘCOALA GENERALĂ NR.33)",147,"MUNICIPIUL GALAŢI",75098,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 03:17:50",1285,1285,0,459,452,0,7,1425,966,437,22,2,3,11,21,2,27,13,26,20,6,4,2,59,6,11,224
18,GALAŢI,"ȘCOALA GIMNAZIALĂ NR. 33 (ȘCOALA GENERALĂ ”SFÂNTUL DUMITRU” - ȘCOALA GENERALĂ NR.33)",148,"MUNICIPIUL GALAŢI",75098,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 07:25:41",1275,1275,0,456,445,0,11,1400,944,431,25,1,2,15,30,4,24,7,9,30,3,2,2,56,6,24,216
18,GALAŢI,"ȘCOALA GIMNAZIALĂ NR. 33 (ȘCOALA GENERALĂ ”SFÂNTUL DUMITRU” - ȘCOALA GENERALĂ NR.33)",145,"MUNICIPIUL GALAŢI",75098,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 10:00:18",1345,1345,0,538,534,0,4,1485,947,526,12,5,5,13,41,2,24,4,22,34,6,2,6,64,3,22,273
18,GALAŢI,"ȘCOALA GIMNAZIALĂ NR. 33 (ȘCOALA GENERALĂ ”SFÂNTUL DUMITRU” - ȘCOALA GENERALĂ NR.33)",146,"MUNICIPIUL GALAŢI",75098,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 06:21:44",1570,1570,0,501,489,0,12,1740,1239,484,17,6,2,23,34,2,17,16,17,28,5,2,3,53,4,20,252
18,GALAŢI,"SCOALA GIMNAZIALA NR. 3 MĂSTĂCANI",347,MĂSTĂCANI,76718,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 17:22:54",735,735,0,380,341,0,39,805,425,337,43,0,1,2,30,1,9,0,6,27,0,3,1,92,3,6,156
18,GALAŢI,"ȘCOALA GIMNAZIALĂ NR. 3 PECHEA",372,PECHEA,76969,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 14:42:35",1647,1647,0,649,641,0,8,1822,1173,613,36,2,0,8,13,4,9,5,12,45,1,3,5,81,11,31,383
18,GALAŢI,"ȘCOALA GIMNAZIALĂ NR. 3 (ȘCOALA GENERALĂ NR. 3)",85,"MUNICIPIUL GALAŢI",75098,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 07:25:30",1577,1577,0,647,637,0,10,1741,1094,615,32,2,6,25,54,3,29,12,30,37,4,7,3,87,5,20,291
18,GALAŢI,"ȘCOALA GIMNAZIALĂ NR. 3 (ȘCOALA GENERALĂ NR. 3)",82,"MUNICIPIUL GALAŢI",75098,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 12:11:19",1481,1481,0,552,542,0,10,1630,1078,533,19,4,3,18,56,1,18,13,21,37,8,8,2,76,4,15,249
18,GALAŢI,"ȘCOALA GIMNAZIALĂ NR. 3 (ȘCOALA GENERALĂ NR. 3)",84,"MUNICIPIUL GALAŢI",75098,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 12:08:01",1647,1647,0,679,673,0,6,1813,1134,653,26,7,2,20,48,4,21,25,34,45,7,10,4,97,4,17,308
18,GALAŢI,"ȘCOALA GIMNAZIALĂ NR. 3 (ȘCOALA GENERALĂ NR. 3)",81,"MUNICIPIUL GALAŢI",75098,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 13:09:15",1512,1512,0,639,629,0,10,1670,1038,606,26,10,6,31,45,2,15,23,18,22,12,5,12,78,3,17,307
18,GALAŢI,"ȘCOALA GIMNAZIALĂ NR. 3 (ȘCOALA GENERALĂ NR. 3)",83,"MUNICIPIUL GALAŢI",75098,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 21:40:55",1444,1444,0,545,537,0,8,1591,1046,520,25,3,1,18,59,2,19,21,21,22,6,3,4,73,3,16,249
18,GALAŢI,"ȘCOALA GIMNAZIALĂ NR. 4 PECHEA",375,PECHEA,76969,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 14:51:05",1700,1700,0,664,640,0,24,1874,1210,610,54,1,2,3,25,3,12,2,10,37,4,6,13,94,8,78,312
18,GALAŢI,"ȘCOALA GIMNAZIALĂ NR. 5 (ȘCOALA GENERALĂ ”CUZA VODĂ” - ȘCOALA GENERALĂ NR. 5)",97,"MUNICIPIUL GALAŢI",75098,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 08:00:07",1522,1522,0,590,586,0,4,1683,1093,571,19,4,5,41,48,1,20,10,17,35,6,2,4,77,5,18,278
18,GALAŢI,"ȘCOALA GIMNAZIALĂ NR. 5 (ȘCOALA GENERALĂ ”CUZA VODĂ” - ȘCOALA GENERALĂ NR. 5)",99,"MUNICIPIUL GALAŢI",75098,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 14:29:20",1471,1471,0,586,576,0,10,1620,1034,557,29,6,1,30,54,4,19,27,27,40,5,1,5,68,6,27,237
18,GALAŢI,"ȘCOALA GIMNAZIALĂ NR. 5 (ȘCOALA GENERALĂ ”CUZA VODĂ” - ȘCOALA GENERALĂ NR. 5)",100,"MUNICIPIUL GALAŢI",75098,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 08:59:53",1290,1290,0,490,485,0,5,1429,939,472,18,2,2,15,70,11,22,10,29,25,6,0,4,52,7,12,205
18,GALAŢI,"ȘCOALA GIMNAZIALĂ NR. 5 (ȘCOALA GENERALĂ ”CUZA VODĂ” - ȘCOALA GENERALĂ NR. 5)",98,"MUNICIPIUL GALAŢI",75098,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 18:58:43",1435,1435,0,580,569,0,11,1564,984,569,11,6,2,15,48,5,15,28,18,42,8,3,2,66,5,26,280
18,GALAŢI,"ȘCOALA GIMNAZIALĂ NR. 9 (ȘCOALA GIMNAZIALĂ NR. 9 ”CALISTRAT HOGAȘ”)",94,"MUNICIPIUL GALAŢI",75098,4,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 17:53:31",1652,1652,0,710,700,0,10,2214,1504,691,19,0,2,20,52,2,39,18,28,57,8,6,6,89,5,39,320
18,GALAŢI,"ȘCOALA GIMNAZIALĂ NR. 9 (ȘCOALA GIMNAZIALĂ NR. 9 ”CALISTRAT HOGAȘ”)",93,"MUNICIPIUL GALAŢI",75098,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 09:57:48",1203,1203,0,432,423,0,9,1328,896,418,14,4,0,29,36,0,19,12,17,20,6,2,3,45,2,11,212
18,GALAŢI,"ȘCOALA GIMNAZIALĂ NR. 9 (ȘCOALA GIMNAZIALĂ NR. 9 ”CALISTRAT HOGAȘ”)",92,"MUNICIPIUL GALAŢI",75098,1,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 06:27:19",1447,1447,0,619,608,0,11,1593,974,590,29,1,1,30,53,3,24,16,29,40,7,2,3,68,12,29,272
18,GALAŢI,"ŞCOALA GIMNAZIALA PROF. EMIL PANAITESCU",282,CUDALBI,76157,5,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 16:17:06",1236,1236,0,662,612,0,50,1345,683,611,51,0,1,2,29,0,16,6,8,35,0,0,3,77,4,6,424
18,GALAŢI,"ŞCOALA GIMNAZIALA PROF. EMIL PANAITESCU",281,CUDALBI,76157,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 21:56:54",1432,1432,0,803,744,0,59,1557,754,746,57,1,3,14,47,4,6,8,18,45,2,4,3,109,1,5,476
18,GALAŢI,"SCOALA GIMNAZIALĂ ROGOJENI",403,SUCEVENI,77288,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 09:52:01",414,414,0,265,232,0,33,460,195,255,10,1,0,0,12,0,2,1,4,12,1,2,2,19,4,1,194
18,GALAŢI,"ŞCOALA GIMNAZIALA - SAT GARA BERHECI",317,GOHOR,76497,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 22:25:12",568,568,0,355,329,0,26,618,263,336,19,2,1,1,5,3,3,4,4,5,3,2,3,31,1,0,268
18,GALAŢI,"ŞCOALA GIMNAZIALĂ SFÂNTA CUVIOASA PARASCHEVA",398,SMÂRDAN,77224,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 05:39:17",1190,1190,0,596,580,0,16,1320,724,581,15,8,5,8,30,5,20,7,20,32,6,5,2,70,11,6,346
18,GALAŢI,"ȘCOALA GIMNAZIALĂ SFÂNTA CUVIOASA PARASCHEVA",397,SMÂRDAN,77224,3,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 07:50:51",1494,1494,0,701,693,0,8,1638,937,638,63,1,1,8,49,5,21,8,16,50,8,2,4,97,10,15,343
18,GALAŢI,"ȘCOALA GIMNAZIALĂ ”SFÂNTUL GRIGORIE TEOLOGUL” (ȘCOALA GENERALĂ ”SFÂNTUL GRIGORE TEOLOGUL” - ȘCOALA GENERALĂ NR. 41)",121,"MUNICIPIUL GALAŢI",75098,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 10:11:07",1617,1617,0,634,621,0,13,1617,983,610,24,3,7,0,51,5,21,22,27,17,9,1,0,71,4,30,342
18,GALAŢI,"ȘCOALA GIMNAZIALĂ ”SFÂNTUL GRIGORIE TEOLOGUL” (ȘCOALA GENERALĂ ”SFÂNTUL GRIGORE TEOLOGUL” - ȘCOALA GENERALĂ NR. 41)",123,"MUNICIPIUL GALAŢI",75098,4,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 08:28:47",1802,1802,0,689,680,0,9,1986,1297,662,27,6,1,25,53,0,25,24,33,29,11,8,1,96,3,17,330
18,GALAŢI,"ȘCOALA GIMNAZIALĂ ”SFÂNTUL GRIGORIE TEOLOGUL” (ȘCOALA GENERALĂ ”SFÂNTUL GRIGORE TEOLOGUL” - ȘCOALA GENERALĂ NR. 41)",122,"MUNICIPIUL GALAŢI",75098,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 12:17:15",1813,1813,0,734,724,0,10,2000,1266,701,33,6,3,20,60,6,32,17,19,38,8,6,2,88,5,29,362
18,GALAŢI,"ȘCOALA GIMNAZIALĂ ”SFÂNTUL GRIGORIE TEOLOGUL” (ȘCOALA GENERALĂ ”SFÂNTUL GRIGORE TEOLOGUL”- ȘCOALA GENERALĂ NR. 41)",124,"MUNICIPIUL GALAŢI",75098,3,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 12:09:08",1848,1848,0,735,716,0,19,2042,1307,704,31,7,11,35,63,5,35,26,44,37,14,5,8,84,9,20,301
18,GALAŢI,"ŞCOALA GIMNAZIALĂ ”SFÂNTUL NICOLAE”",339,LIEŞTI,76674,2,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 09:49:36",1561,1561,0,775,758,0,17,1718,943,735,40,1,2,10,16,2,6,7,9,38,3,4,6,129,10,2,490
18,GALAŢI,"ŞCOALA GIMNAZIALĂ ”SF. GHEORGHE ” CUCA",279,CUCA,76139,3,PROV,PRCNCT,EUP,EUP_SV,"2024-06-10 15:45:07",809,809,0,495,446,0,49,891,396,453,42,4,3,2,22,2,5,2,5,18,1,2,4,38,2,0,343
