precinct_county_nce,precinct_county_name,precinct_name,precinct_nr,uat_name,uat_siruta,report_version,report_stage_code,report_type_scope_code,report_type_category_code,report_type_code,created_at,a,a1,a2,a3,a4,b,b1,b2,b3,b4,c,d,e,f,"MUREŞAN CORNELIU-PARTIDUL SOCIAL DEMOCRAT-voturi","DUMITREL ION-PARTIDUL NAȚIONAL LIBERAL-voturi","OLAR CORNELIU-DAN-ALIANȚA PENTRU UNIREA ROMÂNILOR-voturi","GHINESCU ION-PARTIDUL S.O.S. ROMÂNIA-voturi","ROF MARIUS-NICOLAE-ALIANȚA DREAPTA UNITĂ USR - PMP - FORȚA DREPTEI-voturi","TALPAŞ CONSTANTIN-PARTIDUL UMANIST SOCIAL LIBERAL-voturi"
1,ALBA,"ŞCOALA GIMNAZIALĂ METEŞ",309,METEŞ,5577,2,PROV,PRCNCT,PCJ,PCJ_SV,"2024-05-29 10:29:35",3497,3491,1,1,4,2956,2953,0,0,3,2492,464,3833,877,1109,597,28,19,272,467
1,ALBA,"ŞCOALA GIMNAZIALĂ MICEŞTI",48,"MUNICIPIUL ALBA IULIA",1017,2,PROV,PRCNCT,PCJ,PCJ_SV,"2024-05-29 10:29:13",1667,1656,5,1,5,1230,1224,5,1,0,1011,219,1977,747,8,42,21,424,415,101
1,ALBA,"ŞCOALA GIMNAZIALĂ MICEŞTI - SALA DE SPORT",47,"MUNICIPIUL ALBA IULIA",1017,2,PROV,PRCNCT,PCJ,PCJ_SV,"2024-05-29 10:29:13",1611,1600,0,7,4,1340,1336,0,1,3,1207,133,1851,511,47,135,171,108,75,671
1,ALBA,"ŞCOALA GIMNAZIALĂ „MIHAI EMINESCU”",22,"MUNICIPIUL ALBA IULIA",1017,2,PROV,PRCNCT,PCJ,PCJ_SV,"2024-05-29 10:29:11",1216,1200,6,4,6,1141,1129,4,4,4,1007,134,1422,281,406,189,109,60,171,72
1,ALBA,"ŞCOALA GIMNAZIALĂ „MIHAI EMINESCU”",23,"MUNICIPIUL ALBA IULIA",1017,2,PROV,PRCNCT,PCJ,PCJ_SV,"2024-05-29 10:29:11",973,954,4,6,9,892,880,0,4,8,776,116,1113,221,375,32,25,89,186,69
1,ALBA,"ŞCOALA GIMNAZIALĂ ”MIHAIL KOGĂLNICEANU” SEBEŞ",106,"MUNICIPIUL SEBEŞ",1874,2,PROV,PRCNCT,PCJ,PCJ_SV,"2024-05-29 10:29:23",845,838,1,5,1,826,819,1,5,1,807,19,1218,392,58,186,18,467,11,67
1,ALBA,"ŞCOALA GIMNAZIALĂ ”MIHAIL KOGĂLNICEANU” SEBEŞ",104,"MUNICIPIUL SEBEŞ",1874,2,PROV,PRCNCT,PCJ,PCJ_SV,"2024-05-29 10:29:23",2653,2629,9,6,9,2429,2417,0,4,8,2001,428,2871,442,304,130,395,464,35,673
1,ALBA,"ŞCOALA GIMNAZIALĂ ”MIHAIL KOGĂLNICEANU” SEBEŞ",105,"MUNICIPIUL SEBEŞ",1874,2,PROV,PRCNCT,PCJ,PCJ_SV,"2024-05-29 10:29:23",1214,1201,5,1,7,883,876,1,1,5,780,103,1577,694,111,116,21,110,58,364
1,ALBA,"ŞCOALA GIMNAZIALĂ ”MIHAIL KOGĂLNICEANU” SEBEŞ",107,"MUNICIPIUL SEBEŞ",1874,2,PROV,PRCNCT,PCJ,PCJ_SV,"2024-05-29 10:29:23",1302,1286,5,2,9,583,577,2,0,4,533,50,1770,1187,112,31,137,49,130,74
1,ALBA,"ŞCOALA GIMNAZIALĂ MUŞCA",307,LUPŞA,5336,2,PROV,PRCNCT,PCJ,PCJ_SV,"2024-05-29 10:29:35",2890,2878,0,9,3,2758,2751,0,4,3,2142,616,3033,275,575,139,308,156,19,945
1,ALBA,"ŞCOALA GIMNAZIALĂ ” NICODIM GANEA” BISTRA",204,BISTRA,3039,2,PROV,PRCNCT,PCJ,PCJ_SV,"2024-05-29 10:29:27",747,722,10,7,8,680,665,3,4,8,620,60,771,91,364,13,31,16,87,109
1,ALBA,"ŞCOALA GIMNAZIALĂ ”NICODIM GANEA” BISTRA",205,BISTRA,3039,2,PROV,PRCNCT,PCJ,PCJ_SV,"2024-05-29 10:29:27",2788,2765,6,7,10,2758,2742,2,4,10,2710,48,3286,528,1242,762,99,311,272,24
1,ALBA,"ŞCOALA GIMNAZIALĂ ”NICODIM GANEA” BISTRA",206,BISTRA,3039,2,PROV,PRCNCT,PCJ,PCJ_SV,"2024-05-29 10:29:27",2658,2641,6,9,2,2480,2470,3,6,1,2408,72,3060,580,1361,186,554,200,22,85
1,ALBA,"ŞCOALA GIMNAZIALĂ NR. 2 SEBEŞ",101,"MUNICIPIUL SEBEŞ",1874,2,PROV,PRCNCT,PCJ,PCJ_SV,"2024-05-29 10:29:22",1303,1281,5,9,8,1223,1216,4,0,3,1202,21,1459,236,533,17,347,4,246,55
1,ALBA,"ŞCOALA GIMNAZIALĂ NR. 3 - CUGIR",135,"ORAŞ CUGIR",1696,2,PROV,PRCNCT,PCJ,PCJ_SV,"2024-05-29 10:29:19",2557,2543,9,4,1,2551,2543,7,1,0,2284,267,2693,142,166,223,168,145,963,619
1,ALBA,"ŞCOALA GIMNAZIALĂ NR. 3 - CUGIR",134,"ORAŞ CUGIR",1696,2,PROV,PRCNCT,PCJ,PCJ_SV,"2024-05-29 10:29:19",1398,1369,9,10,10,1344,1326,4,6,8,1200,144,1796,452,53,645,204,101,142,55
1,ALBA,"ŞCOALA GIMNAZIALĂ NR. 3 - CUGIR",133,"ORAŞ CUGIR",1696,2,PROV,PRCNCT,PCJ,PCJ_SV,"2024-05-29 10:29:19",2611,2598,3,8,2,2591,2584,2,3,2,1809,782,2802,211,683,295,487,149,108,87
1,ALBA,"ŞCOALA GIMNAZIALĂ NR. 3 - CUGIR",136,"ORAŞ CUGIR",1696,2,PROV,PRCNCT,PCJ,PCJ_SV,"2024-05-29 10:29:19",3138,3127,0,2,9,2932,2930,0,0,2,2259,673,3577,645,588,35,274,469,785,108
1,ALBA,"ȘCOALA GIMNAZIALĂ NR.3 CUGIR",137,"ORAŞ CUGIR",1696,2,PROV,PRCNCT,PCJ,PCJ_SV,"2024-05-29 10:29:19",1496,1482,4,8,2,1397,1394,0,3,0,1221,176,1618,221,478,1,27,268,412,35
1,ALBA,"ȘCOALA GIMNAZIALĂ OHABA",334,OHABA,6164,2,PROV,PRCNCT,PCJ,PCJ_SV,"2024-05-29 10:29:37",2487,2474,6,5,2,2250,2239,6,4,1,1652,598,2867,617,527,115,318,489,175,28
1,ALBA,"ŞCOALA GIMNAZIALĂ ”OVIDIU HULEA” AIUD",54,"MUNICIPIUL AIUD",1213,2,PROV,PRCNCT,PCJ,PCJ_SV,"2024-05-29 10:29:15",1687,1672,6,6,3,1583,1580,1,1,1,1492,91,1691,108,164,607,474,133,113,1
1,ALBA,"ŞCOALA GIMNAZIALĂ ”OVIDIU HULEA” AIUD",55,"MUNICIPIUL AIUD",1213,2,PROV,PRCNCT,PCJ,PCJ_SV,"2024-05-29 10:29:16",2489,2467,6,7,9,2252,2242,4,1,5,2204,48,2796,544,41,928,245,609,85,296
1,ALBA,"ȘCOALA GIMNAZIALĂ ”OVIDIU HULEA” AIUD",53,"MUNICIPIUL AIUD",1213,2,PROV,PRCNCT,PCJ,PCJ_SV,"2024-05-29 10:29:14",1802,1792,2,7,1,1626,1618,1,6,1,1617,9,2104,478,60,207,97,855,287,111
1,ALBA,"ȘCOALA GIMNAZIALĂ ”OVIDIU HULEA” AIUD",52,"MUNICIPIUL AIUD",1213,2,PROV,PRCNCT,PCJ,PCJ_SV,"2024-05-29 10:29:14",908,895,4,5,4,839,832,0,4,3,771,68,1364,525,319,103,51,91,67,140
1,ALBA,"ŞCOALA GIMNAZIALĂ PETREŞTI",110,"MUNICIPIUL SEBEŞ",1874,2,PROV,PRCNCT,PCJ,PCJ_SV,"2024-05-29 10:29:23",2948,2930,2,7,9,2577,2568,2,1,6,2519,58,3169,592,421,189,425,1438,41,5
1,ALBA,"ŞCOALA GIMNAZIALĂ PETREŞTI",111,"MUNICIPIUL SEBEŞ",1874,2,PROV,PRCNCT,PCJ,PCJ_SV,"2024-05-29 10:29:23",1779,1761,6,6,6,1652,1648,2,0,2,1641,11,2032,380,48,27,587,459,165,355
1,ALBA,"ŞCOALA GIMNAZIALĂ PETREŞTI",109,"MUNICIPIUL SEBEŞ",1874,2,PROV,PRCNCT,PCJ,PCJ_SV,"2024-05-29 10:29:23",1405,1395,2,7,1,1361,1357,0,3,1,613,748,1774,413,234,21,56,213,31,58
1,ALBA,"ŞCOALA GIMNAZIALĂ ”PETRU PAVEL ARON” BLAJ",87,"MUNICIPIUL BLAJ",1348,2,PROV,PRCNCT,PCJ,PCJ_SV,"2024-05-29 10:29:18",2511,2498,1,6,6,2212,2207,0,2,3,1970,242,2652,440,211,95,815,37,77,735
1,ALBA,"ŞCOALA GIMNAZIALĂ PIANU DE SUS",337,PIANU,6217,2,PROV,PRCNCT,PCJ,PCJ_SV,"2024-05-29 10:29:37",1897,1877,6,10,4,1756,1745,4,5,2,1207,549,2367,611,736,245,16,103,95,12
1,ALBA,"ȘCOALA GIMNAZIALĂ RĂCHITA",377,SĂSCIORI,7099,2,PROV,PRCNCT,PCJ,PCJ_SV,"2024-05-29 10:29:41",3551,3527,4,10,10,3492,3481,4,4,3,2896,596,3839,347,1119,102,523,604,205,343
1,ALBA,"ŞCOALA GIMNAZIALĂ RĂHĂU",112,"MUNICIPIUL SEBEŞ",1874,2,PROV,PRCNCT,PCJ,PCJ_SV,"2024-05-29 10:29:23",2230,2212,6,8,4,1519,1510,1,6,2,1487,32,2664,1145,48,437,154,576,32,240
1,ALBA,"ŞCOALA GIMNAZIALĂ ŞARD",280,IGHIU,4927,2,PROV,PRCNCT,PCJ,PCJ_SV,"2024-05-29 10:29:32",2402,2390,4,8,0,2221,2209,4,8,0,2022,199,2466,245,127,628,760,320,35,152
1,ALBA,"ŞCOALA GIMNAZIALĂ ŞARD",281,IGHIU,4927,2,PROV,PRCNCT,PCJ,PCJ_SV,"2024-05-29 10:29:32",2931,2928,1,1,1,2776,2774,0,1,1,2619,157,2968,192,862,100,378,502,563,214
1,ALBA,"ȘCOALA GIMNAZIALĂ SĂSCIORI",373,SĂSCIORI,7099,2,PROV,PRCNCT,PCJ,PCJ_SV,"2024-05-29 10:29:40",2773,2762,4,6,1,2461,2460,0,1,0,2275,186,2798,337,222,949,60,24,30,990
1,ALBA,"ŞCOALA GIMNAZIALĂ ” SAVA ALBESCU ” SAT FENEŞ",176,"ORAŞ ZLATNA",1936,2,PROV,PRCNCT,PCJ,PCJ_SV,"2024-05-29 10:29:24",1746,1727,2,10,7,1092,1082,1,8,1,779,313,1795,703,287,115,17,281,24,55
1,ALBA,"ŞCOALA GIMNAZIALĂ ”SEPTIMIU ALBINI”",243,CUT,9019,2,PROV,PRCNCT,PCJ,PCJ_SV,"2024-05-29 10:29:47",1384,1373,1,0,10,1310,1301,0,0,9,1297,13,1392,82,55,207,481,243,85,226
1,ALBA,"ŞCOALA GIMNAZIALĂ ”SIMION BĂRNUŢIU” TIUR",91,"MUNICIPIUL BLAJ",1348,2,PROV,PRCNCT,PCJ,PCJ_SV,"2024-05-29 10:29:18",1293,1276,1,8,8,1172,1157,1,7,7,1135,37,1516,344,93,627,103,74,68,170
1,ALBA,"ŞCOALA GIMNAZIALĂ ”SIMION LAZĂR” LUNCA MUREŞULUI, STRADA GĂRII NR. 241 A",302,"LUNCA MUREŞULUI",5309,2,PROV,PRCNCT,PCJ,PCJ_SV,"2024-05-29 10:29:34",2697,2676,2,9,10,2597,2592,0,0,5,1934,663,2705,108,265,192,991,309,144,33
1,ALBA,"ŞCOALA GIMNAZIALĂ ”SIMION LAZĂR” LUNCA MUREȘULUI, STRADA GĂRII NR. 241 A",303,"LUNCA MUREŞULUI",5309,2,PROV,PRCNCT,PCJ,PCJ_SV,"2024-05-29 10:29:34",1097,1084,3,4,6,955,945,3,3,4,621,334,1314,359,50,128,298,100,40,5
1,ALBA,"ŞCOALA GIMNAZIALĂ ”SIMION PANTEA” SĂLCIUA",368,SĂLCIUA,6976,2,PROV,PRCNCT,PCJ,PCJ_SV,"2024-05-29 10:29:40",1452,1435,5,5,7,1137,1129,0,2,6,552,585,1624,487,56,54,13,224,50,155
1,ALBA,"ŞCOALA GIMNAZIALĂ ”SINGIDAVA” CUGIR",142,"ORAŞ CUGIR",1696,2,PROV,PRCNCT,PCJ,PCJ_SV,"2024-05-29 10:29:20",2495,2467,9,9,10,2107,2081,9,9,8,1819,288,2783,676,86,32,873,9,350,469
1,ALBA,"ŞCOALA GIMNAZIALĂ ”SINGIDAVA” CUGIR",141,"ORAŞ CUGIR",1696,2,PROV,PRCNCT,PCJ,PCJ_SV,"2024-05-29 10:29:20",2307,2284,9,10,4,2248,2234,4,9,1,2212,36,2364,116,109,800,243,430,153,477
1,ALBA,"ŞCOALA GIMNAZIALĂ ”SINGIDAVA” CUGIR",140,"ORAŞ CUGIR",1696,2,PROV,PRCNCT,PCJ,PCJ_SV,"2024-05-29 10:29:19",1714,1708,1,2,3,801,796,1,1,3,792,9,1807,1006,26,80,130,293,16,247
1,ALBA,"ȘCOALA GIMNAZIALĂ ”SINGIDAVA” CUGIR",143,"ORAŞ CUGIR",1696,2,PROV,PRCNCT,PCJ,PCJ_SV,"2024-05-29 10:29:20",2599,2584,6,7,2,2455,2449,3,2,1,2019,436,2889,434,1482,26,89,16,387,19
1,ALBA,"ȘCOALA GIMNAZIALĂ SÎNMICLĂUŞ",409,ŞONA,7865,2,PROV,PRCNCT,PCJ,PCJ_SV,"2024-05-29 10:29:44",2375,2361,0,8,6,2195,2187,0,3,5,2150,45,2702,507,379,1050,175,388,1,157
1,ALBA,"ŞCOALA GIMNAZIALĂ ŞONA",405,ŞONA,7865,2,PROV,PRCNCT,PCJ,PCJ_SV,"2024-05-29 10:29:43",3228,3207,9,6,6,2797,2786,3,2,6,2692,105,3275,478,1529,725,20,86,191,141
1,ALBA,"ȘCOALA GIMNAZIALĂ ȘPRING",410,ŞPRING,7945,2,PROV,PRCNCT,PCJ,PCJ_SV,"2024-05-29 10:29:44",1269,1248,4,8,9,791,774,0,8,9,529,262,1384,593,14,61,21,122,239,72
1,ALBA,"ŞCOALA GIMNAZIALĂ STRUNGARI",341,PIANU,6217,2,PROV,PRCNCT,PCJ,PCJ_SV,"2024-05-29 10:29:38",1850,1833,8,4,5,1363,1351,7,0,5,847,516,2050,687,57,136,151,29,219,255
1,ALBA,"ȘCOALA GIMNAZIALĂ TĂTÂRLAUA",229,"CETATEA DE BALTĂ",3958,2,PROV,PRCNCT,PCJ,PCJ_SV,"2024-05-29 10:29:28",1234,1219,1,10,4,1229,1218,0,10,1,1162,67,1632,403,152,44,147,37,416,366
1,ALBA,"ŞCOALA GIMNAZIALĂ TEIUŞ",167,"ORAŞ TEIUŞ",8096,2,PROV,PRCNCT,PCJ,PCJ_SV,"2024-05-29 10:29:44",1023,1006,7,9,1,893,881,7,5,0,830,63,1391,498,253,31,20,9,479,38
1,ALBA,"ȘCOALĂ GIMNAZIALĂ ȚELNA",282,IGHIU,4927,2,PROV,PRCNCT,PCJ,PCJ_SV,"2024-05-29 10:29:33",2514,2497,7,2,8,2414,2410,1,1,2,1620,794,2990,576,80,277,886,104,237,36
1,ALBA,"ȘCOALA GIMNAZIALĂ „TIMOTEI OVIDIU TARNU” STREMȚ",398,STREMŢ,7767,2,PROV,PRCNCT,PCJ,PCJ_SV,"2024-05-29 10:29:43",2104,2086,8,10,0,1609,1603,1,5,0,1500,109,2449,840,31,190,653,243,321,62
1,ALBA,"ŞCOALA GIMNAZIALĂ ”TOMA COCIŞIU” BLAJ",80,"MUNICIPIUL BLAJ",1348,2,PROV,PRCNCT,PCJ,PCJ_SV,"2024-05-29 10:29:17",2608,2593,10,0,5,2408,2398,8,0,2,1969,439,2668,260,74,1578,25,180,57,55
1,ALBA,"ȘCOALA GIMNAZIALĂ „VASILE BOLOGA” GEOAGIU DE SUS",399,STREMŢ,7767,2,PROV,PRCNCT,PCJ,PCJ_SV,"2024-05-29 10:29:43",2722,2712,1,0,9,2683,2682,0,0,1,1882,801,2724,41,53,181,103,142,834,569
1,ALBA,"ŞCOALA GIMNAZIALĂ „VASILE GOLDIŞ”",2,"MUNICIPIUL ALBA IULIA",1017,2,PROV,PRCNCT,PCJ,PCJ_SV,"2024-05-29 10:29:09",789,781,6,2,0,769,767,1,1,0,656,113,841,72,34,322,70,32,58,140
1,ALBA,"ŞCOALA GIMNAZIALĂ „VASILE GOLDIŞ”",3,"MUNICIPIUL ALBA IULIA",1017,2,PROV,PRCNCT,PCJ,PCJ_SV,"2024-05-29 10:29:09",1733,1715,9,0,9,1688,1683,3,0,2,1683,5,2024,336,500,178,153,476,199,177
1,ALBA,"ŞCOALA PRIMARĂ ACMARIU",210,BLANDIANA,3397,2,PROV,PRCNCT,PCJ,PCJ_SV,"2024-05-29 10:29:17",3396,3381,7,5,3,2970,2961,5,2,2,2565,405,3581,611,266,1226,690,30,95,258
1,ALBA,"ŞCOALA PRIMARĂ ALMAŞU DE MIJLOC",191,"ALMAŞU MARE",2309,2,PROV,PRCNCT,PCJ,PCJ_SV,"2024-05-29 10:29:25",671,660,2,9,0,665,654,2,9,0,622,43,997,332,354,98,27,15,86,42
1,ALBA,"ŞCOALA PRIMARĂ BĂCĂINŢI",403,ŞIBOT,7810,2,PROV,PRCNCT,PCJ,PCJ_SV,"2024-05-29 10:29:43",3076,3064,8,3,1,3016,3013,0,2,1,2416,600,3116,100,1444,265,320,15,142,230
1,ALBA,"ŞCOALA PRIMARĂ BELDIU",170,"ORAŞ TEIUŞ",8096,2,PROV,PRCNCT,PCJ,PCJ_SV,"2024-05-29 10:29:45",2135,2122,9,3,1,1321,1311,9,0,1,1171,150,2565,1244,135,572,66,24,341,33
1,ALBA,"ȘCOALA PRIMARĂ BEȚA",299,"LOPADEA NOUĂ",5210,2,PROV,PRCNCT,PCJ,PCJ_SV,"2024-05-29 10:29:34",1968,1954,4,7,3,1944,1935,2,5,2,1027,917,2426,482,102,81,9,269,56,510
1,ALBA,"ŞCOALA PRIMARĂ BIHARIA",264,"GÂRDA DE SUS",4525,2,PROV,PRCNCT,PCJ,PCJ_SV,"2024-05-29 10:29:31",2791,2786,1,0,4,2504,2504,0,0,0,1794,710,2803,299,303,546,508,22,361,54
1,ALBA,"ŞCOALA PRIMARĂ BRĂZEŞTI",120,"ORAŞ BAIA DE ARIEŞ",2915,2,PROV,PRCNCT,PCJ,PCJ_SV,"2024-05-29 10:29:26",2358,2342,9,4,3,2167,2159,6,0,2,2045,122,2466,299,103,28,122,173,822,797
1,ALBA,"ȘCOALA PRIMARĂ BUCERDEA VINOASĂ",278,IGHIU,4927,2,PROV,PRCNCT,PCJ,PCJ_SV,"2024-05-29 10:29:32",2098,2086,10,2,0,1686,1680,5,1,0,1281,405,2393,707,728,214,128,34,91,86
1,ALBA,"ŞCOALA PRIMARĂ BUCIUM-SAT",214,BUCIUM,3459,2,PROV,PRCNCT,PCJ,PCJ_SV,"2024-05-29 10:29:27",2863,2845,5,3,10,2217,2210,0,1,6,1905,312,3289,1072,197,300,192,324,829,63
1,ALBA,"ŞCOALA PRIMARĂ - BUCURU",150,"ORAŞ CUGIR",1696,2,PROV,PRCNCT,PCJ,PCJ_SV,"2024-05-29 10:29:20",1552,1546,3,2,1,1516,1514,0,2,0,1135,381,1781,265,77,24,36,738,82,178
1,ALBA,"ŞCOALA PRIMARĂ BUNINGINEA",237,CIURULEASA,4008,2,PROV,PRCNCT,PCJ,PCJ_SV,"2024-05-29 10:29:29",1554,1540,4,2,8,1118,1114,3,1,0,563,555,1745,627,116,103,44,41,249,10
1,ALBA,"ŞCOALA PRIMARĂ - CĂLENE",151,"ORAŞ CUGIR",1696,2,PROV,PRCNCT,PCJ,PCJ_SV,"2024-05-29 10:29:21",2790,2784,0,0,6,2519,2514,0,0,5,2406,113,3033,514,13,130,1640,482,120,21
1,ALBA,"ȘCOALA PRIMARĂ CĂPÎLNA",374,SĂSCIORI,7099,2,PROV,PRCNCT,PCJ,PCJ_SV,"2024-05-29 10:29:41",3204,3195,8,1,0,3049,3045,3,1,0,2836,213,3502,453,546,799,485,62,426,518
1,ALBA,"ȘCOALA PRIMARĂ CĂRPINIȘ",261,GÂRBOVA,4482,2,PROV,PRCNCT,PCJ,PCJ_SV,"2024-05-29 10:29:31",2854,2832,7,7,8,2419,2407,6,3,3,2119,300,3140,721,73,299,516,370,216,645
1,ALBA,"ȘCOALA PRIMARĂ CASA DE PIATRĂ",196,ARIEŞENI,2381,2,PROV,PRCNCT,PCJ,PCJ_SV,"2024-05-29 10:29:47",2685,2666,5,8,6,2451,2445,2,4,0,2215,236,2844,393,144,217,186,163,616,889
1,ALBA,"ŞCOALA PRIMARĂ CERBU",215,BUCIUM,3459,2,PROV,PRCNCT,PCJ,PCJ_SV,"2024-05-29 10:29:27",2761,2749,8,0,4,2565,2559,6,0,0,1834,731,3255,690,540,232,295,293,439,35
1,ALBA,"ŞCOALA PRIMARĂ CERTEGE",130,"ORAŞ CÂMPENI",1455,2,PROV,PRCNCT,PCJ,PCJ_SV,"2024-05-29 10:29:19",1617,1602,6,3,6,1507,1498,5,3,1,1296,211,1956,449,104,121,91,121,209,650
1,ALBA,"ŞCOALA PRIMARĂ CETEA",255,"GALDA DE JOS",4366,2,PROV,PRCNCT,PCJ,PCJ_SV,"2024-05-29 10:29:30",2262,2237,9,6,10,2232,2221,4,1,6,1904,328,2557,325,69,761,17,134,140,783
1,ALBA,"ŞCOALA PRIMARĂ CIB",192,"ALMAŞU MARE",2309,2,PROV,PRCNCT,PCJ,PCJ_SV,"2024-05-29 10:29:25",3391,3368,6,8,9,3094,3080,2,4,8,2644,450,3584,490,118,514,1575,214,151,72
1,ALBA,"ŞCOALA PRIMARĂ - CICĂU",320,MIRĂSLĂU,5755,2,PROV,PRCNCT,PCJ,PCJ_SV,"2024-05-29 10:29:36",2193,2177,3,3,10,2055,2045,2,3,5,1748,307,2600,545,265,259,326,83,683,132
1,ALBA,"ŞCOALA PRIMARĂ CIONEŞTI",185,ALBAC,2130,2,PROV,PRCNCT,PCJ,PCJ_SV,"2024-05-29 10:29:25",3347,3330,6,6,5,3298,3291,0,6,1,2674,624,3587,289,999,755,120,173,492,135
1,ALBA,"ŞCOALA PRIMARĂ CIUCULEŞTI",216,BUCIUM,3459,2,PROV,PRCNCT,PCJ,PCJ_SV,"2024-05-29 10:29:27",2367,2351,8,3,5,2044,2035,5,2,2,1372,672,2796,752,112,76,405,671,50,58
1,ALBA,"ŞCOALA PRIMARĂ CIUGUDU DE SUS",421,UNIREA,8158,2,PROV,PRCNCT,PCJ,PCJ_SV,"2024-05-29 10:29:45",2196,2177,7,4,8,1988,1981,2,4,1,1782,206,2285,297,86,101,210,276,36,1073
1,ALBA,"ŞCOALA PRIMARĂ CIULDEŞTI - COMUNA BISTRA",207,BISTRA,3039,2,PROV,PRCNCT,PCJ,PCJ_SV,"2024-05-29 10:29:27",1908,1892,5,1,10,1635,1621,4,1,9,1420,215,1988,353,97,361,216,156,218,372
1,ALBA,"ȘCOALA PRIMARĂ COBLEȘ",197,ARIEŞENI,2381,2,PROV,PRCNCT,PCJ,PCJ_SV,"2024-05-29 10:29:47",1093,1080,4,7,2,1069,1061,0,6,2,1043,26,1518,449,3,334,68,353,106,179
1,ALBA,"ŞCOALA PRIMARA COLŢEŞTI",358,RIMETEA,6592,2,PROV,PRCNCT,PCJ,PCJ_SV,"2024-05-29 10:29:39",3342,3325,8,6,3,2731,2720,4,5,2,2722,9,3695,964,13,1138,759,85,442,285
1,ALBA,"ŞCOALA PRIMARĂ COSTEŞTI",186,ALBAC,2130,2,PROV,PRCNCT,PCJ,PCJ_SV,"2024-05-29 10:29:25",1545,1533,3,1,8,853,843,3,1,6,586,267,1628,775,19,33,247,142,118,27
1,ALBA,"ȘCOALA PRIMARĂ CRAIVA",241,CRICĂU,4142,2,PROV,PRCNCT,PCJ,PCJ_SV,"2024-05-29 10:29:29",1483,1463,6,6,8,903,892,2,2,7,617,286,1719,816,194,227,31,17,4,144
1,ALBA,"ŞCOALA PRIMARĂ DEAL",219,CÂLNIC,4106,2,PROV,PRCNCT,PCJ,PCJ_SV,"2024-05-29 10:29:29",1795,1778,10,7,0,1704,1695,3,6,0,1515,189,1997,293,563,112,375,218,164,83
1,ALBA,"ŞCOALA PRIMARĂ - DECEA",321,MIRĂSLĂU,5755,2,PROV,PRCNCT,PCJ,PCJ_SV,"2024-05-29 10:29:36",2311,2290,5,7,9,1745,1739,3,1,2,1448,297,2385,640,382,261,373,63,208,161
1,ALBA,"ŞCOALA PRIMARĂ ”DIONISIU POPOVICIU” TĂUŢI",314,METEŞ,5577,2,PROV,PRCNCT,PCJ,PCJ_SV,"2024-05-29 10:29:35",1521,1502,3,7,9,1505,1496,0,0,9,1501,4,1901,396,241,109,69,698,336,48
1,ALBA,"ŞCOALA PRIMARĂ DRAŞOV",412,ŞPRING,7945,2,PROV,PRCNCT,PCJ,PCJ_SV,"2024-05-29 10:29:44",2079,2059,6,9,5,1953,1950,0,1,2,1933,20,2412,459,35,48,127,184,310,1229
1,ALBA,"ŞCOALA PRIMARĂ DUMBRAVA",422,UNIREA,8158,2,PROV,PRCNCT,PCJ,PCJ_SV,"2024-05-29 10:29:45",1520,1501,4,5,10,792,778,1,4,9,563,229,1556,764,35,83,117,108,81,139
1,ALBA,"ŞCOALA PRIMARĂ GALDA DE SUS",256,"GALDA DE JOS",4366,2,PROV,PRCNCT,PCJ,PCJ_SV,"2024-05-29 10:29:30",810,792,9,0,9,803,794,4,0,5,718,85,1283,480,31,56,144,411,13,63
1,ALBA,"ŞCOALA PRIMARĂ ”GHEORGHE PAVELESCU” PURCĂREŢI",340,PIANU,6217,2,PROV,PRCNCT,PCJ,PCJ_SV,"2024-05-29 10:29:38",3324,3312,3,9,0,3076,3073,2,1,0,2784,292,3342,266,280,65,142,1187,526,584
1,ALBA,"ŞCOALA PRIMARĂ GÎRBOVA DE JOS",72,"MUNICIPIUL AIUD",1213,2,PROV,PRCNCT,PCJ,PCJ_SV,"2024-05-29 10:29:16",1912,1904,2,4,2,1788,1783,1,4,0,1708,80,2408,620,171,56,63,17,1129,272
1,ALBA,"ȘCOALA PRIMARĂ GIURGIUȚ",273,HOREA,4767,2,PROV,PRCNCT,PCJ,PCJ_SV,"2024-05-29 10:29:32",2004,1997,0,7,0,1976,1969,0,7,0,1437,539,2092,116,145,246,93,499,342,112
1,ALBA,"ŞCOALA PRIMARĂ GLOD",193,"ALMAŞU MARE",2309,2,PROV,PRCNCT,PCJ,PCJ_SV,"2024-05-29 10:29:25",1201,1182,5,4,10,1158,1155,3,0,0,1052,106,1260,102,207,31,75,478,106,155
1,ALBA,"ŞCOALA PRIMARĂ GLOGOVEŢ",427,"VALEA LUNGĂ",8354,2,PROV,PRCNCT,PCJ,PCJ_SV,"2024-05-29 10:29:46",1700,1690,1,2,7,1108,1100,1,1,6,767,341,2058,950,73,303,61,4,196,130
1,ALBA,"ŞCOALA PRIMARĂ GOIEŞTI",432,VIDRA,8425,2,PROV,PRCNCT,PCJ,PCJ_SV,"2024-05-29 10:29:46",920,906,4,4,6,898,887,4,4,3,860,38,970,72,482,67,10,6,68,227
1,ALBA,"ŞCOALA PRIMARĂ GURA ARIEŞULUI, STRADA MICĂ NR. 84",304,"LUNCA MUREŞULUI",5309,2,PROV,PRCNCT,PCJ,PCJ_SV,"2024-05-29 10:29:34",1474,1457,9,7,1,1311,1300,4,6,1,1040,271,1836,525,61,138,132,445,219,45
