precinct_county_nce,precinct_county_name,precinct_name,precinct_nr,uat_name,uat_siruta,report_version,report_stage_code,report_type_scope_code,report_type_category_code,report_type_code,created_at,a,a1,a2,a3,a4,b,b1,b2,b3,b4,c,d,e,f,"ASOCIAȚIA PARTIDA ROMILOR ""PRO-EUROPA""-voturi","PARTIDUL NAȚIONAL LIBERAL-voturi","PARTIDUL SOCIAL DEMOCRAT-voturi","ALIANȚA PENTRU UNIREA ROMÂNILOR-voturi","PARTIDUL PRO ROMÂNIA-voturi","PACT PENTRU GALAȚI-voturi","ROMÂNIA SOCIALISTĂ-voturi","PARTIDUL ROMÂNIA MARE-voturi","PARTIDUL S.O.S. ROMÂNIA-voturi","PARTIDUL UMANIST SOCIAL LIBERAL-voturi","PARTIDUL CONSERVATOR DEMOCRAT-voturi","ALIANȚA DREAPTA UNITĂ USR - PMP - FORȚA DREPTEI-voturi","RUSU DĂNUŢ-voturi"
18,GALAŢI,"GRĂDINIȚA CU PROGRAM NORMAL NR.1, COMUNA REDIU",387,REDIU,77082,7,PROV,PRCNCT,CJ,CJ_SV,"2024-06-11 21:05:36",1230,1144,0,10,76,685,599,0,10,76,657,28,1342,657,4,343,259,21,1,0,0,0,7,10,2,7,3
18,GALAŢI,"GRADINITA CU PROGRAM NORMAL NR. 1 FOLTESTI - SALA NR.1",299,FOLTEŞTI,76282,2,PROV,PRCNCT,CJ,CJ_SV,"2024-06-12 14:10:29",832,832,0,0,0,393,393,0,0,0,367,26,920,527,34,53,245,18,1,2,0,1,7,1,1,2,2
18,GALAŢI,"GRADINITA CU PROGRAM NORMAL NR.1 FOLTESTI - SALA NR.2",300,FOLTEŞTI,76282,2,PROV,PRCNCT,CJ,CJ_SV,"2024-06-12 14:26:43",886,883,0,0,3,454,451,0,0,3,425,29,980,526,23,58,288,27,0,0,0,0,11,5,0,10,3
18,GALAŢI,"GRADINITA CU PROGRAM NORMAL NR.1 MATCA",345,MATCA,76692,2,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 09:48:38",1427,1418,0,9,0,731,722,0,9,0,697,34,1580,849,1,139,503,21,1,1,0,2,12,2,2,12,1
18,GALAŢI,"GRĂDINIŢA CU PROGRAM NORMAL NR. 1 SAT PLEŞA",238,BEREŞTI-MERIA,75356,2,PROV,PRCNCT,CJ,CJ_SV,"2024-06-12 10:21:51",512,502,0,5,5,281,271,0,5,5,270,11,552,271,2,109,141,8,0,1,2,0,3,1,1,0,2
18,GALAŢI,"GRĂDINIȚA CU PROGRAM NORMAL NR. 1 SLOBOZIA CORNI",313,GHIDIGENI,76406,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 05:38:33",647,640,0,5,2,341,334,0,5,2,329,12,715,374,1,153,123,22,0,1,0,1,7,16,0,3,2
18,GALAŢI,"GRĂDINIȚA CU PROGRAM NORMAL NR. 20, ARONDATĂ ȘCOLII GIMNAZIALE ”MIRON COSTIN” (GRĂDINIȚA NR. 20 - ANEXA ȘCOLII NR. 12)",175,"MUNICIPIUL GALAŢI",75098,6,PROV,PRCNCT,CJ,CJ_SV,"2024-06-18 13:11:49",1735,1718,8,9,0,683,674,0,9,0,664,10,2000,1317,7,64,334,54,4,77,1,3,25,9,3,67,16
18,GALAŢI,"GRĂDINIȚA CU PROGRAM NORMAL NR. 20, ARONDATĂ ȘCOLII GIMNAZIALE ”MIRON COSTIN” (GRĂDINIȚA NR. 20 - ANEXA ȘCOLII NR. 12)",176,"MUNICIPIUL GALAŢI",75098,2,PROV,PRCNCT,CJ,CJ_SV,"2024-06-13 20:55:46",1307,1298,1,8,0,472,464,0,8,0,462,10,1600,1128,8,43,270,32,3,28,3,4,11,9,2,39,10
18,GALAŢI,"GRĂDINIȚA CU PROGRAM NORMAL NR. 29, ARONDATĂ GRĂDINIȚEI CU PROGRAM PRELUNGIT ”CAMIL RESSU” (GRĂDINIȚA FILEȘTI - GRĂDINIȚA NR.29)",140,"MUNICIPIUL GALAŢI",75098,5,PROV,PRCNCT,CJ,CJ_SV,"2024-06-18 18:57:57",477,469,0,8,0,207,199,0,8,0,199,8,500,293,2,9,92,27,1,8,0,1,15,15,1,17,11
18,GALAŢI,"GRĂDINIȚA CU PROGRAM NORMAL NR.2 UMBRĂREȘTI-DEAL",425,UMBRĂREŞTI,77402,3,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 07:19:10",1015,1010,0,5,0,532,527,0,5,0,499,33,1111,579,7,175,264,28,2,2,0,0,0,5,0,13,3
18,GALAŢI,"GRĂDINIȚA CU PROGRAM NORMAL NR. 59 (FOSTA ȘCOALĂ GIMNAZIALĂ ”NICOLAE MANTU”)",96,"MUNICIPIUL GALAŢI",75098,3,PROV,PRCNCT,CJ,CJ_SV,"2024-06-18 21:41:08",1370,1360,1,9,0,536,527,0,9,0,520,16,2000,1464,1,58,269,57,4,37,2,4,15,7,9,38,19
18,GALAŢI,"GRĂDINIȚA CU PROGRAM NORMAL NR. 59 (FOSTA ȘCOALĂ GIMNAZIALĂ ”NICOLAE MANTU”)",95,"MUNICIPIUL GALAŢI",75098,5,PROV,PRCNCT,CJ,CJ_SV,"2024-06-13 16:46:10",1548,1535,3,10,0,621,611,0,10,0,607,13,2000,1379,2,64,345,45,1,47,1,1,17,23,4,51,6
18,GALAŢI,"GRĂDINIŢA CU PROGRAM NORMAL ”VIOLETA” PECHEA",373,PECHEA,76969,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 05:59:46",1279,1273,0,5,1,509,503,0,5,1,476,33,1450,941,4,123,272,34,1,0,0,3,10,19,0,9,1
18,GALAŢI,"GRĂDINIȚA CU PROGRAM PRELUNGIT ”MOTANUL ÎNCĂLȚAT” (GRĂDINIȚA CU PROGRAM PRELUNGIT ”PRICHINDEL” - GRĂDINIȚA ”PRICHINDEL” - GRĂDINIȚA NR. 62)",70,"MUNICIPIUL GALAŢI",75098,9,PROV,PRCNCT,CJ,CJ_SV,"2024-06-18 16:16:07",1457,1451,0,6,0,635,629,0,6,0,618,17,1600,965,5,51,359,50,2,31,1,1,21,25,0,60,12
18,GALAŢI,"GRĂDINIȚA CU PROGRAM PRELUNGIT ”MOTANUL ÎNCĂLȚAT” (GRĂDINIȚA CU PROGRAM PRELUNGIT ”PRICHINDEL” - GRĂDINIȚA ”PRICHINDEL” - GRĂDINIȚA NR. 62)",71,"MUNICIPIUL GALAŢI",75098,3,PROV,PRCNCT,CJ,CJ_SV,"2024-06-17 21:41:51",1377,1370,0,7,0,516,509,0,7,0,495,21,1600,1084,5,40,297,37,4,31,4,0,15,19,2,30,11
18,GALAŢI,"GRĂDINIȚA CU PROGRAM PRELUNGIT ”MOTANUL ÎNCĂLȚAT” (GRĂDINIȚA CU PROGRAM PRELUNGIT ”PRICHINDEL” - GRĂDINIȚA ”PRICHINDEL” - GRĂDINIȚA NR. 62)",72,"MUNICIPIUL GALAŢI",75098,4,PROV,PRCNCT,CJ,CJ_SV,"2024-06-18 16:31:26",1310,1301,0,9,0,519,510,0,9,0,497,21,1600,1081,12,39,252,34,1,39,2,4,20,26,2,52,14
18,GALAŢI,"GRĂDINIŢA CU PROGRAM PRELUNGIT NR. 17",192,"MUNICIPIUL TECUCI",75203,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 06:15:08",825,816,1,7,1,350,342,0,7,1,337,13,920,570,1,86,195,25,3,0,0,1,8,3,1,11,3
18,GALAŢI,"GRĂDINIŢA CU PROGRAM PRELUNGIT NR. 17",191,"MUNICIPIUL TECUCI",75203,2,PROV,PRCNCT,CJ,CJ_SV,"2024-06-13 21:45:52",1185,1182,0,2,1,550,547,0,2,1,530,19,1300,750,8,187,255,28,6,1,0,5,12,0,2,19,7
18,GALAŢI,"GRĂDINIŢA CU PROGRAM PRELUNGIT NR. 1 COROD",266,COROD,75953,3,PROV,PRCNCT,CJ,CJ_SV,"2024-06-13 18:03:26",1195,1172,0,11,12,625,602,0,11,12,593,32,1200,575,2,99,423,35,0,2,0,1,15,1,0,13,2
18,GALAŢI,"GRADINITA CU PROGRAM PRELUNGIT NR.1 MATCA",344,MATCA,76692,3,PROV,PRCNCT,CJ,CJ_SV,"2024-06-13 18:20:35",1601,1595,0,6,0,897,891,0,6,0,868,23,1760,863,0,159,611,36,1,2,1,2,24,1,1,25,5
18,GALAŢI,"GRADINITA CU PROGRAM PRELUNGIT NR.1 MATCA",343,MATCA,76692,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 05:40:38",1481,1476,0,5,0,773,768,0,5,0,744,29,1636,863,2,93,584,26,2,1,0,1,17,3,0,15,0
18,GALAŢI,"GRĂDINIȚA CU PROGRAM PRELUNGIT NR. 47, ARONDATĂ GRĂDINIȚEI CU PROGRAM NORMAL ”ION CREANGĂ” (GRĂDINIȚA NR.47)",152,"MUNICIPIUL GALAŢI",75098,2,PROV,PRCNCT,CJ,CJ_SV,"2024-06-13 19:02:02",1904,1900,0,4,0,607,603,0,4,0,587,20,2000,1393,3,45,350,55,1,21,3,5,35,24,4,33,8
18,GALAŢI,"GRĂDINIȚA CU PROGRAM PRELUNGIT NR. 47, ARONDATĂ GRĂDINIȚEI CU PROGRAM NORMAL ”ION CREANGĂ” (GRĂDINIȚA NR.47)",154,"MUNICIPIUL GALAŢI",75098,4,PROV,PRCNCT,CJ,CJ_SV,"2024-06-18 17:25:04",1707,1702,0,5,0,241,236,0,5,0,232,9,2000,1759,5,16,120,33,4,2,2,2,10,19,4,11,4
18,GALAŢI,"GRĂDINIȚA CU PROGRAM PRELUNGIT NR. 47, ARONDATĂ GRĂDINIȚEI CU PROGRAM NORMAL ”ION CREANGĂ” (GRĂDINIȚA NR.47)",151,"MUNICIPIUL GALAŢI",75098,4,PROV,PRCNCT,CJ,CJ_SV,"2024-06-18 18:22:57",1771,1761,2,8,0,565,557,1,7,0,535,20,2000,1435,7,33,315,66,2,21,2,2,28,26,21,12,0
18,GALAŢI,"GRĂDINIȚA CU PROGRAM PRELUNGIT NR. 47, ARONDATĂ GRĂDINIȚEI CU PROGRAM NORMAL ”ION CREANGĂ” (GRĂDINIȚA NR.47)",153,"MUNICIPIUL GALAŢI",75098,3,PROV,PRCNCT,CJ,CJ_SV,"2024-06-18 17:34:41",1823,1815,4,3,1,540,536,0,3,1,538,2,2000,1460,4,34,310,57,1,23,2,3,26,30,8,28,12
18,GALAŢI,"GRĂDINIŢA CU PROGRAM PRELUNGIT PRICHINDEL",205,"MUNICIPIUL TECUCI",75203,2,PROV,PRCNCT,CJ,CJ_SV,"2024-06-13 23:47:29",1133,1129,1,2,1,472,469,0,2,1,461,11,1240,768,2,125,249,34,8,0,2,1,13,1,1,22,3
18,GALAŢI,"GRĂDINIŢA CU PROGRAM PRELUNGIT PRICHINDEL",204,"MUNICIPIUL TECUCI",75203,3,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 08:50:55",968,963,0,5,0,452,447,0,5,0,445,7,1060,608,1,118,226,37,8,4,2,1,14,1,4,25,4
18,GALAŢI,"GRĂDINIŢA MOSCU",217,"ORAŞ TÂRGU BUJOR",75472,5,PROV,PRCNCT,CJ,CJ_SV,"2024-06-13 19:14:38",969,933,0,5,31,556,520,0,5,31,501,55,1108,552,1,129,345,17,0,1,0,0,2,4,1,0,1
18,GALAŢI,"GRADINITA MOVILENI",407,ŞENDRENI,75114,2,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 11:35:06",562,556,1,3,2,316,311,0,3,2,302,14,661,345,3,57,160,20,4,0,0,2,12,4,0,37,3
18,GALAŢI,"GRĂDINIȚA NR.1 BRĂHĂȘEȘTI",246,BRĂHĂŞEŞTI,75766,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 03:41:05",1004,984,0,0,20,433,413,0,0,20,406,27,1166,733,12,104,245,27,0,0,0,0,11,2,0,5,0
18,GALAŢI,"GRĂDINIȚA NR.1 BRĂHĂȘEȘTI",245,BRĂHĂŞEŞTI,75766,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 06:01:01",1369,1345,0,1,23,543,519,0,1,23,501,42,1503,960,17,94,331,42,0,2,0,0,9,2,0,3,1
18,GALAŢI,"GRADINIŢA NR.2 CĂSUŢA PITICILOR",214,"ORAŞ TÂRGU BUJOR",75472,2,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 09:18:04",1883,1866,0,8,9,323,306,0,8,9,304,19,2075,1752,17,44,224,13,0,1,0,1,0,0,0,4,0
18,GALAŢI,"GRADINIŢA NR.2 CĂSUŢA PITICILOR",213,"ORAŞ TÂRGU BUJOR",75472,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 02:29:24",1919,1902,0,4,13,403,386,0,4,13,374,29,2127,1724,8,109,222,19,1,0,1,1,6,4,0,3,0
18,GALAŢI,"GRADINITA NR. 3",338,LIEŞTI,76674,2,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 09:02:34",1464,1464,0,0,0,812,812,0,0,0,674,138,1617,805,52,381,140,54,0,4,0,2,25,5,1,8,2
18,GALAŢI,"GRADINIȚA SALCIA",422,UMBRĂREŞTI,77402,2,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 11:36:51",710,704,1,4,1,330,325,0,4,1,307,23,775,445,11,129,138,15,2,1,1,1,5,0,0,4,0
18,GALAŢI,"GRADINITA SERBESTII VECHI",408,ŞENDRENI,75114,3,PROV,PRCNCT,CJ,CJ_SV,"2024-06-12 14:39:02",814,805,1,5,3,427,419,0,5,3,419,8,970,543,4,49,230,63,0,4,3,1,12,8,1,39,5
18,GALAŢI,"GRADINITA SMULTI",401,SMULŢI,77260,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 14:25:24",1222,1091,0,46,85,719,597,0,46,76,680,39,1202,483,5,219,366,26,30,2,3,3,13,6,0,3,4
18,GALAŢI,"GRADINIȚA TORCEȘTI",424,UMBRĂREŞTI,77402,2,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 10:54:17",606,601,0,4,1,360,355,0,4,1,341,19,660,300,3,122,172,17,1,0,0,1,18,3,0,3,1
18,GALAŢI,"GRĂDINIŢA TUDOR VLADIMIRESCU,",410,"TUDOR VLADIMIRESCU",77313,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 04:02:40",1364,1360,0,4,0,818,814,0,4,0,803,15,1504,686,10,94,400,248,0,1,2,1,15,5,2,20,5
18,GALAŢI,"GRADINITA TULUCESTI",413,TULUCEŞTI,77331,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 08:25:14",1786,1766,0,5,15,836,816,0,5,15,785,51,1972,1136,2,135,539,48,3,7,1,2,30,13,1,0,4
18,GALAŢI,"LICEUL DE TRANSPORTURI AUTO ”TRAIAN VUIA” (COLEGIUL TEHNIC ”TRAIAN VUIA” - GRUP ŞCOLAR TRANSPORTURI AUTO)",116,"MUNICIPIUL GALAŢI",75098,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 04:31:04",1296,1290,1,5,0,499,494,0,5,0,487,12,1600,1101,4,53,280,37,9,43,0,1,5,9,1,35,10
18,GALAŢI,"LICEUL DE TRANSPORTURI AUTO ”TRAIAN VUIA” (COLEGIUL TEHNIC ”TRAIAN VUIA” - GRUP ŞCOLAR TRANSPORTURI AUTO)",115,"MUNICIPIUL GALAŢI",75098,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 03:21:34",1224,1198,1,7,18,479,454,0,7,18,470,9,1600,1121,1,37,294,28,4,35,4,2,4,10,1,40,10
18,GALAŢI,"LICEUL DE TRANSPORTURI AUTO ”TRAIAN VUIA” (COLEGIUL TEHNIC ”TRAIAN VUIA” - GRUP ŞCOLAR TRANSPORTURI AUTO)",117,"MUNICIPIUL GALAŢI",75098,4,PROV,PRCNCT,CJ,CJ_SV,"2024-06-18 18:45:38",1231,1224,0,7,0,485,478,0,7,0,470,12,1180,695,2,53,275,21,1,37,0,5,14,14,1,41,6
18,GALAŢI,"LICEUL TEHNOLOGIC ”ANGHEL SALIGNY” (GRUP ȘCOLAR INDUSTRIAL ”ANGHEL SALIGNY” - LICEUL INDUSTRIAL NR.9)",128,"MUNICIPIUL GALAŢI",75098,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 03:04:58",1828,1819,2,7,0,555,548,0,7,0,528,27,2000,1445,7,61,269,67,1,19,5,4,31,27,0,23,14
18,GALAŢI,"LICEUL TEHNOLOGIC ”ANGHEL SALIGNY” (GRUP ȘCOLAR INDUSTRIAL ”ANGHEL SALIGNY” - LICEUL INDUSTRIAL NR.9)",127,"MUNICIPIUL GALAŢI",75098,4,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 09:47:20",1678,1671,0,7,0,140,133,0,7,0,136,4,2000,1860,0,11,82,13,3,8,0,0,6,4,0,7,2
18,GALAŢI,"LICEUL TEHNOLOGIC ”ANGHEL SALIGNY” (GRUP ȘCOLAR INDUSTRIAL ”ANGHEL SALIGNY” - LICEUL INDUSTRIAL NR.9)",125,"MUNICIPIUL GALAŢI",75098,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 02:27:08",1826,1820,0,6,0,376,370,0,6,0,365,11,2000,1624,2,39,195,38,1,14,5,4,19,10,1,28,9
18,GALAŢI,"LICEUL TEHNOLOGIC ”ANGHEL SALIGNY” (GRUP ȘCOLAR INDUSTRIAL ”ANGHEL SALIGNY” - LICEUL INDUSTRIAL NR.9)",126,"MUNICIPIUL GALAŢI",75098,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 03:15:26",1673,1669,0,4,0,62,58,0,4,0,58,4,2000,1938,0,6,27,13,0,2,0,1,2,2,0,3,2
18,GALAŢI,"LICEUL TEHNOLOGIC ”AUREL VLAICU” (COLEGIUL TEHNIC ”AUREL VLAICU” - GRUP ȘCOLAR METALURGIC - LICEUL INDUSTRIAL NR. 3 )",157,"MUNICIPIUL GALAŢI",75098,4,PROV,PRCNCT,CJ,CJ_SV,"2024-06-18 16:35:02",1855,1847,0,7,1,666,658,0,7,1,648,18,2000,1332,4,57,377,50,5,28,7,5,33,20,1,49,12
18,GALAŢI,"LICEUL TEHNOLOGIC ”AUREL VLAICU” (COLEGIUL TEHNIC ”AUREL VLAICU” - GRUP ȘCOLAR METALURGIC - LICEUL INDUSTRIAL NR. 3 )",155,"MUNICIPIUL GALAŢI",75098,2,PROV,PRCNCT,CJ,CJ_SV,"2024-06-18 17:06:57",1658,1649,1,8,0,479,471,0,8,0,460,18,2000,1521,6,30,277,42,2,24,3,1,20,34,2,13,6
18,GALAŢI,"LICEUL TEHNOLOGIC ”AUREL VLAICU” (COLEGIUL TEHNIC ”AUREL VLAICU” - GRUP ȘCOLAR METALURGIC - LICEUL INDUSTRIAL NR. 3 )",156,"MUNICIPIUL GALAŢI",75098,2,PROV,PRCNCT,CJ,CJ_SV,"2024-06-13 21:19:22",1796,1789,0,7,0,194,187,0,7,0,186,8,2000,1806,2,6,105,20,2,5,2,1,9,13,2,15,4
18,GALAŢI,"LICEUL TEHNOLOGIC ”AUREL VLAICU” (COLEGIUL TEHNIC ”AUREL VLAICU” - GRUP ȘCOLAR METALURGIC - LICEUL INDUSTRIAL NR. 3 )",158,"MUNICIPIUL GALAŢI",75098,4,PROV,PRCNCT,CJ,CJ_SV,"2024-06-13 21:08:01",1748,1742,0,6,0,584,578,0,6,0,568,16,2000,1416,4,33,336,69,2,21,5,2,21,23,6,36,10
18,GALAŢI,"LICEUL TEHNOLOGIC ”CAROL I” (LICEUL TEHNOLOGIC CĂI FERATE - GRUP ȘCOLAR INDUSTRIAL TRANSPORTURI CF - LICEUL CFR)",164,"MUNICIPIUL GALAŢI",75098,2,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 12:37:01",1626,1617,0,8,1,576,567,0,8,1,559,17,1600,1024,12,36,323,50,6,34,5,5,8,25,2,44,9
18,GALAŢI,"LICEUL TEHNOLOGIC ”CAROL I” (LICEUL TEHNOLOGIC CĂI FERATE - GRUP ȘCOLAR INDUSTRIAL TRANSPORTURI CF - LICEUL CFR)",162,"MUNICIPIUL GALAŢI",75098,2,PROV,PRCNCT,CJ,CJ_SV,"2024-06-13 20:43:12",1720,1714,0,6,0,605,600,0,5,0,579,24,2000,1395,4,54,332,34,2,31,1,2,22,18,2,48,29
18,GALAŢI,"LICEUL TEHNOLOGIC ”CAROL I” (LICEUL TEHNOLOGIC CĂI FERATE - GRUP ȘCOLAR INDUSTRIAL TRANSPORTURI CF - LICEUL CFR)",163,"MUNICIPIUL GALAŢI",75098,3,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 12:46:11",1656,1647,4,5,0,607,602,0,5,0,597,10,1600,993,6,42,344,45,4,42,4,1,22,20,2,51,14
18,GALAŢI,"LICEUL TEHNOLOGIC ”ELENA CARAGIANI”",210,"MUNICIPIUL TECUCI",75203,5,PROV,PRCNCT,CJ,CJ_SV,"2024-06-14 16:03:24",1955,1949,0,6,0,256,250,0,6,0,250,6,2160,1904,2,65,145,12,1,0,0,1,10,2,1,9,2
18,GALAŢI,"LICEUL TEHNOLOGIC ” EREMIA GRIGORESCU”",216,"ORAŞ TÂRGU BUJOR",75472,4,PROV,PRCNCT,CJ,CJ_SV,"2024-06-14 21:54:38",986,967,0,7,12,559,540,0,7,12,535,24,1080,521,5,149,322,17,2,2,0,1,8,7,0,19,3
18,GALAŢI,"LICEUL TEHNOLOGIC ”GENERAL DE MARINA NICOLAE DUMITRESCU MAICAN” (LICEUL TEHNOLOGIC DE MARINĂ - GRUP ȘCOLAR INDUSTRIAL DE MARINĂ - LICEUL DE MARINĂ)",50,"MUNICIPIUL GALAŢI",75098,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 05:32:13",1273,1268,1,4,0,475,471,0,4,0,457,18,1600,1125,6,47,219,39,4,33,2,4,15,19,2,56,11
18,GALAŢI,"LICEUL TEHNOLOGIC ”GENERAL DE MARINA NICOLAE DUMITRESCU MAICAN” (LICEUL TEHNOLOGIC DE MARINĂ - GRUP ȘCOLAR INDUSTRIAL DE MARINĂ - LICEUL DE MARINĂ)",49,"MUNICIPIUL GALAŢI",75098,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 07:41:15",1538,1497,36,5,0,531,526,0,5,0,509,22,1600,1069,8,32,280,45,2,28,5,4,26,30,12,32,5
18,GALAŢI,"LICEUL TEHNOLOGIC ”GENERAL DE MARINA NICOLAE DUMITRESCU MAICAN” (LICEUL TEHNOLOGIC DE MARINĂ - GRUP ȘCOLAR INDUSTRIAL DE MARINĂ - LICEUL DE MARINĂ)",48,"MUNICIPIUL GALAŢI",75098,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 05:12:01",1294,1282,2,5,5,403,393,0,5,5,381,22,1600,1197,5,20,192,44,8,26,4,2,22,25,3,20,10
18,GALAŢI,"LICEUL TEHNOLOGIC NR.1",283,CUDALBI,76157,2,PROV,PRCNCT,CJ,CJ_SV,"2024-06-12 12:08:30",1598,1557,0,18,23,866,825,0,18,23,829,37,1717,851,3,230,486,56,0,0,3,1,9,8,0,31,2
18,GALAŢI,"LICEUL TEHNOLOGIC OVIDIU CALEDONIU",196,"MUNICIPIUL TECUCI",75203,2,PROV,PRCNCT,CJ,CJ_SV,"2024-06-13 22:35:05",1275,1268,1,5,1,618,611,1,5,1,593,25,1410,782,1,179,301,43,16,0,1,3,24,6,1,11,7
18,GALAŢI,"LICEUL TEHNOLOGIC ”PAUL DIMO” (COLEGIUL TEHNIC ”PAUL DIMO” - LICEUL ENERGETIC NR.4)",144,"MUNICIPIUL GALAŢI",75098,5,PROV,PRCNCT,CJ,CJ_SV,"2024-06-13 18:14:42",1038,1032,0,6,0,392,386,0,6,0,379,13,1200,808,1,39,233,35,0,15,1,3,7,9,1,23,12
18,GALAŢI,"LICEUL TEHNOLOGIC ”PAUL DIMO” (COLEGIUL TEHNIC ”PAUL DIMO” - LICEUL ENERGETIC NR.4)",143,"MUNICIPIUL GALAŢI",75098,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 04:17:38",1379,1372,0,7,0,535,528,0,7,0,514,21,1600,1065,6,40,298,52,3,19,2,3,14,19,3,40,15
18,GALAŢI,"LICEUL TEHNOLOGIC ”PAUL DIMO” (COLEGIUL TEHNIC ”PAUL DIMO” - LICEUL ENERGETIC NR.4)",142,"MUNICIPIUL GALAŢI",75098,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 03:35:54",1324,1317,0,7,0,481,474,0,7,0,459,22,1600,1119,3,25,271,45,5,25,1,1,21,21,1,33,7
18,GALAŢI,"LICEUL TEHNOLOGIC ”PAUL DIMO” (COLEGIUL TEHNIC ”PAUL DIMO” - LICEUL ENERGETIC NR.4)",141,"MUNICIPIUL GALAŢI",75098,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 03:28:38",1334,1325,1,8,0,466,458,0,8,0,450,16,1600,1126,4,25,269,45,4,12,1,3,28,23,0,26,10
18,GALAŢI,"LICEUL TEHNOLOGIC ”RADU NEGRU” (COLEGIUL TEHNIC ”RADU NEGRU” - GRUP ȘCOLAR ”RADU NEGRU”)",41,"MUNICIPIUL GALAŢI",75098,4,PROV,PRCNCT,CJ,CJ_SV,"2024-06-18 15:08:33",1828,1791,4,6,27,726,692,1,6,27,708,14,2000,1274,4,64,350,75,2,46,5,8,20,26,4,82,22
18,GALAŢI,"LICEUL TEHNOLOGIC ”RADU NEGRU” (COLEGIUL TEHNIC ”RADU NEGRU” - GRUP ȘCOLAR ”RADU NEGRU”)",40,"MUNICIPIUL GALAŢI",75098,5,PROV,PRCNCT,CJ,CJ_SV,"2024-06-18 14:54:55",1605,1553,3,7,42,580,534,0,7,39,559,20,1600,1019,8,46,285,71,2,35,4,4,20,15,4,51,14
18,GALAŢI,"LICEUL TEHNOLOGIC ”TUDOR VLADIMIRESCU”",411,"TUDOR VLADIMIRESCU",77313,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 06:00:52",933,923,0,10,0,508,498,0,10,0,489,19,1016,508,4,57,238,160,1,0,0,1,12,3,2,8,3
18,GALAŢI,"LICEUL TEHNOLOGIC ”TUDOR VLADIMIRESCU”",412,"TUDOR VLADIMIRESCU",77313,2,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 09:55:49",1154,1151,1,2,0,697,695,0,2,0,674,23,1278,581,5,62,302,268,1,0,0,4,21,2,1,6,2
18,GALAŢI,"LICEUL TEORETIC ”DUNAREA”",103,"MUNICIPIUL GALAŢI",75098,2,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 03:59:52",1275,1267,2,6,0,487,481,0,6,0,476,11,1200,713,3,45,253,39,4,35,2,3,7,18,10,41,16
18,GALAŢI,"LICEUL TEORETIC ”DUNAREA”",101,"MUNICIPIUL GALAŢI",75098,3,PROV,PRCNCT,CJ,CJ_SV,"2024-06-18 18:00:47",1085,1080,0,5,0,403,398,0,5,0,390,13,1200,797,3,31,224,38,3,26,2,3,11,7,2,31,9
18,GALAŢI,"LICEUL TEORETIC ”DUNAREA”",102,"MUNICIPIUL GALAŢI",75098,2,PROV,PRCNCT,CJ,CJ_SV,"2024-06-13 17:25:18",1200,1194,2,4,0,480,476,0,4,0,469,11,1204,724,4,52,256,40,1,25,5,4,18,17,0,37,10
18,GALAŢI,"LICEUL TEORETIC ”EMIL RACOVIȚĂ” (LICEUL ”EMIL RACOVIŢĂ” - ȘCOALA GENERALĂ NR. 6)",17,"MUNICIPIUL GALAŢI",75098,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 04:16:11",1094,1082,6,6,0,323,315,2,6,0,314,9,1200,877,3,31,165,19,4,33,1,2,4,15,6,29,2
