precinct_county_nce,precinct_county_name,precinct_name,precinct_nr,uat_name,uat_siruta,report_version,report_stage_code,report_type_scope_code,report_type_category_code,report_type_code,created_at,a,a1,a2,a3,a4,b,b1,b2,b3,b4,c,d,e,f,"OLĂRAŞU COSMIN-ALIN-voturi","PARTIDUL SOCIAL DEMOCRAT-voturi","ALIANȚA PENTRU UNIREA ROMÂNILOR-voturi","PARTIDUL UMANIST SOCIAL LIBERAL-voturi","PARTIDUL NAȚIONAL LIBERAL-voturi","ALIANȚA DREAPTA UNITĂ USR - PMP - FORȚA DREPTEI-voturi","PARTIDUL ALTERNATIVA DREAPTĂ-voturi","PARTIDUL NAȚIONAL CONSERVATOR ROMÂN-voturi","UNIUNEA DEMOCRATĂ MAGHIARĂ DIN ROMÂNIA-voturi"
22,HUNEDOARA,"GRĂDINIŢA CU PROGRAM PRELUNGIT ”PITICOT”",85,"MUNICIPIUL HUNEDOARA",86810,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 04:58:46",817,808,2,7,0,336,329,0,7,0,313,23,1000,664,9,177,30,7,39,30,8,1,12
22,HUNEDOARA,"GRĂDINIŢA CU PROGRAM PRELUNGIT ”PITICOT”",86,"MUNICIPIUL HUNEDOARA",86810,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 01:35:31",1067,1062,0,5,0,380,375,0,5,0,352,28,1200,820,8,172,52,4,49,32,6,1,28
22,HUNEDOARA,"GRĂDINIȚA CU PROGRAM SĂPTĂMÂNAL LUMEA COPIILOR",119,"MUNICIPIUL LUPENI",87059,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 04:24:53",1513,1508,0,5,0,615,610,0,5,0,577,38,1600,985,22,357,79,8,39,28,5,7,32
22,HUNEDOARA,"GRADINIŢA P.N. NR.3",38,"MUNICIPIUL DEVA",86687,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 09:17:10",1458,1449,1,8,0,561,553,0,8,0,543,18,1500,939,13,198,108,6,98,51,14,16,39
22,HUNEDOARA,"GRADINIŢA P.N. NR.3",37,"MUNICIPIUL DEVA",86687,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 07:00:46",1441,1432,4,5,0,544,539,0,5,0,516,28,1500,956,18,152,126,11,91,68,13,8,29
22,HUNEDOARA,"GRĂDINIȚA PN+PP NR. 1",166,"MUNICIPIUL VULCAN",87175,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 04:55:42",1131,1116,0,15,0,456,441,0,15,0,434,22,1300,844,13,200,62,5,100,23,5,7,19
22,HUNEDOARA,"GRĂDINIŢA P.P. ”FLOARE DE COLŢ”",55,"MUNICIPIUL BRAD",87291,3,PROV,PRCNCT,CJ,CJ_SV,"2024-06-12 09:12:23",1051,1032,2,6,11,464,446,1,6,11,438,26,1151,687,7,179,89,4,110,27,3,7,12
22,HUNEDOARA,"IMOBILUL NR 9 DIN SATUL COAJA",517,VORŢA,92097,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 01:49:40",138,88,0,39,11,130,80,0,39,11,119,11,135,5,0,54,7,1,48,6,0,0,3
22,HUNEDOARA,"LICEUL DE ARTE SIGISMUND TODUŢĂ",10,"MUNICIPIUL DEVA",86687,3,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 05:47:58",1162,1120,5,5,32,572,535,0,5,32,540,22,1200,638,27,173,81,1,120,78,7,10,43
22,HUNEDOARA,"LICEUL DE ARTE SIGISMUND TODUŢĂ",11,"MUNICIPIUL DEVA",86687,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 07:35:24",1389,1374,4,11,0,584,573,0,11,0,566,18,1500,916,20,189,94,6,105,67,22,11,52
22,HUNEDOARA,"LICEUL DE ARTE SIGISMUND TODUȚĂ",9,"MUNICIPIUL DEVA",86687,2,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 04:28:56",1222,1204,6,10,2,551,539,0,10,2,535,16,1300,749,23,174,83,12,107,70,17,11,38
22,HUNEDOARA,"LICEUL DE ARTE SIGISMUND TODUȚĂ",8,"MUNICIPIUL DEVA",86687,2,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 05:17:22",1251,1241,0,10,0,478,468,0,10,0,454,24,1400,922,19,133,78,9,88,55,16,16,40
22,HUNEDOARA,"LICEUL DE ARTE SIGISMUND TODUȚĂ (FOSTA ŞCOALĂ GENERALĂ LUCIAN BLAGA NR. 2)",14,"MUNICIPIUL DEVA",86687,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 03:05:59",1148,1132,6,10,0,518,508,0,10,0,496,22,1200,682,13,199,74,7,103,50,17,5,28
22,HUNEDOARA,"LICEUL DE ARTE SIGISMUND TODUȚĂ (FOSTA ŞCOALĂ GENERALĂ LUCIAN BLAGA NR. 2)",15,"MUNICIPIUL DEVA",86687,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 05:46:25",1181,1173,1,7,0,565,557,1,7,0,527,38,1200,635,17,166,67,11,148,64,11,6,37
22,HUNEDOARA,"LICEUL TEHNOLOGIC ”CRIŞAN” CRIŞCIOR",352,CRIŞCIOR,87362,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 05:48:36",1181,1180,0,1,0,654,653,0,1,0,605,49,1297,643,10,286,127,21,108,22,3,4,24
22,HUNEDOARA,"LICEUL TEHNOLOGIC ”GRIGORE MOISIL”(FOSTUL LICEU MINIER)",39,"MUNICIPIUL DEVA",86687,3,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 10:21:42",829,812,2,9,6,412,397,0,9,6,370,27,1090,693,13,134,51,3,79,35,11,11,33
22,HUNEDOARA,"LICEUL TEHNOLOGIC ”MIHAI VITEAZU” VULCAN",171,"MUNICIPIUL VULCAN",87175,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 04:20:04",1004,995,1,8,0,394,386,0,8,0,379,15,1100,706,14,177,57,5,93,16,2,6,9
22,HUNEDOARA,"LICEUL TEHNOLOGIC ”MIHAI VITEAZU” VULCAN",170,"MUNICIPIUL VULCAN",87175,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 06:01:17",1004,994,1,9,0,362,353,0,9,0,346,16,1100,738,5,170,53,1,82,14,2,4,15
22,HUNEDOARA,"LICEUL TEHNOLOGIC „NICOLAUS OLAHUS”",136,"MUNICIPIUL ORĂŞTIE",87638,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 06:01:55",1326,1309,6,10,1,550,539,0,10,1,515,35,1500,950,8,227,86,4,115,50,9,3,13
22,HUNEDOARA,"LICEUL TEHNOLOGIC ”RETEZAT” URICANI",250,"ORAŞ URICANI",87139,3,PROV,PRCNCT,CJ,CJ_SV,"2024-06-12 01:05:49",1649,1637,3,6,3,594,585,0,6,3,558,36,1800,1206,16,353,77,4,58,20,4,3,23
22,HUNEDOARA,"LICEUL TEORETIC „AUREL VLAICU”",137,"MUNICIPIUL ORĂŞTIE",87638,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 06:24:31",1413,1397,7,8,1,639,629,1,8,1,567,72,1540,901,9,234,127,5,125,39,10,2,16
22,HUNEDOARA,"LICEUL TEORETIC „AVRAM IANCU” BRAD",53,"MUNICIPIUL BRAD",87291,3,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 05:43:00",960,951,3,6,0,425,419,0,6,0,405,20,1055,630,1,171,88,6,81,35,5,5,13
22,HUNEDOARA,"LICEUL TEORETIC „AVRAM IANCU” BRAD",54,"MUNICIPIUL BRAD",87291,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 03:55:20",1005,1001,2,2,0,453,450,1,2,0,426,27,1159,706,7,146,85,0,121,48,7,6,6
22,HUNEDOARA,"LICEUL TEORETIC ”MIRCEA ELIADE” LUPENI",120,"MUNICIPIUL LUPENI",87059,4,PROV,PRCNCT,CJ,CJ_SV,"2024-06-12 00:33:45",1352,1334,0,17,1,483,465,0,17,1,451,32,1500,1017,3,286,74,9,42,10,7,3,17
22,HUNEDOARA,"LICEUL TEORETIC ”MIRCEA ELIADE” LUPENI",121,"MUNICIPIUL LUPENI",87059,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 05:04:29",856,847,1,8,0,268,260,0,8,0,255,13,1000,732,3,148,60,0,18,11,1,2,12
22,HUNEDOARA,"LICEU TEHNOLOGIC OVID DENSUŞIANU",191,"ORAŞ CĂLAN",87424,2,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 10:02:36",1486,1467,2,13,4,699,682,0,13,4,663,36,1600,901,12,183,137,8,214,55,25,3,26
22,HUNEDOARA,"MAGAZIN SĂTESC DIN SATUL PLOP",370,GHELARI,86883,2,PROV,PRCNCT,CJ,CJ_SV,"2024-06-12 12:54:53",34,19,0,15,0,27,12,0,15,0,27,0,36,9,0,21,1,1,3,0,0,0,1
22,HUNEDOARA,"OCOLUL SILVIC SIMERIA",243,"ORAŞ SIMERIA",87665,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 05:28:20",1397,1375,0,19,3,706,684,0,19,3,680,26,1510,804,24,255,122,6,187,51,14,0,21
22,HUNEDOARA,"OFICIUL DE CADASTRU ȘI PUBLICITATE IMOBILIARĂ HUNEDOARA",4,"MUNICIPIUL DEVA",86687,3,PROV,PRCNCT,CJ,CJ_SV,"2024-06-11 22:29:01",1281,1275,0,6,0,577,571,0,6,0,557,20,1400,823,19,166,86,10,148,67,11,7,43
22,HUNEDOARA,"OFICIUL DE CADASTRU ȘI PUBLICITATE IMOBILIARĂ HUNEDOARA",5,"MUNICIPIUL DEVA",86687,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 02:27:14",1331,1324,0,7,0,545,538,0,7,0,520,25,1400,855,25,136,82,8,126,78,20,8,37
22,HUNEDOARA,"OFICIUL DE GOSPODĂRIRE A APELOR",135,"MUNICIPIUL ORĂŞTIE",87638,3,PROV,PRCNCT,CJ,CJ_SV,"2024-06-12 10:58:54",1532,1521,2,9,0,677,668,0,9,0,645,22,1600,923,14,288,95,4,139,78,8,3,16
22,HUNEDOARA,"PALATUL CULTURAL LUPENI",110,"MUNICIPIUL LUPENI",87059,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 06:37:13",1518,1511,0,7,0,708,701,0,7,0,677,31,1700,992,7,468,107,2,53,11,4,2,23
22,HUNEDOARA,"PRIMĂRIA BULZEȘTII DE SUS SALA DE ȘEDINȚĂ",325,"BULZEŞTII DE SUS",88920,2,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 06:39:08",226,130,1,93,2,203,107,1,93,2,180,23,210,7,3,69,21,0,73,9,2,2,1
22,HUNEDOARA,"PRIMĂRIA COMUNEI BALŞA",259,BALŞA,87843,2,PROV,PRCNCT,CJ,CJ_SV,"2024-06-11 12:02:41",254,216,14,14,10,164,135,5,14,10,157,7,252,88,0,23,14,0,111,4,1,0,4
22,HUNEDOARA,"PRIMĂRIA COMUNEI BĂTRÂNA",280,BĂTRÂNA,88216,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-09 23:49:39",126,90,0,34,2,99,63,0,34,2,95,4,139,40,0,73,5,1,6,2,0,0,8
22,HUNEDOARA,"PRIMĂRIA COMUNEI BUCEŞ",314,BUCEŞ,88788,2,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 02:20:58",134,121,0,5,8,97,84,0,5,8,94,3,140,43,1,53,7,0,31,2,0,0,0
22,HUNEDOARA,"PRIMĂRIA COMUNEI CRIȘCIOR - CASA CĂSĂTORIILOR",351,CRIŞCIOR,87362,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 03:19:33",1288,1267,4,7,10,813,796,0,7,10,769,44,1400,587,14,415,119,4,170,24,5,3,15
22,HUNEDOARA,"PRIMĂRIA COMUNEI GHELARI",367,GHELARI,86883,2,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 06:41:14",631,599,5,20,7,388,363,0,20,5,370,18,673,285,7,158,36,16,125,20,0,1,7
22,HUNEDOARA,"PRIMARIA COMUNEI LELESE, SALA BIBLIONET",390,LELESE,90066,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 00:14:19",148,129,0,8,11,104,85,0,8,11,101,3,153,49,0,73,7,1,14,0,0,0,6
22,HUNEDOARA,"PRIMĂRIA COMUNEI RAPOLTU MARE",428,"RAPOLTU MARE",90663,2,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 05:47:00",780,753,0,17,10,531,504,0,17,10,489,42,830,299,5,180,145,2,106,24,3,14,10
22,HUNEDOARA,"PRIMĂRIA MUNICIPIULUI ORĂŞTIE",138,"MUNICIPIUL ORĂŞTIE",87638,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 03:37:21",1377,1365,4,8,0,594,586,0,8,0,571,23,1500,906,25,262,87,5,110,61,3,5,13
22,HUNEDOARA,"PRIMĂRIA ORAŞULUI HAŢEG",214,"ORAŞ HAŢEG",87576,5,PROV,PRCNCT,CJ,CJ_SV,"2024-06-12 19:24:28",1485,1429,1,39,16,942,887,0,39,16,875,63,1600,662,9,358,207,12,206,54,6,2,21
22,HUNEDOARA,"SALĂ DE ȘEDINȚE PRIMĂRIA COMUNEI GURASADA",372,GURASADA,89687,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 05:33:21",623,552,0,47,24,417,346,0,47,24,399,18,650,233,5,216,55,4,109,4,0,2,4
22,HUNEDOARA,"SALA DE SPORT",175,"MUNICIPIUL VULCAN",87175,2,PROV,PRCNCT,CJ,CJ_SV,"2024-06-12 14:22:58",1378,1371,1,6,0,537,531,0,6,0,511,26,1500,963,11,188,89,4,156,36,4,8,15
22,HUNEDOARA,"SALA DE SPORT A ŞCOLII GIMNAZIALE „DOMINIC STANCA”",129,"MUNICIPIUL ORĂŞTIE",87638,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 08:17:39",1461,1443,7,11,0,589,578,0,11,0,563,26,1700,1111,14,231,109,7,128,57,4,3,10
22,HUNEDOARA,"SALA SPORTURILOR",7,"MUNICIPIUL DEVA",86687,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 04:41:04",1218,1205,4,7,2,541,532,0,7,2,524,17,1300,759,24,166,83,8,121,50,12,12,48
22,HUNEDOARA,"SALA SPORTURILOR",6,"MUNICIPIUL DEVA",86687,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 04:45:12",1229,1212,1,16,0,540,524,0,16,0,521,19,1400,860,22,170,68,3,123,68,19,8,40
22,HUNEDOARA,"ŞCOALA CU CLASELE I-IV GARĂ",134,"MUNICIPIUL ORĂŞTIE",87638,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 06:08:09",1388,1381,0,6,1,552,545,0,6,1,515,37,1500,948,8,271,93,6,71,37,4,7,18
22,HUNEDOARA,"ŞCOALA GENERALĂ ALMAŞU MIC DE MUNTE",260,BALŞA,87843,9,PROV,PRCNCT,CJ,CJ_SV,"2024-06-12 20:33:25",69,53,0,9,7,47,31,0,9,7,47,0,58,11,0,4,6,0,32,1,1,1,2
22,HUNEDOARA,"ȘCOALA GENERALĂ CĂRĂSTĂU",254,"BAIA DE CRIŞ",87745,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 00:36:47",151,145,0,6,0,93,87,0,6,0,92,1,165,72,2,49,15,1,19,2,0,0,4
22,HUNEDOARA,"ŞCOALA GENERALĂ CĂRMĂZĂNEŞTI",374,GURASADA,89687,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 00:56:51",77,72,0,5,0,50,45,0,5,0,47,3,80,30,0,26,2,0,18,1,0,0,0
22,HUNEDOARA,"ȘCOALA GENERALĂ CĂSTĂU",282,BERIU,88261,2,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 07:48:30",1158,1139,0,10,9,676,657,0,10,9,640,36,1250,574,7,168,117,4,294,30,2,2,16
22,HUNEDOARA,"ȘCOALA GENERALĂ CLASELE I-VIII TOTEȘTI",493,TOTEŞTI,91624,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 01:55:45",284,271,0,4,9,225,212,0,4,9,216,9,303,78,2,161,18,1,20,5,2,4,3
22,HUNEDOARA,"ȘCOALA GENERALĂ CLS.1-4 ȘTEIA",487,TOMEŞTI,91447,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 04:18:17",277,258,0,8,11,248,229,0,8,11,239,9,332,84,1,93,17,2,120,4,0,0,2
22,HUNEDOARA,"ȘCOALA GENERALĂ CU CLS. I-IV NOJAG",347,"CERTEJU DE SUS",89240,2,PROV,PRCNCT,CJ,CJ_SV,"2024-06-11 11:49:46",208,189,0,12,7,150,131,0,12,7,145,5,210,60,1,67,16,0,48,6,1,1,5
22,HUNEDOARA,"ȘCOALA GENERALĂ CU CLS. I-IV VĂRMAGA",350,"CERTEJU DE SUS",89240,3,PROV,PRCNCT,CJ,CJ_SV,"2024-06-12 13:01:50",265,245,4,13,3,169,153,0,13,3,159,10,275,106,1,85,28,2,35,4,1,0,3
22,HUNEDOARA,"ȘCOALA GENERALĂ LUNCA",255,"BAIA DE CRIŞ",87745,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 01:01:38",224,214,0,7,3,138,128,0,7,3,133,5,244,106,2,39,37,1,47,5,2,0,0
22,HUNEDOARA,"ŞCOALA GENERALĂ OHABA DE SUB PIATRĂ",460,"SĂLAŞU DE SUS",91116,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 01:19:36",164,159,0,4,1,101,96,0,4,1,98,3,185,84,2,65,7,1,9,3,0,1,10
22,HUNEDOARA,"ŞCOALA GENERALĂ PAROŞ",461,"SĂLAŞU DE SUS",91116,3,PROV,PRCNCT,CJ,CJ_SV,"2024-06-12 18:38:31",264,246,0,8,10,205,187,0,8,10,201,4,270,65,0,128,9,0,46,9,1,0,8
22,HUNEDOARA,"ŞCOALA GENERALĂ RÂU ALB",462,"SĂLAŞU DE SUS",91116,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 00:45:58",164,157,0,6,1,105,98,0,6,1,100,5,174,69,0,53,8,12,16,3,0,0,8
22,HUNEDOARA,"ŞCOALA GENERALĂ RÎU DE MORI",436,"RÂU DE MORI",90878,3,PROV,PRCNCT,CJ,CJ_SV,"2024-06-12 19:12:52",852,825,1,10,16,625,599,0,10,16,541,49,916,326,0,354,90,3,65,15,9,1,4
22,HUNEDOARA,"ŞCOALA GENERALĂ SĂLAŞU DE JOS",464,"SĂLAŞU DE SUS",91116,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 01:26:28",183,180,0,2,1,127,124,0,2,1,125,2,203,76,0,63,27,3,24,8,0,0,0
22,HUNEDOARA,"SCOALA GENERALA SIMERIA VECHE",246,"ORAŞ SIMERIA",87665,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 04:41:39",345,331,2,11,1,197,185,0,11,1,188,9,400,203,14,66,25,0,64,11,3,0,5
22,HUNEDOARA,"ŞCOALA GENERALĂ SULIGHETE",480,ŞOIMUŞ,91330,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 04:13:07",234,225,0,8,1,158,149,0,8,1,152,6,248,90,0,30,13,2,104,1,0,0,2
22,HUNEDOARA,"ȘCOALA GENERALĂ ŢĂRĂŢEL",59,"MUNICIPIUL BRAD",87291,2,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 06:01:01",575,567,1,7,0,280,273,0,7,0,272,8,650,370,8,109,62,0,62,22,3,3,3
22,HUNEDOARA,"ŞCOALA GENERALĂ VALEA BRADULUI",60,"MUNICIPIUL BRAD",87291,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 05:39:28",583,575,1,7,0,269,262,0,7,0,258,11,650,381,4,106,69,1,49,15,4,5,5
22,HUNEDOARA,"ŞCOALA GENERALĂ VĂLIŞOARA",265,BALŞA,87843,3,PROV,PRCNCT,CJ,CJ_SV,"2024-06-12 17:59:45",59,52,1,5,1,31,25,0,5,1,30,1,58,27,1,5,3,0,21,0,0,0,0
22,HUNEDOARA,"ŞCOALA GIMNAZIALĂ",189,"ORAŞ CĂLAN",87424,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 05:20:43",1084,1056,1,20,7,521,494,0,20,7,501,20,1100,579,10,134,100,6,195,27,11,1,17
22,HUNEDOARA,"ŞCOALA GIMNAZIALĂ",190,"ORAŞ CĂLAN",87424,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 06:54:40",1403,1371,1,18,13,643,615,0,18,10,608,35,1500,857,10,178,99,4,224,15,50,1,27
22,HUNEDOARA,"ȘCOALA GIMNAZIALĂ ”ARON DENSUȘIANU”, HAȚEG",216,"ORAŞ HAŢEG",87576,6,PROV,PRCNCT,CJ,CJ_SV,"2024-06-12 19:11:44",1601,1546,0,49,6,927,872,0,49,6,868,50,1690,772,15,310,222,11,185,90,13,3,19
22,HUNEDOARA,"ŞCOALA GIMNAZIALĂ ”AVRAM IANCU” BAIA DE CRIŞ",253,"BAIA DE CRIŞ",87745,4,PROV,PRCNCT,CJ,CJ_SV,"2024-06-12 20:52:54",584,574,3,5,2,361,353,1,5,2,338,15,638,285,6,88,45,0,179,13,3,0,4
22,HUNEDOARA,"ȘCOALA GIMNAZIALĂ AVRAM STANCA (ȘCOALA GENERALĂ NR.4)",145,"MUNICIPIUL PETROŞANI",86990,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 02:30:12",989,982,1,6,0,420,414,0,6,0,401,19,1200,780,21,132,90,4,57,51,4,5,37
22,HUNEDOARA,"ȘCOALA GIMNAZIALĂ AVRAM STANCA (ȘCOALA GENERALĂ NR.4)",146,"MUNICIPIUL PETROŞANI",86990,2,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 04:57:46",1583,1572,1,7,3,701,691,0,7,3,662,39,1700,999,33,250,144,6,113,69,17,3,27
22,HUNEDOARA,"ŞCOALA GIMNAZIALĂ BĂIEŞTI (CORP CLS. I-IV)",417,PUI,90538,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 04:05:51",141,134,0,6,1,141,134,0,6,1,134,7,210,69,1,31,24,2,55,17,0,1,3
22,HUNEDOARA,"ȘCOALA GIMNAZIALĂ BĂNIȚA",279,BĂNIŢA,87246,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 05:02:48",1078,1000,0,48,30,824,746,0,48,30,800,24,1094,270,8,356,87,2,302,25,2,1,17
22,HUNEDOARA,"ȘCOALA GIMNAZIALĂ BRETEA ROMÂNĂ",303,"BRETEA ROMÂNĂ",88644,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 01:16:49",216,206,1,9,0,134,125,0,9,0,130,4,226,92,2,71,22,2,27,1,1,1,3
22,HUNEDOARA,"ȘCOALA GIMNAZIALĂ CARMEN SYLVA (ȘCOALA GENERALĂ NR.6)",153,"MUNICIPIUL PETROŞANI",86990,4,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 06:55:50",1554,1551,0,3,0,617,614,0,3,0,577,40,1700,1083,39,206,134,12,61,59,20,5,41
22,HUNEDOARA,"ȘCOALA GIMNAZIALĂ CARMEN SYLVA (ȘCOALA GENERALĂ NR.6)",154,"MUNICIPIUL PETROŞANI",86990,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 04:17:07",1473,1467,0,6,0,506,500,0,6,0,474,32,1600,1094,30,216,137,5,41,14,5,6,20
22,HUNEDOARA,"ŞCOALA GIMNAZIALĂ „DOMINIC STANCA”",131,"MUNICIPIUL ORĂŞTIE",87638,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 05:38:27",1355,1344,1,10,0,495,485,0,10,0,494,1,1500,1005,15,199,109,3,100,42,9,3,14
22,HUNEDOARA,"ŞCOALA GIMNAZIALĂ „DR. A. VLAD”",133,"MUNICIPIUL ORĂŞTIE",87638,3,PROV,PRCNCT,CJ,CJ_SV,"2024-06-12 02:25:42",1555,1520,4,5,26,687,661,4,5,17,657,30,1700,1013,17,286,112,4,134,77,4,4,19
22,HUNEDOARA,"ŞCOALA GIMNAZIALĂ „HOREA CLOŞCA ŞI CRIŞAN”",56,"MUNICIPIUL BRAD",87291,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 04:11:18",1041,1036,2,3,0,416,413,0,3,0,391,25,1150,734,1,200,63,4,73,32,4,10,4
22,HUNEDOARA,"ȘCOALA GIMNAZIALĂ I.G. DUCA (ȘCOALA GENERALĂ NR. 1 - SEDIUL NOU)",142,"MUNICIPIUL PETROŞANI",86990,4,PROV,PRCNCT,CJ,CJ_SV,"2024-06-12 00:50:25",1280,1267,3,9,1,576,566,0,9,1,541,26,1409,842,18,213,110,8,96,48,8,8,32
22,HUNEDOARA,"ȘCOALA GIMNAZIALĂ ”I. G. DUCA” (ȘCOALA GENERALĂ NR.1) SEDIUL VECHI",140,"MUNICIPIUL PETROŞANI",86990,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 04:53:56",1557,1549,1,5,2,672,665,0,5,2,630,42,1700,1028,36,198,136,15,101,67,11,11,55
22,HUNEDOARA,"ȘCOALA GIMNAZIALĂ I.G.DUCA (ȘCOALA GENERALĂ NR. 1 - SEDIUL VECHI)",141,"MUNICIPIUL PETROŞANI",86990,3,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 13:03:01",1408,1400,1,7,0,584,577,0,7,0,549,35,1600,1016,28,206,117,7,84,54,5,12,36
22,HUNEDOARA,"ȘCOALA GIMNAZIALĂ „ION DESIDERIU SÎRBU” PETRILA",225,"ORAŞ PETRILA",87077,2,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 08:30:24",1173,1164,1,8,0,468,460,0,8,0,444,20,1200,736,12,227,90,7,35,39,7,6,21
22,HUNEDOARA,"ȘCOALA GIMNAZIALĂ „ION DESIDERIU SÎRBU” PETRILA (GRĂDINIȚA CU PROGRAM NORMAL „I.D.SÎRBU”)",224,"ORAŞ PETRILA",87077,3,PROV,PRCNCT,CJ,CJ_SV,"2024-06-12 01:45:04",1302,1289,1,10,2,512,500,0,10,2,485,27,1400,888,9,251,83,9,45,26,24,2,36
22,HUNEDOARA,"ȘCOALA GIMNAZIALĂ „ION DESIDERIU SÎRBU” PETRILA (GRĂDINIȚA CU PROGRAM NORMAL „I.D.SÎRBU”)",223,"ORAŞ PETRILA",87077,3,PROV,PRCNCT,CJ,CJ_SV,"2024-06-12 11:18:53",1337,1328,0,8,1,524,515,0,8,1,507,8,1600,1076,19,210,121,8,57,36,30,6,20
22,HUNEDOARA,"ȘCOALA GIMNAZIALĂ „ION GHEORGHE DUCA” PETROȘANI - GRĂDINIȚA CU PROGRAM NORMAL ȘI PRELUNGIT",148,"MUNICIPIUL PETROŞANI",86990,3,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 09:59:52",843,832,2,9,0,347,338,0,9,0,333,14,1000,653,19,120,49,6,58,42,4,4,31
22,HUNEDOARA,"SCOALA GIMNAZIALA ISCRONI",187,"ORAŞ ANINOASA",87219,1,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 05:22:34",1268,1262,0,3,3,541,535,0,3,3,511,30,1400,859,7,184,162,4,96,35,4,0,19
22,HUNEDOARA,"ŞCOALA GIMNAZIALĂ LUNCA CERNII DE JOS",393,"LUNCA CERNII DE JOS",90119,2,PROV,PRCNCT,CJ,CJ_SV,"2024-06-10 02:51:22",354,343,2,9,0,251,242,0,9,0,238,13,377,126,1,51,17,3,155,3,0,0,8
