precinct_county_nce,precinct_county_name,precinct_name,precinct_nr,uat_name,uat_siruta,report_version,report_stage_code,report_type_scope_code,report_type_category_code,report_type_code,created_at,a,a1,a2,a3,a4,b,b1,b2,b3,b4,c,d,e,f,"GÂDEA ADRIAN-IONUŢ-PARTIDUL SOCIAL DEMOCRAT-voturi","STĂVĂRACHE COSTEL-CONSTANTIN-ALIANȚA DREAPTA UNITĂ USR - PMP - FORȚA DREPTEI-voturi","ŢOLE MARIN-PARTIDUL NAȚIONAL LIBERAL-voturi","MARDALE GEORGE-CĂTĂLIN-PARTIDUL S.O.S. ROMÂNIA-voturi","FLOREA GABRIEL-FLORINEL-ALIANȚA PENTRU UNIREA ROMÂNILOR-voturi"
36,TELEORMAN,"ŞCOALA GIMNAZIALĂ ”GALA GALACTION”",42,"MUNICIPIUL ROŞIORI DE VEDE",151870,2,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 10:41:18",1092,1082,0,3,7,327,317,0,3,7,297,30,1200,873,161,64,26,9,37
36,TELEORMAN,"ŞCOALA GIMNAZIALĂ GĂLĂTENI",181,GĂLĂTENI,153026,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 13:02:03",716,658,0,58,0,564,506,0,58,0,542,22,730,166,212,4,277,19,30
36,TELEORMAN,"ȘCOALA GIMNAZIALĂ GRATIA",183,GRATIA,153062,4,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 10:18:37",1076,1015,0,34,27,721,660,0,34,27,697,24,1150,429,534,26,89,16,32
36,TELEORMAN,"ŞCOALA GIMNAZIALĂ ”GRIGORE DIMITRIE GHICA” PERETU",229,PERETU,153543,3,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-11 10:53:06",930,919,0,8,3,577,566,0,8,3,552,25,1010,433,243,14,251,17,27
36,TELEORMAN,"ŞCOALA GIMNAZIALĂ ”GRIGORE DIMITRIE GHICA” PERETU",230,PERETU,153543,2,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-11 10:33:16",1094,1081,0,12,1,664,651,0,12,1,644,20,1200,536,375,18,170,20,61
36,TELEORMAN,"ȘCOALA GIMNAZIALĂ ”I.GH.DUCA”",317,ŢIGĂNEŞTI,154834,2,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 05:22:47",1441,1402,0,1,38,817,778,0,1,38,795,22,1540,723,627,20,57,19,72
36,TELEORMAN,"ȘCOALA GIMNAZIALĂ ”ION PREOTU”",311,TROIANUL,154790,3,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 14:50:32",1244,1178,0,39,27,824,758,0,39,27,689,135,1295,471,382,120,59,44,84
36,TELEORMAN,"ȘCOALA GIMNAZIALĂ LICURICIU",127,CĂLINEŞTI,152350,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 04:57:02",450,349,0,72,29,351,250,0,72,29,341,10,380,29,110,3,209,5,14
36,TELEORMAN,"ȘCOALA GIMNAZIALĂ LIȚA",192,LIŢA,151763,2,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 13:46:18",1021,984,0,8,29,695,658,0,8,29,664,31,1080,385,472,23,120,15,34
36,TELEORMAN,"ŞCOALA GIMNAZIALĂ MAVRODIN",198,MAVRODIN,153204,3,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 09:51:10",908,872,0,27,9,685,649,0,27,9,653,32,950,265,300,13,295,15,30
36,TELEORMAN,"ŞCOALA GIMNAZIALĂ MAVRODIN",197,MAVRODIN,153204,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 08:43:31",1080,1020,0,23,37,750,690,0,23,37,711,39,1120,370,241,14,416,7,33
36,TELEORMAN,"ŞCOALA GIMNAZIALĂ MERIŞANI",95,BĂBĂIŢA,152038,2,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 06:15:37",821,768,0,18,35,627,574,0,18,35,607,20,890,263,376,3,184,10,34
36,TELEORMAN,"ȘCOALA GIMNAZIALĂ ”MIHAI VITEAZUL”",21,"MUNICIPIUL ALEXANDRIA",151790,2,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-11 20:50:44",994,987,0,5,2,446,439,0,5,2,423,23,1120,674,227,41,87,11,57
36,TELEORMAN,"ȘCOALA GIMNAZIALĂ ”MIHAI VITEAZUL”",20,"MUNICIPIUL ALEXANDRIA",151790,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 05:46:49",1286,1266,4,13,3,539,523,0,13,3,518,21,1395,856,270,42,128,23,55
36,TELEORMAN,"ŞCOALA GIMNAZIALĂ ”MIRCEA CEL BĂTRÂN”",67,"MUNICIPIUL TURNU MĂGURELE",151683,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 04:03:41",1418,1409,0,8,1,640,631,0,8,1,618,22,1550,910,389,56,92,16,65
36,TELEORMAN,"ŞCOALA GIMNAZIALĂ ”MIRCEA CEL BĂTRÂN”",66,"MUNICIPIUL TURNU MĂGURELE",151683,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 05:17:33",1058,1042,0,9,7,418,402,0,9,7,398,20,1160,742,237,23,75,17,46
36,TELEORMAN,"ȘCOALA GIMNAZIALĂ ”MIRON RADU PARASCHIVESCU”",87,"ORAŞ ZIMNICEA",151978,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 04:02:10",1423,1407,0,13,3,588,572,0,13,3,569,19,1550,962,321,36,117,21,74
36,TELEORMAN,"ŞCOALA GIMNAZIALĂ MOŞTENI",211,MOŞTENI,153384,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 02:23:43",499,449,0,21,29,383,333,0,21,29,375,8,530,147,287,0,65,6,17
36,TELEORMAN,"ȘCOALA GIMNAZIALĂ MOȘTENI",210,MOŞTENI,153384,2,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 03:04:16",641,576,0,41,24,494,429,0,41,24,483,11,670,176,364,14,70,9,26
36,TELEORMAN,"ȘCOALA GIMNAZIALĂ NANOV",212,NANOV,151816,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 15:19:30",1729,1652,0,60,17,1137,1060,0,60,17,1113,24,1810,673,443,23,546,34,67
36,TELEORMAN,"ȘCOALA GIMNAZIALĂ NĂSTURELU",214,NĂSTURELU,153400,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 04:26:42",1183,1166,0,11,6,799,782,0,11,6,752,47,1310,511,437,5,236,13,61
36,TELEORMAN,"ȘCOALA GIMNAZIALĂ NENCIULEȘTI",218,NENCIULEŞTI,154996,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 04:40:07",659,626,0,15,18,363,330,0,15,18,338,24,690,328,212,5,88,7,26
36,TELEORMAN,"SCOALA GIMNAZIALA NR.1",201,MĂLDĂENI,153277,2,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-11 19:57:10",1122,1076,0,9,37,655,609,0,9,37,620,27,1230,583,385,41,87,16,91
36,TELEORMAN,"ȘCOALA GIMNAZIALĂ NR.1",156,DOBROTEŞTI,152760,3,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 19:31:38",1290,1237,0,26,27,726,676,0,26,24,695,31,1360,634,513,50,48,23,61
36,TELEORMAN,"ŞCOALA GIMNAZIALA NR.1 BLEJEŞTI",100,BLEJEŞTI,152083,2,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 15:22:22",980,972,0,5,3,599,591,0,5,3,576,23,1070,471,433,17,34,30,62
36,TELEORMAN,"ŞCOALA GIMNAZIALĂ NR. 1 CĂLUGĂRU",108,BOTOROAGA,152172,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 05:17:14",661,611,1,22,27,463,413,1,22,27,459,4,670,207,159,0,244,0,56
36,TELEORMAN,"ŞCOALA GIMNAZIALĂ NR. 1 CIOLĂNEŞTII DIN DEAL",137,CIOLĂNEŞTI,152528,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 04:54:45",669,636,0,6,27,409,376,0,6,27,388,21,700,291,94,4,204,9,77
36,TELEORMAN,"ŞCOALA GIMNAZIALĂ NR. 1 ISLAZ",186,ISLAZ,151736,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 04:36:42",665,654,0,8,3,377,366,0,8,3,363,14,785,408,191,33,108,6,25
36,TELEORMAN,"ŞCOALA GIMNAZIALĂ NR.1 MÎRZĂNEŞTI",204,MÂRZĂNEŞTI,153339,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 07:19:32",546,491,0,31,24,379,324,0,31,24,364,15,540,161,155,10,168,12,19
36,TELEORMAN,"ŞCOALA GIMNAZIALĂ NR.1 OLTENI",221,OLTENI,153473,3,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-13 18:14:11",1500,1444,0,51,5,1107,1051,0,51,5,925,129,1600,546,308,177,42,50,348
36,TELEORMAN,"ŞCOALA GIMNAZIALÃ NR. 1 ORBEASCA DE SUS (CORP B)",227,ORBEASCA,153507,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 07:37:50",1003,949,0,23,31,645,591,0,23,31,618,27,1070,425,381,61,121,11,44
36,TELEORMAN,"ŞCOALA GIMNAZIALÃ NR. 1 ORBEASCA DE SUS (CORP B)",228,ORBEASCA,153507,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 08:50:01",1243,1202,0,20,21,817,776,0,20,21,785,32,1340,523,402,72,208,51,52
36,TELEORMAN,"ŞCOALA GIMNAZIALĂ NR.2",72,"MUNICIPIUL TURNU MĂGURELE",151683,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 03:41:01",1361,1350,0,4,7,453,442,0,4,7,428,25,1490,1037,240,27,77,25,59
36,TELEORMAN,"ȘCOALA GIMNAZIALĂ NR. 2",158,DOBROTEŞTI,152760,2,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 09:22:45",926,878,0,19,29,545,497,0,19,29,530,15,960,415,407,21,25,13,64
36,TELEORMAN,"ȘCOALA GIMNAZIALĂ NR.2",91,"ORAŞ ZIMNICEA",151978,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 08:11:16",1211,1188,3,5,15,650,630,0,5,15,625,25,1310,660,350,43,128,18,86
36,TELEORMAN,"ȘCOALA GIMNAZIALĂ NR.2",90,"ORAŞ ZIMNICEA",151978,2,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 13:18:46",1217,1185,2,9,21,679,649,0,9,21,656,23,1300,621,425,35,100,27,69
36,TELEORMAN,"ŞCOALA GIMNAZIALĂ NR.2 BACIU COMUNA BLEJEŞTI",102,BLEJEŞTI,152083,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 05:16:16",782,758,0,11,13,505,481,0,11,13,483,22,850,345,347,11,15,20,90
36,TELEORMAN,"ŞCOALA GIMNAZIALĂ NR. 2, CERNETU",205,MÂRZĂNEŞTI,153339,3,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-11 18:18:56",1140,1009,0,79,52,934,803,0,79,52,814,41,1110,255,395,12,346,15,46
36,TELEORMAN,"ŞCOALA GIMNAZIALĂ NR. 2 CIOLĂNEŞTII DIN DEAL",138,CIOLĂNEŞTI,152528,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 07:24:59",529,494,0,13,22,344,309,0,13,22,328,16,541,197,146,16,99,11,56
36,TELEORMAN,"ȘCOALA GIMNAZIALĂ NR.2 COSMEȘTI",145,COSMEŞTI,152582,2,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-12 14:27:41",893,832,0,12,49,712,651,0,12,49,700,12,900,188,615,8,22,15,40
36,TELEORMAN,"ŞCOALA GIMNAZIALÃ NR. 2 ORBEASCA DE JOS ( CORP A)",223,ORBEASCA,153507,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 03:53:06",889,859,0,6,24,592,562,0,6,24,564,28,970,378,248,22,241,15,38
36,TELEORMAN,"ŞCOALA GIMNAZIALÃ NR. 2 ORBEASCA DE JOS (CORP A)",224,ORBEASCA,153507,2,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 04:32:25",733,695,0,19,19,481,443,0,19,19,471,10,780,299,198,28,209,11,25
36,TELEORMAN,"ŞCOALA GIMNAZIALĂ NR.2 PERII-BROŞTENI",222,OLTENI,153473,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 05:40:49",865,836,0,26,3,624,595,0,26,3,568,56,920,296,300,67,40,12,149
36,TELEORMAN,"ȘCOALA GIMNAZIALĂ NR.3",86,"ORAŞ ZIMNICEA",151978,2,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 12:26:02",1442,1421,0,15,6,637,616,0,15,6,617,20,1560,923,346,48,110,44,69
36,TELEORMAN,"ŞCOALA GIMNAZIALÃ NR.3 LACENI (CORP A)",226,ORBEASCA,153507,1,PROV,PRCNCT,PCJ,PCJ_SV,"2024-06-10 06:03:24",1014,991,0,10,13,715,692,0,10,13,685,30,1100,385,142,16,484,15,28
